doc_id,target_idx,target_pos,target_pos_frac,pos_eligible,pos_quartile,eligible_start,eligible_end,I_256,I_256_demeaned,age_months,age_group,task,subject_id
ECSC_4044_1_113M_4044_YR1,6,383,0.5210884353741496,0.3135802469135803,mid,0.3482993197278911,0.8993197278911564,3.6061711399406953,-7.083250865210189,113,8-10yr,unknown,4044
ECSC_4044_1_113M_4044_YR1,10,469,0.638095238095238,0.5259259259259259,mid,0.3482993197278911,0.8993197278911564,1.8699811374899644,-8.81944086766092,113,8-10yr,unknown,4044
ECSC_4044_1_113M_4044_YR1,16,597,0.8122448979591836,0.8419753086419753,late,0.3482993197278911,0.8993197278911564,19.70153826426635,9.012116259115466,113,8-10yr,unknown,4044
ECSC_4044_1_113M_4044_YR1,19,661,0.8993197278911564,1.0,late,0.3482993197278911,0.8993197278911564,7.36259609796495,-3.3268259071859347,113,8-10yr,unknown,4044
ECSC_4044_1_113M_4044_YR1,17,618,0.8408163265306122,0.8938271604938272,late,0.3482993197278911,0.8993197278911564,9.338322028322532,-1.351099976828353,113,8-10yr,unknown,4044
ECSC_4046_1_132F_4046_YR1,1,273,0.416793893129771,0.05105105105105118,early,0.3908396946564885,0.899236641221374,6.702882611894182,-1.2755888786152632,132,10+yr,unknown,4046
ECSC_4046_1_132F_4046_YR1,4,326,0.4977099236641221,0.21021021021021022,early,0.3908396946564885,0.899236641221374,2.4625032116886523,-5.515968278820793,132,10+yr,unknown,4046
ECSC_4046_1_132F_4046_YR1,2,291,0.4442748091603053,0.10510510510510516,early,0.3908396946564885,0.899236641221374,9.53279389873939,1.554322408229945,132,10+yr,unknown,4046
ECSC_4046_1_132F_4046_YR1,13,483,0.7374045801526717,0.6816816816816818,mid,0.3908396946564885,0.899236641221374,4.597347493241257,-3.3811239972681886,132,10+yr,unknown,4046
ECSC_4046_1_132F_4046_YR1,6,361,0.5511450381679389,0.31531531531531537,mid,0.3908396946564885,0.899236641221374,2.771958342973038,-5.206513147536407,132,10+yr,unknown,4046
ECSC_4046_1_132F_4046_YR1,10,431,0.6580152671755726,0.5255255255255257,mid,0.3908396946564885,0.899236641221374,6.412038128570045,-1.5664333619394002,132,10+yr,unknown,4046
ECSC_4046_1_132F_4046_YR1,16,536,0.8183206106870229,0.8408408408408409,late,0.3908396946564885,0.899236641221374,20.765489807516875,12.78701831700743,132,10+yr,unknown,4046
ECSC_4046_1_132F_4046_YR1,19,589,0.899236641221374,1.0,late,0.3908396946564885,0.899236641221374,8.480893872403374,0.5024223818939291,132,10+yr,unknown,4046
ECSC_4046_1_132F_4046_YR1,17,553,0.8442748091603054,0.891891891891892,late,0.3908396946564885,0.899236641221374,10.080336047558204,2.101864557048758,132,10+yr,unknown,4046
ECSC_4047_1_97F_4047_YR1,1,263,0.6073903002309469,0.052631578947368404,early,0.5912240184757506,0.8983833718244804,2.529482669638729,0.11935696140516106,97,8-10yr,unknown,4047
ECSC_4047_1_97F_4047_YR1,4,284,0.6558891454965358,0.21052631578947362,early,0.5912240184757506,0.8983833718244804,4.12853655788275,1.7184108496491821,97,8-10yr,unknown,4047
ECSC_4047_1_97F_4047_YR1,2,270,0.6235565819861432,0.10526315789473681,early,0.5912240184757506,0.8983833718244804,3.071307869155306,0.6611821609217379,97,8-10yr,unknown,4047
ECSC_4047_1_97F_4047_YR1,13,347,0.8013856812933026,0.6842105263157896,mid,0.5912240184757506,0.8983833718244804,4.033173908920773,1.623048200687205,97,8-10yr,unknown,4047
ECSC_4047_1_97F_4047_YR1,6,298,0.6882217090069284,0.3157894736842104,mid,0.5912240184757506,0.8983833718244804,2.6464395614684006,0.23631385323483256,97,8-10yr,unknown,4047
ECSC_4047_1_97F_4047_YR1,10,326,0.7528868360277137,0.5263157894736844,mid,0.5912240184757506,0.8983833718244804,4.957886780584046,2.5477610723504776,97,8-10yr,unknown,4047
ECSC_4047_1_97F_4047_YR1,16,368,0.8498845265588915,0.8421052631578948,late,0.5912240184757506,0.8983833718244804,-0.7994497143749726,-3.2095754226085407,97,8-10yr,unknown,4047
ECSC_4047_1_97F_4047_YR1,19,389,0.8983833718244804,1.0,late,0.5912240184757506,0.8983833718244804,0.8763794694752987,-1.5337462387582694,97,8-10yr,unknown,4047
ECSC_4047_1_97F_4047_YR1,17,375,0.8660508083140878,0.8947368421052632,late,0.5912240184757506,0.8983833718244804,0.2473742713517825,-2.1627514368817855,97,8-10yr,unknown,4047
ECSC_4048_1_117M_4048_YR1,1,262,0.6223277909738717,0.04918032786885224,early,0.6080760095011877,0.8978622327790974,20.303897529563766,7.744274423672243,117,8-10yr,unknown,4048
ECSC_4048_1_117M_4048_YR1,4,281,0.667458432304038,0.2049180327868852,early,0.6080760095011877,0.8978622327790974,22.798426459275007,10.238803353383483,117,8-10yr,unknown,4048
ECSC_4048_1_117M_4048_YR1,2,268,0.6365795724465558,0.09836065573770487,early,0.6080760095011877,0.8978622327790974,20.33528376686926,7.775660660977737,117,8-10yr,unknown,4048
ECSC_4048_1_117M_4048_YR1,13,339,0.8052256532066508,0.6803278688524591,mid,0.6080760095011877,0.8978622327790974,5.007904719626978,-7.551718386264545,117,8-10yr,unknown,4048
ECSC_4048_1_117M_4048_YR1,6,294,0.6983372921615202,0.3114754098360655,mid,0.6080760095011877,0.8978622327790974,12.52139085625084,-0.038232249640683946,117,8-10yr,unknown,4048
ECSC_4048_1_117M_4048_YR1,10,320,0.7600950118764845,0.5245901639344261,mid,0.6080760095011877,0.8978622327790974,-1.5919510886670878,-14.151574194558611,117,8-10yr,unknown,4048
ECSC_4048_1_117M_4048_YR1,16,358,0.850356294536817,0.8360655737704916,late,0.6080760095011877,0.8978622327790974,7.018856702328463,-5.54076640356306,117,8-10yr,unknown,4048
ECSC_4048_1_117M_4048_YR1,19,378,0.8978622327790974,1.0,late,0.6080760095011877,0.8978622327790974,8.360409780846641,-4.199213325044882,117,8-10yr,unknown,4048
ECSC_4048_1_117M_4048_YR1,17,365,0.8669833729216152,0.8934426229508197,late,0.6080760095011877,0.8978622327790974,18.28238922692984,5.722766121038317,117,8-10yr,unknown,4048
