doc_id,gain_256,n_early,n_late,I_256_early,I_256_late,I_256_rel_early,I_256_rel_late,raw_diff,norm_diff
ECSC_1045_2_72F_1045_YR2,4.068688667283828,3,3,4.512659927143635,4.807283433394663,1.1091190052042474,1.1815314039754006,0.2946235062510283,0.07241239877115313
ECSC_1045_3_72F_1045_YR3,4.7215486174069365,3,3,6.532514116648836,2.586916022205567,1.3835532885471966,0.5478956655594697,-3.945598094443269,-0.835657622987727
ECSC_1047_2_71F_1047_YR2,6.6642480542750295,3,3,4.198926606273815,10.300737660925634,0.6300675743274979,1.545671406141289,6.101811054651819,0.9156038318137911
ECSC_1047_3_71F_1047_YR3,5.4722734176546215,3,3,4.539348067965027,3.6026731746306706,0.8295177747004024,0.6583503600181498,-0.9366748933343563,-0.1711674146822526
ECSC_1048_2_85M_1048_YR2,8.138864960927318,3,3,3.7122205275688898,5.335813081113424,0.45611034774386167,0.6555967087215903,1.6235925535445346,0.1994863609777286
ECSC_1048_3_85M_1048_YR3,11.7345998993296,3,3,4.334590691792688,9.181987150861222,0.36938546937934585,0.7824712584692207,4.847396459068533,0.41308578908987487
ECSC_1053_1_65M_1053_YR1,13.0865046724763,3,3,11.76415140750367,14.527720340253582,0.8989529062138479,1.110129916570348,2.763568932749912,0.21117701035650005
ECSC_1053_2_65M_1053_YR2,5.227406139280105,3,3,9.574635525919946,1.9083262359264805,1.8316226577410193,0.3650617887879067,-7.666309289993466,-1.4665608689531127
ECSC_1053_3_65M_1053_YR3,11.179661759835463,3,3,11.332800343223292,11.860811453373989,1.013697962127799,1.0609275761799568,0.5280111101506968,0.04722961405215775
ECSC_1054_1_89F_1054_YR1,7.8122979820058,3,3,14.299958976969373,1.368150696327648,1.8304420811785105,0.1751278176381563,-12.931808280641725,-1.6553142635403542
ECSC_1054_2_89F_1054_YR2,5.5069235364182125,3,3,8.594875381188515,2.255844399294713,1.5607399166429599,0.40963786483985737,-6.339030981893803,-1.1511020518031025
ECSC_1054_3_89F_1054_YR3,4.027746596094987,3,3,4.364338753600418,2.10585607325794,1.0835683550280362,0.5228372796093047,-2.258482680342478,-0.5607310754187315
ECSC_1055_1_64M_1055_YR1,3.6889930172128347,3,3,3.7493396981373075,3.373784820154763,1.0163585782469349,0.9145544066938293,-0.3755548779825446,-0.10180417155310562
ECSC_1055_3_64M_1055_YR3,6.744076230728027,3,3,6.626464817223208,7.208870701454527,0.9825607823101189,1.0689189230407505,0.5824058842313189,0.08635814073063164
ECSC_1056_1_97M_1056_YR1,8.022174254595404,3,3,8.81741672156067,5.709571202080032,1.0991305401412494,0.7117236575619602,-3.1078455194806383,-0.38740688257928924
ECSC_1056_2_97M_1056_YR2,5.184335900892791,3,3,6.854705203072825,3.8068398908889294,1.322195423697832,0.7342965354990513,-3.047865312183896,-0.5878988881987807
ECSC_1056_3_97M_1056_YR3,6.686652167416613,3,3,14.373527036061367,5.034619606640364,2.1495849755879526,0.7529357712329589,-9.338907429421003,-1.3966492043549938
ECSC_1057_1_67F_1057_YR1,3.668415137476886,3,3,3.3382538277342673,2.918930676986425,0.9099989239577444,0.7956925722954157,-0.4193231507478421,-0.11430635166232872
ECSC_1057_2_67F_1057_YR2,5.972753677201494,3,3,8.027582968777125,5.9568736391843915,1.344033824702848,0.9973412534861904,-2.0707093295927335,-0.34669257121665764
ECSC_1057_3_67F_1057_YR3,4.029406868116803,3,3,1.5015339163312629,5.327718615147871,0.37264390652935603,1.3222091462900225,3.8261846988166086,0.9495652397606664
ECSC_1058_1_86F_1058_YR1,4.173411604607625,3,3,4.064906268896486,4.409049642918076,0.9740008065364689,1.0564617297872791,0.34414337402158957,0.08246092325081023
ECSC_1058_2_86F_1058_YR2,7.954765541616915,3,3,6.798700420466166,6.901620048049996,0.8546701200553847,0.8676082295503016,0.10291962758383022,0.012938109494916916
ECSC_1058_3_86F_1058_YR3,12.380806613493725,3,3,17.22773207126123,10.037136219634512,1.3914870500024517,0.8107013163984914,-7.190595851626718,-0.5807857336039602
ECSC_1059_1_104F_1059_YR1,5.5585285423525015,3,3,3.135717162838265,4.411782015551252,0.564127203619819,0.7936960261940259,1.2760648527129872,0.22956882257420685
