doc_id,n_windows,token_count,mean_nll_0,mean_gain_0,mean_nll_2,mean_gain_2,mean_nll_4,mean_gain_4,mean_nll_8,mean_gain_8,mean_nll_12,mean_gain_12,mean_nll_16,mean_gain_16,mean_nll_24,mean_gain_24,mean_nll_32,mean_gain_32,mean_nll_48,mean_gain_48,mean_nll_64,mean_gain_64,mean_nll_96,mean_gain_96,mean_nll_128,mean_gain_128,early_ratio,log_slope_local,log_slope_r2,auc_log_k,auc_linear_k,baseline_nll,subject_id,age_months,age_group,sex,study_year,task
ECSC_1028_1_67M_1028_YR1,10,507,5.29847658218876,0.0,5.022702550888061,0.2757740313006985,4.783935832977295,0.5145407492114651,4.4059073567390445,0.8925692254497157,4.219242554903031,1.0792340272857297,4.103744924068451,1.1947316581203091,3.848497819900513,1.4499787622882474,3.728407323360443,1.570069258828317,3.6140708327293396,1.6844057494594202,3.476053166389465,1.8224234157992947,3.297280740737915,2.001195841450845,3.1597504138946535,2.1387261682941068,0.5586183382575116,0.49444846957692234,0.9938340504658477,4.85786283234955,216.53797406381176,3.1597504138946535,1028,67,5yr,M,1,one_frog_too_many
ECSC_1028_2_67M_1028_YR2,10,261,4.764957058814264,0.0,4.565880966186524,0.19907609262774068,4.4516571998596195,0.31329985895464496,4.104210472106933,0.6607465867073306,3.885439395904541,0.8795176629097231,3.728062868118286,1.036894190695978,3.6105185031890867,1.1544385556251773,3.4735068321228026,1.2914502266914616,3.302260398864746,1.4626966599495181,3.2515438079833983,1.5134132508308658,3.0994407653808596,1.6655162934334051,3.078755569458008,1.6862014893562567,0.614928997062999,0.4241077653215469,0.9816948791808142,3.907761299932799,178.4541948687646,3.078755569458008,1028,67,5yr,M,2,frog_where_are_you
ECSC_1028_3_67M_1028_YR3,10,272,4.585883360524332,0.0,4.285342784970998,0.3005405755533327,4.04598747715354,0.5398958833707919,3.691713035106659,0.8941703254176726,3.515849232673645,1.0700341278506866,3.4239560633897783,1.1619272971345533,3.2853176951408387,1.300565665383493,3.1298320829868316,1.4560512775374999,3.0494410932064056,1.5364422673179259,2.9856605231761932,1.6002228373481384,2.9247446298599242,1.6611387306644072,2.9049506306648256,1.680932729859506,0.6912396174424352,0.37486556334906806,0.9549534470818837,4.4830972629455745,187.966078483073,2.9049506306648256,1028,67,5yr,M,3,one_frog_too_many
ECSC_4034_1_67M_4034_YR1,10,285,4.134382537103468,0.0,4.054551732540131,0.07983080456333788,3.7420379281044007,0.39234460899906787,3.450919032096863,0.6834635050066058,3.3124599397182464,0.8219225973852222,3.1665339887142183,0.9678485483892505,3.120455342531204,1.0139271945722643,3.077317105233669,1.0570654318697994,3.037216529250145,1.0971660078533236,2.9857758462429045,1.1486066908605639,2.860970103740692,1.2734124333627765,2.8513429671525956,1.2830395699508732,0.7543403734822526,0.29738393712339894,0.9150345556887198,3.2594164587237993,140.36058156817194,2.8513429671525956,4034,67,5yr,M,1,
ECSC_2014_1_68F_2014_YR1,10,401,4.204843410368888,0.0,4.0129454106092455,0.19189799975964336,3.7403892397880556,0.46445417058083327,3.2976734220981596,0.9071699882707289,3.1110724419355393,1.0937709684333494,2.939064347743988,1.2657790626249006,2.8277171730995176,1.377126237269371,2.7048179268836976,1.5000254834851912,2.6275137424468995,1.5773296679219893,2.5681450605392455,1.636698349829643,2.5325188398361207,1.672324570532768,2.4650428891181946,1.7398005212506942,0.7275426390348286,0.40822895143284627,0.9281386480446084,4.48066960938384,192.2621420935277,2.4650428891181946,2014,68,5yr,F,1,
ECSC_2014_2_68F_2014_YR2,10,347,4.34031152302219,0.0,4.127490323781967,0.21282119924022305,3.8604968428611754,0.47981468016101464,3.609268397092819,0.731043125929371,3.3462962090969084,0.9940153139252818,3.1925221562385557,1.1477893667836345,3.0418348133563997,1.2984767096657908,2.9531373381614685,1.3871741848607217,2.9288776397705076,1.4114338832516826,2.855067291855812,1.4852442311663783,2.8541165202856065,1.486195002736584,2.84978249669075,1.4905290263314401,0.770055025099798,0.35123353881766006,0.905488208255892,4.080178895455521,172.32146848363263,2.84978249669075,2014,68,5yr,F,2,
ECSC_2019_1_68F_2019_YR1,10,685,4.566483380717616,0.0,4.284805080294609,0.2816783004230069,3.9873921483755113,0.5790912323421048,3.485986152291298,1.0804972284263181,3.420725721120834,1.1457576595967818,3.3392419278621674,1.2272414528554487,3.132759702205658,1.433723678511958,2.993232798576355,1.573250582141261,2.889521670341492,1.676961710376124,2.822091794013977,1.7443915867036388,2.732403039932251,1.834080340785365,2.700168418884277,1.8663149618333386,0.6575746741321152,0.41700479601688706,0.9513403631705292,4.890047210062786,206.16629072225862,2.700168418884277,2019,68,5yr,F,1,
ECSC_4055_1_68F_4055_YR1,10,355,4.18316108334449,0.0,3.9930386543273926,0.19012242901709767,3.784119999408722,0.3990410839357683,3.488471233844757,0.6946898494997331,3.285441654920578,0.8977194284239124,3.1757468938827516,1.007414189461739,2.982033061981201,1.2011280213632891,2.8891608715057373,1.294000211838753,2.791866457462311,1.3912946258821797,2.7287474989891054,1.4544135843553851,2.685586762428284,1.4975743209162067,2.6482026040554048,1.5349584792890858,0.6563136417398872,0.3722110930763591,0.9581211427274776,3.852900715368183,168.77687104786597,2.6482026040554048,4055,68,5yr,F,1,
ECSC_1061_1_68M_1061_YR1,1,112,4.201030115927419,0.0,4.206169128417969,-0.00513901249054971,3.6890411376953125,0.5119889782321065,3.4918975830078125,0.7091325329196065,3.424419403076172,0.7766107128512472,3.3971633911132812,0.8038667248141378,3.305227279663086,0.8958028362643331,3.197185516357422,1.0038445995699972,2.5622787475585938,1.6387513683688253,2.583423614501953,1.617606501425466,2.583423614501953,1.617606501425466,2.583423614501953,1.617606501425466,0.496948252931572,0.4328061014266117,0.9178214998855398,3.6532717122051457,174.19211012317282,2.583423614501953,1061,68,5yr,M,1,frog_where_are_you
ECSC_1061_2_68M_1061_YR2,10,385,4.235651213122952,0.0,4.073625159263611,0.16202605385934157,3.845374059677124,0.39027715344582836,3.461419630050659,0.7742315830722932,3.2641633987426757,0.9714878143802765,3.091237449645996,1.1444137634769562,2.8110557079315184,1.4245955051914339,2.763353681564331,1.4722975315586213,2.658297896385193,1.5773533167377596,2.6018059253692627,1.6338452877536895,2.450533223152161,1.7851179899707916,2.40842604637146,1.8272251667514923,0.6263123912153294,0.45683281795464054,0.9646191087979759,4.330371144433939,195.21789647994504,2.40842604637146,1061,68,5yr,M,2,frog_where_are_you
ECSC_1061_3_68M_1061_YR3,10,199,4.085723483177924,0.0,3.8659400939941406,0.21978338918378282,3.5491607666015623,0.536562716576361,3.1451587677001953,0.9405647154777281,3.009729194641113,1.0759942885368101,2.893285369873047,1.1924381133048765,2.775239181518555,1.3104843016593688,2.7242691040039064,1.3614543791740172,2.662673759460449,1.4230497237174742,2.605398178100586,1.4803253050773375,2.6002923965454103,1.4854310866325133,2.600651168823242,1.4850723143546811,0.8029495276282455,0.3256464572469785,0.875251685968042,4.254267184854873,173.68300129059824,2.600651168823242,1061,68,5yr,M,3,frog_where_are_you
ECSC_2009_1_68M_2009_YR1,10,322,4.6565584736485635,0.0,4.6000288963317875,0.056529577316776346,4.4062439680099486,0.25031450563861474,3.980009889602661,0.6765485840459023,3.6429012060165404,1.013657267632023,3.5117875814437864,1.144770892204777,3.3629905939102174,1.2935678797383463,3.3177518367767336,1.3388066368718303,3.0935036897659303,1.5630547838826334,3.0372142434120177,1.6193442302365457,2.9909743547439573,1.6655841189046061,2.8892670631408692,1.7672914105076944,0.6477544593938335,0.4662543229810579,0.9520226494581647,3.9877736592883553,186.3561665527282,2.8892670631408692,2009,68,5yr,M,1,
