target_idx,target_pos,target_pos_frac,I_512,I_256,doc_id,age_months,age_group
4,291,0.6139240506329114,,11.827735229465937,ECSC_1073_2_70M_1073_YR2,70,4-6yr
5,300,0.6329113924050633,,5.175457898453427,ECSC_1073_2_70M_1073_YR2,70,4-6yr
6,309,0.6518987341772152,,0.8026310009370405,ECSC_1073_2_70M_1073_YR2,70,4-6yr
7,318,0.6708860759493671,,2.6884142932321815,ECSC_1073_2_70M_1073_YR2,70,4-6yr
8,327,0.689873417721519,,5.359789987347291,ECSC_1073_2_70M_1073_YR2,70,4-6yr
9,336,0.7088607594936709,,12.868856965098988,ECSC_1073_2_70M_1073_YR2,70,4-6yr
10,345,0.7278481012658228,,6.768244125733441,ECSC_1073_2_70M_1073_YR2,70,4-6yr
11,354,0.7468354430379747,,11.147750868722833,ECSC_1073_2_70M_1073_YR2,70,4-6yr
12,363,0.7658227848101266,,8.49232509307363,ECSC_1073_2_70M_1073_YR2,70,4-6yr
13,372,0.7848101265822784,,8.328718470587546,ECSC_1073_2_70M_1073_YR2,70,4-6yr
14,381,0.8037974683544303,,4.005236758477927,ECSC_1073_2_70M_1073_YR2,70,4-6yr
15,390,0.8227848101265823,,3.1286055434864632,ECSC_1073_2_70M_1073_YR2,70,4-6yr
16,399,0.8417721518987342,,1.3375534801533533,ECSC_1073_2_70M_1073_YR2,70,4-6yr
17,408,0.8607594936708861,,1.7608232610381922,ECSC_1073_2_70M_1073_YR2,70,4-6yr
18,417,0.879746835443038,,0.9354152276501502,ECSC_1073_2_70M_1073_YR2,70,4-6yr
19,426,0.8987341772151899,,20.845684997392773,ECSC_1073_2_70M_1073_YR2,70,4-6yr
0,256,0.5898617511520737,,12.336737019872245,ECSC_1073_3_70M_1073_YR3,70,4-6yr
1,263,0.6059907834101382,,12.963802681414418,ECSC_1073_3_70M_1073_YR3,70,4-6yr
2,270,0.6221198156682027,,16.85363575997799,ECSC_1073_3_70M_1073_YR3,70,4-6yr
3,277,0.6382488479262672,,24.059528338954067,ECSC_1073_3_70M_1073_YR3,70,4-6yr
4,284,0.6543778801843319,,21.140714393952955,ECSC_1073_3_70M_1073_YR3,70,4-6yr
5,291,0.6705069124423964,,5.329872515268828,ECSC_1073_3_70M_1073_YR3,70,4-6yr
6,298,0.6866359447004609,,12.478504594830603,ECSC_1073_3_70M_1073_YR3,70,4-6yr
7,305,0.7027649769585254,,13.183834790840617,ECSC_1073_3_70M_1073_YR3,70,4-6yr
8,312,0.7188940092165899,,3.429610456153098,ECSC_1073_3_70M_1073_YR3,70,4-6yr
9,319,0.7350230414746544,,2.836062884528422,ECSC_1073_3_70M_1073_YR3,70,4-6yr
10,326,0.7511520737327189,,1.6301159495702624,ECSC_1073_3_70M_1073_YR3,70,4-6yr
11,333,0.7672811059907834,,2.396555633385905,ECSC_1073_3_70M_1073_YR3,70,4-6yr
12,340,0.783410138248848,,5.4883573421286975,ECSC_1073_3_70M_1073_YR3,70,4-6yr
13,347,0.7995391705069125,,4.015110404905801,ECSC_1073_3_70M_1073_YR3,70,4-6yr
14,354,0.815668202764977,,5.803048064890259,ECSC_1073_3_70M_1073_YR3,70,4-6yr
15,361,0.8317972350230415,,3.1426998496447975,ECSC_1073_3_70M_1073_YR3,70,4-6yr
16,368,0.847926267281106,,3.319368682675881,ECSC_1073_3_70M_1073_YR3,70,4-6yr
17,375,0.8640552995391705,,5.118695273124078,ECSC_1073_3_70M_1073_YR3,70,4-6yr
18,382,0.880184331797235,,12.442446252921881,ECSC_1073_3_70M_1073_YR3,70,4-6yr
19,390,0.8986175115207373,,4.79552274791519,ECSC_1073_3_70M_1073_YR3,70,4-6yr
0,256,0.6790450928381963,,4.793733931961053,ECSC_1047_2_71F_1047_YR2,71,4-6yr
1,260,0.6896551724137931,,5.684883152077145,ECSC_1047_2_71F_1047_YR2,71,4-6yr
2,264,0.7002652519893899,,4.1750195925161755,ECSC_1047_2_71F_1047_YR2,71,4-6yr
3,268,0.7108753315649867,,3.631078864058905,ECSC_1047_2_71F_1047_YR2,71,4-6yr
4,273,0.7241379310344828,,2.7368770742281265,ECSC_1047_2_71F_1047_YR2,71,4-6yr
5,277,0.7347480106100795,,1.8508561803402213,ECSC_1047_2_71F_1047_YR2,71,4-6yr
6,281,0.7453580901856764,,3.3997435115528525,ECSC_1047_2_71F_1047_YR2,71,4-6yr
7,285,0.7559681697612732,,4.103812822721721,ECSC_1047_2_71F_1047_YR2,71,4-6yr
8,290,0.7692307692307693,,3.737374468370776,ECSC_1047_2_71F_1047_YR2,71,4-6yr
9,294,0.7798408488063661,,4.976473331843298,ECSC_1047_2_71F_1047_YR2,71,4-6yr
10,298,0.7904509283819628,,5.823532012545427,ECSC_1047_2_71F_1047_YR2,71,4-6yr
11,302,0.8010610079575596,,8.031500737776609,ECSC_1047_2_71F_1047_YR2,71,4-6yr
12,307,0.8143236074270557,,12.780074242172326,ECSC_1047_2_71F_1047_YR2,71,4-6yr
13,311,0.8249336870026526,,9.466970702204765,ECSC_1047_2_71F_1047_YR2,71,4-6yr
14,315,0.8355437665782494,,8.709751548628457,ECSC_1047_2_71F_1047_YR2,71,4-6yr
15,319,0.8461538461538461,,8.946815484764201,ECSC_1047_2_71F_1047_YR2,71,4-6yr
16,324,0.8594164456233422,,9.980826226750613,ECSC_1047_2_71F_1047_YR2,71,4-6yr
17,328,0.870026525198939,,10.816643989536812,ECSC_1047_2_71F_1047_YR2,71,4-6yr
18,332,0.8806366047745358,,9.534250444961625,ECSC_1047_2_71F_1047_YR2,71,4-6yr
19,337,0.8938992042440318,,10.104742766489478,ECSC_1047_2_71F_1047_YR2,71,4-6yr
0,256,0.4266666666666667,,8.487146617135192,ECSC_1047_3_71F_1047_YR3,71,4-6yr
1,270,0.45,,4.402788575199501,ECSC_1047_3_71F_1047_YR3,71,4-6yr
2,285,0.475,,2.3306279980622087,ECSC_1047_3_71F_1047_YR3,71,4-6yr
3,300,0.5,,5.963063599445329,ECSC_1047_3_71F_1047_YR3,71,4-6yr
4,315,0.525,,6.884627630633373,ECSC_1047_3_71F_1047_YR3,71,4-6yr
5,330,0.55,,9.386970169905817,ECSC_1047_3_71F_1047_YR3,71,4-6yr
6,345,0.575,,3.8636981289992214,ECSC_1047_3_71F_1047_YR3,71,4-6yr
7,360,0.6,,6.568391169829519,ECSC_1047_3_71F_1047_YR3,71,4-6yr
8,375,0.625,,4.925908551788719,ECSC_1047_3_71F_1047_YR3,71,4-6yr
9,390,0.65,,4.334143558046625,ECSC_1047_3_71F_1047_YR3,71,4-6yr
10,405,0.675,,10.763532669334056,ECSC_1047_3_71F_1047_YR3,71,4-6yr
11,420,0.7,,7.856961929703155,ECSC_1047_3_71F_1047_YR3,71,4-6yr
12,435,0.725,,3.827428806485594,ECSC_1047_3_71F_1047_YR3,71,4-6yr
13,450,0.75,,4.854007874101395,ECSC_1047_3_71F_1047_YR3,71,4-6yr
14,465,0.775,,3.792848152375404,ECSC_1047_3_71F_1047_YR3,71,4-6yr
15,480,0.8,,5.417622380239683,ECSC_1047_3_71F_1047_YR3,71,4-6yr
16,495,0.825,,3.870846859912575,ECSC_1047_3_71F_1047_YR3,71,4-6yr
17,510,0.85,,2.1530571633498194,ECSC_1047_3_71F_1047_YR3,71,4-6yr
18,525,0.875,5.167641659990694,4.977681017915621,ECSC_1047_3_71F_1047_YR3,71,4-6yr
19,540,0.9,5.079318606257521,4.7841155006296185,ECSC_1047_3_71F_1047_YR3,71,4-6yr
0,256,0.46972477064220186,,1.9922372771133388,ECSC_4084_1_71F_4084_YR1,71,4-6yr
1,268,0.4917431192660551,,1.4018307464472626,ECSC_4084_1_71F_4084_YR1,71,4-6yr
2,280,0.5137614678899083,,2.1951021824269965,ECSC_4084_1_71F_4084_YR1,71,4-6yr
3,292,0.5357798165137615,,5.198110444905499,ECSC_4084_1_71F_4084_YR1,71,4-6yr
4,305,0.5596330275229358,,6.253335885523245,ECSC_4084_1_71F_4084_YR1,71,4-6yr
5,317,0.581651376146789,,5.630160076116241,ECSC_4084_1_71F_4084_YR1,71,4-6yr
6,329,0.6036697247706422,,4.469064602414481,ECSC_4084_1_71F_4084_YR1,71,4-6yr
7,342,0.6275229357798165,,2.4391233526053187,ECSC_4084_1_71F_4084_YR1,71,4-6yr
8,354,0.6495412844036698,,1.86508574536321,ECSC_4084_1_71F_4084_YR1,71,4-6yr
9,366,0.671559633027523,,4.192751402769344,ECSC_4084_1_71F_4084_YR1,71,4-6yr
10,379,0.6954128440366972,,2.099460327375324,ECSC_4084_1_71F_4084_YR1,71,4-6yr
11,391,0.7174311926605504,,1.4808827884830915,ECSC_4084_1_71F_4084_YR1,71,4-6yr
12,403,0.7394495412844037,,5.372716068450941,ECSC_4084_1_71F_4084_YR1,71,4-6yr
13,416,0.763302752293578,,9.68768401784168,ECSC_4084_1_71F_4084_YR1,71,4-6yr
14,428,0.7853211009174312,,18.391764628263523,ECSC_4084_1_71F_4084_YR1,71,4-6yr
15,440,0.8073394495412844,,38.33462194849792,ECSC_4084_1_71F_4084_YR1,71,4-6yr
16,453,0.8311926605504587,,27.78992918403472,ECSC_4084_1_71F_4084_YR1,71,4-6yr
17,465,0.8532110091743119,,16.761584038008994,ECSC_4084_1_71F_4084_YR1,71,4-6yr
18,477,0.8752293577981651,,3.7589549230976225,ECSC_4084_1_71F_4084_YR1,71,4-6yr
19,490,0.8990825688073395,,3.5329566877180882,ECSC_4084_1_71F_4084_YR1,71,4-6yr
0,256,0.6109785202863962,,10.446623355442732,ECSC_1011_3_71M_1011_YR3,71,4-6yr
1,262,0.6252983293556086,,8.152790153260728,ECSC_1011_3_71M_1011_YR3,71,4-6yr
2,268,0.639618138424821,,12.309225457134247,ECSC_1011_3_71M_1011_YR3,71,4-6yr
3,275,0.6563245823389021,,11.2174179043634,ECSC_1011_3_71M_1011_YR3,71,4-6yr
4,281,0.6706443914081146,,10.752453948125384,ECSC_1011_3_71M_1011_YR3,71,4-6yr
5,287,0.684964200477327,,15.850938603329887,ECSC_1011_3_71M_1011_YR3,71,4-6yr
6,294,0.7016706443914081,,12.045577387956598,ECSC_1011_3_71M_1011_YR3,71,4-6yr
7,300,0.7159904534606205,,13.090919730062756,ECSC_1011_3_71M_1011_YR3,71,4-6yr
8,306,0.7303102625298329,,11.198613163262618,ECSC_1011_3_71M_1011_YR3,71,4-6yr
9,313,0.747016706443914,,11.935611812003701,ECSC_1011_3_71M_1011_YR3,71,4-6yr
10,319,0.7613365155131265,,7.2120539534504235,ECSC_1011_3_71M_1011_YR3,71,4-6yr
11,326,0.7780429594272077,,6.2399629747648895,ECSC_1011_3_71M_1011_YR3,71,4-6yr
12,332,0.7923627684964201,,13.709936857778846,ECSC_1011_3_71M_1011_YR3,71,4-6yr
13,338,0.8066825775656324,,9.815940287321173,ECSC_1011_3_71M_1011_YR3,71,4-6yr
14,345,0.8233890214797136,,10.32176776083552,ECSC_1011_3_71M_1011_YR3,71,4-6yr
15,351,0.837708830548926,,10.667543055524431,ECSC_1011_3_71M_1011_YR3,71,4-6yr
16,357,0.8520286396181385,,11.686258885153233,ECSC_1011_3_71M_1011_YR3,71,4-6yr
17,364,0.8687350835322196,,8.171422839989672,ECSC_1011_3_71M_1011_YR3,71,4-6yr
18,370,0.883054892601432,,1.7802797912302228,ECSC_1011_3_71M_1011_YR3,71,4-6yr
19,377,0.8997613365155132,,1.669453964538599,ECSC_1011_3_71M_1011_YR3,71,4-6yr
0,256,0.6772486772486772,,12.437211533453244,ECSC_1083_1_71M_1083_YR1,71,4-6yr
1,260,0.6878306878306878,,13.261620442003853,ECSC_1083_1_71M_1083_YR1,71,4-6yr
2,264,0.6984126984126984,,12.19239312497718,ECSC_1083_1_71M_1083_YR1,71,4-6yr
3,268,0.708994708994709,,7.388993896124415,ECSC_1083_1_71M_1083_YR1,71,4-6yr
4,273,0.7222222222222222,,3.1828508343823643,ECSC_1083_1_71M_1083_YR1,71,4-6yr
5,277,0.7328042328042328,,5.798917679238233,ECSC_1083_1_71M_1083_YR1,71,4-6yr
6,281,0.7433862433862434,,6.1596872254525685,ECSC_1083_1_71M_1083_YR1,71,4-6yr
7,286,0.7566137566137566,,7.535709203237573,ECSC_1083_1_71M_1083_YR1,71,4-6yr
8,290,0.7671957671957672,,8.231492304712887,ECSC_1083_1_71M_1083_YR1,71,4-6yr
9,294,0.7777777777777778,,12.589434580214213,ECSC_1083_1_71M_1083_YR1,71,4-6yr
10,299,0.791005291005291,,9.117154954738837,ECSC_1083_1_71M_1083_YR1,71,4-6yr
11,303,0.8015873015873016,,12.61185138448672,ECSC_1083_1_71M_1083_YR1,71,4-6yr
12,307,0.8121693121693122,,22.9495910379192,ECSC_1083_1_71M_1083_YR1,71,4-6yr
13,312,0.8253968253968254,,33.10723355382309,ECSC_1083_1_71M_1083_YR1,71,4-6yr
14,316,0.8359788359788359,,29.904016299707354,ECSC_1083_1_71M_1083_YR1,71,4-6yr
15,320,0.8465608465608465,,26.813769503384457,ECSC_1083_1_71M_1083_YR1,71,4-6yr
16,325,0.8597883597883598,,22.855157724356122,ECSC_1083_1_71M_1083_YR1,71,4-6yr
17,329,0.8703703703703703,,26.436945886104507,ECSC_1083_1_71M_1083_YR1,71,4-6yr
18,333,0.8809523809523809,,20.377696449026956,ECSC_1083_1_71M_1083_YR1,71,4-6yr
19,338,0.8941798941798942,,11.209413409147928,ECSC_1083_1_71M_1083_YR1,71,4-6yr
0,256,0.41830065359477125,,17.36400860269377,ECSC_1083_3_71M_1083_YR3,71,4-6yr
1,271,0.44281045751633985,,8.04460034849114,ECSC_1083_3_71M_1083_YR3,71,4-6yr
2,286,0.4673202614379085,,8.09303799947157,ECSC_1083_3_71M_1083_YR3,71,4-6yr
3,302,0.4934640522875817,,10.131382082270846,ECSC_1083_3_71M_1083_YR3,71,4-6yr
4,317,0.5179738562091504,,13.35521479479674,ECSC_1083_3_71M_1083_YR3,71,4-6yr
5,333,0.5441176470588235,,6.440431513689973,ECSC_1083_3_71M_1083_YR3,71,4-6yr
6,348,0.5686274509803921,,7.444085750280998,ECSC_1083_3_71M_1083_YR3,71,4-6yr
7,364,0.5947712418300654,,1.979969953902959,ECSC_1083_3_71M_1083_YR3,71,4-6yr
8,379,0.619281045751634,,11.57317581174064,ECSC_1083_3_71M_1083_YR3,71,4-6yr
9,395,0.6454248366013072,,-1.5940673895148656,ECSC_1083_3_71M_1083_YR3,71,4-6yr
10,410,0.6699346405228758,,0.5280392134781255,ECSC_1083_3_71M_1083_YR3,71,4-6yr
11,426,0.696078431372549,,0.4258946128351475,ECSC_1083_3_71M_1083_YR3,71,4-6yr
12,441,0.7205882352941176,,1.4446984448416647,ECSC_1083_3_71M_1083_YR3,71,4-6yr
13,457,0.7467320261437909,,0.720896711542089,ECSC_1083_3_71M_1083_YR3,71,4-6yr
14,472,0.7712418300653595,,1.13326317870788,ECSC_1083_3_71M_1083_YR3,71,4-6yr
15,488,0.7973856209150327,,4.46689705026991,ECSC_1083_3_71M_1083_YR3,71,4-6yr
16,503,0.8218954248366013,,6.28809063452459,ECSC_1083_3_71M_1083_YR3,71,4-6yr
17,519,0.8480392156862745,,7.751793110845931,ECSC_1083_3_71M_1083_YR3,71,4-6yr
18,534,0.8725490196078431,7.369242238997124,3.4832411714961555,ECSC_1083_3_71M_1083_YR3,71,4-6yr
19,550,0.8986928104575164,6.383974996424076,5.06853662867867,ECSC_1083_3_71M_1083_YR3,71,4-6yr
0,256,0.7950310559006211,,2.0264861594202443,ECSC_1045_1_72F_1045_YR1,72,6-8yr
1,257,0.7981366459627329,,2.9340631725427535,ECSC_1045_1_72F_1045_YR1,72,6-8yr
2,258,0.8012422360248447,,1.6868720676668651,ECSC_1045_1_72F_1045_YR1,72,6-8yr
3,260,0.8074534161490683,,2.5613245750417875,ECSC_1045_1_72F_1045_YR1,72,6-8yr
4,261,0.8105590062111802,,2.270440599904891,ECSC_1045_1_72F_1045_YR1,72,6-8yr
5,262,0.8136645962732919,,2.004596148595951,ECSC_1045_1_72F_1045_YR1,72,6-8yr
6,264,0.8198757763975155,,1.9909402897761588,ECSC_1045_1_72F_1045_YR1,72,6-8yr
7,265,0.8229813664596274,,1.9180006263525264,ECSC_1045_1_72F_1045_YR1,72,6-8yr
8,266,0.8260869565217391,,2.272235961430944,ECSC_1045_1_72F_1045_YR1,72,6-8yr
9,268,0.8322981366459627,,2.053271757094393,ECSC_1045_1_72F_1045_YR1,72,6-8yr
10,269,0.8354037267080745,,2.196901955176955,ECSC_1045_1_72F_1045_YR1,72,6-8yr
11,271,0.8416149068322981,,1.7995400706758762,ECSC_1045_1_72F_1045_YR1,72,6-8yr
12,272,0.84472049689441,,2.9159640518952443,ECSC_1045_1_72F_1045_YR1,72,6-8yr
13,273,0.8478260869565217,,2.4661749606688996,ECSC_1045_1_72F_1045_YR1,72,6-8yr
14,275,0.8540372670807453,,2.111865942689918,ECSC_1045_1_72F_1045_YR1,72,6-8yr
15,276,0.8571428571428571,,1.7848682621193745,ECSC_1045_1_72F_1045_YR1,72,6-8yr
16,277,0.860248447204969,,1.4448120879070183,ECSC_1045_1_72F_1045_YR1,72,6-8yr
17,279,0.8664596273291926,,0.9614856512928256,ECSC_1045_1_72F_1045_YR1,72,6-8yr
18,280,0.8695652173913043,,0.8580601847601628,ECSC_1045_1_72F_1045_YR1,72,6-8yr
19,282,0.8757763975155279,,0.9624571519085343,ECSC_1045_1_72F_1045_YR1,72,6-8yr
0,256,0.5804988662131519,,5.628357948901755,ECSC_1045_2_72F_1045_YR2,72,6-8yr
1,263,0.5963718820861678,,8.071064116281319,ECSC_1045_2_72F_1045_YR2,72,6-8yr
2,270,0.6122448979591837,,4.146358058528465,ECSC_1045_2_72F_1045_YR2,72,6-8yr
3,278,0.6303854875283447,,2.3238702159505724,ECSC_1045_2_72F_1045_YR2,72,6-8yr
4,285,0.6462585034013606,,1.3205576066211204,ECSC_1045_2_72F_1045_YR2,72,6-8yr
5,292,0.6621315192743764,,0.561077119686809,ECSC_1045_2_72F_1045_YR2,72,6-8yr
6,300,0.6802721088435374,,-0.4156270388607872,ECSC_1045_2_72F_1045_YR2,72,6-8yr
7,307,0.6961451247165533,,2.1746962011430817,ECSC_1045_2_72F_1045_YR2,72,6-8yr
8,314,0.7120181405895691,,2.8683269605340236,ECSC_1045_2_72F_1045_YR2,72,6-8yr
9,322,0.7301587301587301,,5.142598786717908,ECSC_1045_2_72F_1045_YR2,72,6-8yr
10,329,0.746031746031746,,9.77217494478349,ECSC_1045_2_72F_1045_YR2,72,6-8yr
11,337,0.764172335600907,,11.021017457633352,ECSC_1045_2_72F_1045_YR2,72,6-8yr
12,344,0.780045351473923,,3.832814774146037,ECSC_1045_2_72F_1045_YR2,72,6-8yr
13,351,0.7959183673469388,,1.0661117844219063,ECSC_1045_2_72F_1045_YR2,72,6-8yr
14,359,0.8140589569160998,,1.1760853989527842,ECSC_1045_2_72F_1045_YR2,72,6-8yr
15,366,0.8299319727891157,,2.944915912715393,ECSC_1045_2_72F_1045_YR2,72,6-8yr
16,373,0.8458049886621315,,2.108010355600431,ECSC_1045_2_72F_1045_YR2,72,6-8yr
17,381,0.8639455782312925,,3.542856478260221,ECSC_1045_2_72F_1045_YR2,72,6-8yr
18,388,0.8798185941043084,,5.317522797335338,ECSC_1045_2_72F_1045_YR2,72,6-8yr
19,396,0.8979591836734694,,8.770983466323338,ECSC_1045_2_72F_1045_YR2,72,6-8yr
0,256,0.4970873786407767,,4.623263162050071,ECSC_1045_3_72F_1045_YR3,72,6-8yr
1,266,0.516504854368932,,4.735474316690389,ECSC_1045_3_72F_1045_YR3,72,6-8yr
2,277,0.537864077669903,,4.45419531273841,ECSC_1045_3_72F_1045_YR3,72,6-8yr
3,288,0.5592233009708738,,1.0607760678258735,ECSC_1045_3_72F_1045_YR3,72,6-8yr
4,299,0.5805825242718446,,10.40787272051771,ECSC_1045_3_72F_1045_YR3,72,6-8yr
5,310,0.6019417475728155,,11.3450622396739,ECSC_1045_3_72F_1045_YR3,72,6-8yr
6,321,0.6233009708737864,,11.180389910660159,ECSC_1045_3_72F_1045_YR3,72,6-8yr
7,332,0.6446601941747573,,5.318451070297632,ECSC_1045_3_72F_1045_YR3,72,6-8yr
8,343,0.6660194174757281,,1.6825108501452295,ECSC_1045_3_72F_1045_YR3,72,6-8yr
9,354,0.6873786407766991,,5.837347554130311,ECSC_1045_3_72F_1045_YR3,72,6-8yr
10,364,0.7067961165048544,,3.319027907061468,ECSC_1045_3_72F_1045_YR3,72,6-8yr
11,375,0.7281553398058253,,9.229362666624034,ECSC_1045_3_72F_1045_YR3,72,6-8yr
12,386,0.7495145631067961,,4.636418018276617,ECSC_1045_3_72F_1045_YR3,72,6-8yr
13,397,0.7708737864077669,,2.0848621388275212,ECSC_1045_3_72F_1045_YR3,72,6-8yr
14,408,0.7922330097087379,,0.5063976566972932,ECSC_1045_3_72F_1045_YR3,72,6-8yr
15,419,0.8135922330097087,,1.946106794376358,ECSC_1045_3_72F_1045_YR3,72,6-8yr
16,430,0.8349514563106796,,0.4966284753079728,ECSC_1045_3_72F_1045_YR3,72,6-8yr
17,441,0.8563106796116505,,2.487479503761909,ECSC_1045_3_72F_1045_YR3,72,6-8yr
18,452,0.8776699029126214,,4.302705894929057,ECSC_1045_3_72F_1045_YR3,72,6-8yr
19,463,0.8990291262135922,,4.77664008754682,ECSC_1045_3_72F_1045_YR3,72,6-8yr
0,256,0.6666666666666666,,2.6316567168078393,ECSC_2028_1_72F_2028_YR1,72,6-8yr
1,260,0.6770833333333334,,3.0275041309891364,ECSC_2028_1_72F_2028_YR1,72,6-8yr
2,265,0.6901041666666666,,3.11966782910908,ECSC_2028_1_72F_2028_YR1,72,6-8yr
3,269,0.7005208333333334,,9.146986516877899,ECSC_2028_1_72F_2028_YR1,72,6-8yr
4,274,0.7135416666666666,,7.498384443290831,ECSC_2028_1_72F_2028_YR1,72,6-8yr
5,279,0.7265625,,8.39602450677042,ECSC_2028_1_72F_2028_YR1,72,6-8yr
6,283,0.7369791666666666,,12.07592507679659,ECSC_2028_1_72F_2028_YR1,72,6-8yr
7,288,0.75,,20.66150217634158,ECSC_2028_1_72F_2028_YR1,72,6-8yr
8,293,0.7630208333333334,,21.966379847293787,ECSC_2028_1_72F_2028_YR1,72,6-8yr
9,297,0.7734375,,26.14929294825071,ECSC_2028_1_72F_2028_YR1,72,6-8yr
10,302,0.7864583333333334,,25.301667049895016,ECSC_2028_1_72F_2028_YR1,72,6-8yr
11,306,0.796875,,17.617519982439504,ECSC_2028_1_72F_2028_YR1,72,6-8yr
12,311,0.8098958333333334,,11.510731766368448,ECSC_2028_1_72F_2028_YR1,72,6-8yr
13,316,0.8229166666666666,,18.071022819960454,ECSC_2028_1_72F_2028_YR1,72,6-8yr
14,320,0.8333333333333334,,8.560143731819954,ECSC_2028_1_72F_2028_YR1,72,6-8yr
15,325,0.8463541666666666,,4.76635681449339,ECSC_2028_1_72F_2028_YR1,72,6-8yr
16,330,0.859375,,3.232722040194849,ECSC_2028_1_72F_2028_YR1,72,6-8yr
17,334,0.8697916666666666,,3.335999190371888,ECSC_2028_1_72F_2028_YR1,72,6-8yr
18,339,0.8828125,,9.319225916834377,ECSC_2028_1_72F_2028_YR1,72,6-8yr
19,344,0.8958333333333334,,12.374286131072184,ECSC_2028_1_72F_2028_YR1,72,6-8yr
0,256,0.757396449704142,,2.952698245093341,ECSC_4008_1_72F_4008_YR1,72,6-8yr
1,258,0.7633136094674556,,1.6884783625326456,ECSC_4008_1_72F_4008_YR1,72,6-8yr
2,260,0.7692307692307693,,0.36770325925885317,ECSC_4008_1_72F_4008_YR1,72,6-8yr
3,262,0.7751479289940828,,2.7108201822830438,ECSC_4008_1_72F_4008_YR1,72,6-8yr
4,264,0.7810650887573964,,0.9755392864646737,ECSC_4008_1_72F_4008_YR1,72,6-8yr
5,267,0.7899408284023669,,0.5283312679337087,ECSC_4008_1_72F_4008_YR1,72,6-8yr
6,269,0.7958579881656804,,1.1153541978770853,ECSC_4008_1_72F_4008_YR1,72,6-8yr
7,271,0.8017751479289941,,3.5226184692989264,ECSC_4008_1_72F_4008_YR1,72,6-8yr
8,273,0.8076923076923077,,6.110270054431009,ECSC_4008_1_72F_4008_YR1,72,6-8yr
9,275,0.8136094674556213,,6.383662671101572,ECSC_4008_1_72F_4008_YR1,72,6-8yr
10,278,0.8224852071005917,,6.656395323969651,ECSC_4008_1_72F_4008_YR1,72,6-8yr
11,280,0.8284023668639053,,4.995580454064434,ECSC_4008_1_72F_4008_YR1,72,6-8yr
12,282,0.834319526627219,,6.257649784904675,ECSC_4008_1_72F_4008_YR1,72,6-8yr
13,284,0.8402366863905325,,10.547240276222762,ECSC_4008_1_72F_4008_YR1,72,6-8yr
14,286,0.8461538461538461,,12.580412014505011,ECSC_4008_1_72F_4008_YR1,72,6-8yr
15,289,0.8550295857988166,,10.511482581454171,ECSC_4008_1_72F_4008_YR1,72,6-8yr
16,291,0.8609467455621301,,12.276479725585542,ECSC_4008_1_72F_4008_YR1,72,6-8yr
17,293,0.8668639053254438,,15.651743143264557,ECSC_4008_1_72F_4008_YR1,72,6-8yr
18,295,0.8727810650887574,,9.829807661185981,ECSC_4008_1_72F_4008_YR1,72,6-8yr
19,298,0.8816568047337278,,4.929011733067508,ECSC_4008_1_72F_4008_YR1,72,6-8yr
0,256,0.491362763915547,,7.113327031595595,ECSC_2007_1_72M_2007_YR1,72,6-8yr
1,267,0.5124760076775432,,8.03273698278336,ECSC_2007_1_72M_2007_YR1,72,6-8yr
2,278,0.5335892514395394,,5.9916789281618765,ECSC_2007_1_72M_2007_YR1,72,6-8yr
3,289,0.5547024952015355,,2.785174640854531,ECSC_2007_1_72M_2007_YR1,72,6-8yr
4,300,0.5758157389635317,,7.501423033547024,ECSC_2007_1_72M_2007_YR1,72,6-8yr
5,311,0.5969289827255279,,8.436374081247024,ECSC_2007_1_72M_2007_YR1,72,6-8yr
6,322,0.6180422264875239,,6.0895637424767415,ECSC_2007_1_72M_2007_YR1,72,6-8yr
7,334,0.6410748560460653,,4.264867759470732,ECSC_2007_1_72M_2007_YR1,72,6-8yr
8,345,0.6621880998080614,,3.460739601184031,ECSC_2007_1_72M_2007_YR1,72,6-8yr
9,356,0.6833013435700576,,2.86543136743958,ECSC_2007_1_72M_2007_YR1,72,6-8yr
10,367,0.7044145873320538,,-0.6063981095252906,ECSC_2007_1_72M_2007_YR1,72,6-8yr
11,378,0.72552783109405,,0.8342824485530311,ECSC_2007_1_72M_2007_YR1,72,6-8yr
12,389,0.746641074856046,,-0.06256940999452887,ECSC_2007_1_72M_2007_YR1,72,6-8yr
13,401,0.7696737044145874,,1.4213458457402623,ECSC_2007_1_72M_2007_YR1,72,6-8yr
14,412,0.7907869481765835,,5.95642521760163,ECSC_2007_1_72M_2007_YR1,72,6-8yr
15,423,0.8119001919385797,,3.529020975672868,ECSC_2007_1_72M_2007_YR1,72,6-8yr
16,434,0.8330134357005758,,-0.003586711681698773,ECSC_2007_1_72M_2007_YR1,72,6-8yr
17,445,0.8541266794625719,,-0.8374215594805428,ECSC_2007_1_72M_2007_YR1,72,6-8yr
18,456,0.8752399232245681,,2.5993156499796655,ECSC_2007_1_72M_2007_YR1,72,6-8yr
19,468,0.8982725527831094,,6.660283581061339,ECSC_2007_1_72M_2007_YR1,72,6-8yr
0,256,0.3506849315068493,,2.9808067353274836,ECSC_2007_2_72M_2007_YR2,72,6-8yr
1,277,0.37945205479452054,,6.371934454575454,ECSC_2007_2_72M_2007_YR2,72,6-8yr
2,298,0.40821917808219177,,19.400963969488828,ECSC_2007_2_72M_2007_YR2,72,6-8yr
