doc_id,age_months,age_group,word_count,n_tokens,ppl_min_ctx,ppl_32,ppl_max_fixed,total_benefit_fixed,benefit_ok_fixed,half_life_fixed,early_drop_pct_fixed,early_slope,burst_valid_256,burst_valid_512,burst_n_targets_256,burst_n_targets_512,burst_baseline_512,burst_I_L_max_512,burst_I_L_std_512,burst_spike_mass_c_512,burst_spike_count_c_512,burst_cv_c_512,burst_kurtosis_c_512,burst_spike_mass_512,burst_cv_512,burst_baseline_256,burst_I_L_max_256,burst_I_L_std_256,burst_spike_mass_c_256,burst_spike_count_c_256,burst_cv_c_256,burst_kurtosis_c_256,burst_spike_mass_256,burst_cv_256
ECSC_1039_1_82F_1039_YR1,82,6-8yr,387,461,24.423257919420628,12.431291921347754,7.339022533186697,17.08423538623393,True,14.475855784684738,70.1931677184436,-0.3797082325820031,True,False,20,0,,,,,,,,,,7.248459870637818,18.144382892460072,4.459025147254184,0.5545436019017441,1.0,1.2613006288817912,0.1308633360189182,0.23523256133433657,0.6151686326245493
ECSC_1039_2_82F_1039_YR2,82,6-8yr,597,672,12.17828786712964,10.353363334707792,6.973299931815709,5.204987935313931,True,55.94500831149163,35.06107132430424,-0.05675230910379631,True,True,20,20,8.911694918509172,21.74806373734642,6.062589834503469,0.4463120811060747,1.0,1.143845042963394,-0.8308748555084944,0.23272090339524093,0.6802959358395174,5.553070549805031,17.466788062867238,4.321689247390364,0.5480799848690664,1.0,1.2421250569363325,0.7607520097660427,0.27054682678093567,0.7782521775348414
ECSC_1039_3_82F_1039_YR3,82,6-8yr,601,695,12.37025938311054,8.131110451447235,6.227648440074293,6.142610943036247,True,11.669307853777362,69.0121671545736,-0.141854501484351,True,True,20,20,4.220616119675063,14.116900792603198,2.974757420593596,0.6291585232319284,1.0,1.3673545532515714,3.5217550142168115,0.2621528741103187,0.7048159169762676,3.209752322048923,6.82352626275059,1.4804096744602464,0.6135734850777304,1.0,1.338306354503672,0.4784907509605918,0.20572834664594247,0.461222401582449
ECSC_1018_1_82M_1018_YR1,82,6-8yr,256,302,81.97533200877695,40.421459293933125,20.13336252991984,61.84196947885711,True,11.422617614212998,67.19364383931935,-1.3100384042536246,True,False,20,0,,,,,,,,,,13.024660392061406,14.692212537781149,1.2462816827285228,0.33010348981301857,0.0,1.2335504284369996,-1.0014935571520545,0.11280303743455855,0.09568630929433965
ECSC_1005_2_83F_1005_YR2,83,6-8yr,369,405,27.237310175002417,12.487022368271859,8.340070289380465,18.89723988562195,True,12.25313846152611,78.05524984605492,-0.457194274544059,True,False,20,0,,,,,,,,,,4.6598488808269165,12.624960206438947,2.888294711099611,0.6278506826090255,1.0,1.3234673337011182,1.0365854591298573,0.24702216746068992,0.6198258323319418
ECSC_1005_3_83F_1005_YR3,83,6-8yr,366,428,20.12441723122872,5.097959576778492,3.29531976268662,16.8290974685421,True,11.387492921359662,89.28855324855377,-0.5024398229688897,True,False,20,0,,,,,,,,,,6.485542824189989,12.151011994894658,2.99784148539281,0.3592467697499866,1.0,1.129659976957735,-1.2392907084474833,0.1734983293920789,0.4622344754569137
ECSC_4068_1_84F_4068_YR1,84,6-8yr,216,233,28.980612916095627,9.344335598282406,8.89010888749351,20.09050402860212,True,9.399138287883442,97.73909748534814,-0.6021573692815159,False,False,0,0,,,,,,,,,,,,,,,,,,
ECSC_1094_1_84M_1094_YR1,84,6-8yr,241,268,41.18568812140439,21.263659985996963,18.947923277353677,22.237764844050712,True,13.378794078831907,89.58646822248947,-0.726836763863603,False,False,0,0,,,,,,,,,,,,,,,,,,
ECSC_1094_2_84M_1094_YR2,84,6-8yr,398,438,22.04943478901016,11.746693784352784,6.919261233302973,15.130173555707188,True,7.824648331394423,68.09400412179095,-0.24714670919939397,True,False,20,0,,,,,,,,,,2.6667708956787872,5.4404909462017095,1.2099805908751233,0.4722058829898133,1.0,1.1910084062713644,-0.5452537633929255,0.1899454643444606,0.4537249873379695
ECSC_1094_3_84M_1094_YR3,84,6-8yr,389,447,22.984439279800423,8.3821934909128,4.656688291922733,18.32775098787769,True,8.883664224943775,79.67287311217736,-0.41291385164147015,True,False,20,0,,,,,,,,,,10.062991390362829,17.49330782412314,4.451857300454403,0.37252289244659625,1.0,1.1431456552698784,-1.271070156481839,0.17208344505887543,0.44239899725223636
ECSC_1038_1_85F_1038_YR1,85,6-8yr,496,542,34.94612285626648,17.995098863926856,12.186086465852387,22.76003639041409,True,11.216838705525205,74.47713923462325,-0.5374962727821379,True,False,20,0,,,,,,,,,,10.262130550668822,27.1091957018757,6.852392382665241,0.47472263996376834,1.0,1.1816824120181126,-0.2737309383019766,0.23412627556637242,0.6677358418733667
ECSC_1038_2_85F_1038_YR2,85,6-8yr,514,552,36.30506905301482,24.24810295558818,16.603889897062842,19.701179155951976,True,29.592627480061964,61.19921047357247,-0.35767469269268837,True,False,20,0,,,,,,,,,,5.050037568384088,8.562428739434399,2.4405123067044268,0.3118096690216867,1.0,1.1131205966482012,-1.350116515021096,0.16768676481172332,0.48326616854958215
ECSC_1038_3_85F_1038_YR3,85,6-8yr,479,546,28.589481195786135,17.55239861767254,12.14344959308127,16.446031602704863,True,15.055330735868772,67.1109167533056,-0.3898714117589753,True,False,20,0,,,,,,,,,,10.501892307345548,33.72206048938891,7.73960303440257,0.589081588263585,1.0,1.3475569412738586,1.708377167375426,0.2610829052123599,0.7369722339457914
ECSC_1016_1_85M_1016_YR1,85,6-8yr,249,273,45.5286219407487,14.282630077196567,6.792939232110783,38.73568270863792,True,10.732151617708633,80.66462155469998,-1.0205934824787877,False,False,0,0,,,,,,,,,,,,,,,,,,
ECSC_1016_2_85M_1016_YR2,85,6-8yr,314,367,72.29372286280561,20.59167946962945,14.299071641095713,57.994651221709894,True,8.495498169319522,89.14967553735688,-1.4832724915915998,True,False,20,0,,,,,,,,,,2.0288003956673544,5.53643125288805,1.5990473826541027,0.49233824350097755,1.0,1.3232114240449986,0.00871255460522491,0.23441549783338447,0.7881738322158162
ECSC_1016_3_85M_1016_YR3,85,6-8yr,527,584,32.15375763363848,20.91423096623758,12.371027354056341,19.782730279582136,True,16.79213211245213,56.814840563242555,-0.36016283743116423,True,True,20,20,7.8199856486566075,11.95263278914669,1.3937145776986102,0.5694375089779692,1.0,1.3397990800262012,1.5365871360158492,0.1378742713625732,0.1782246976294689,9.811965773855526,32.73327756010016,8.05657848241977,0.5802232245630582,1.0,1.2716502499753621,1.122289283621317,0.28732340746597135,0.8210972875473054
ECSC_1048_1_85M_1048_YR1,85,6-8yr,225,245,38.606724092901906,15.287226493113636,15.09612965836745,23.510594434534454,True,17.722456751623184,99.1871884172121,-0.9966053109047515,False,False,0,0,,,,,,,,,,,,,,,,,,
ECSC_1048_2_85M_1048_YR2,85,6-8yr,388,452,29.29471352494706,14.535825435558886,7.36858103079915,21.92613249414791,True,21.953692009773956,67.3118621960682,-0.47893738433729627,True,False,20,0,,,,,,,,,,8.138864960927318,24.686481028960394,5.201561638053814,0.6274150619329704,1.0,1.3949034018867814,2.7112889320355604,0.24373108951274824,0.6391016023764036
ECSC_1048_3_85M_1048_YR3,85,6-8yr,282,348,106.11280145341225,31.754432409377568,19.599090691463708,86.51371076194854,True,12.397362734333345,85.9498088674516,-2.270184924746021,True,False,20,0,,,,,,,,,,11.7345998993296,23.692762573420815,7.185337232661669,0.3564247825572488,1.0,1.0930560168433279,-1.4276921621940624,0.19983305191440784,0.6123205984272347
ECSC_1058_1_86F_1058_YR1,86,6-8yr,486,526,33.54014847572793,17.624309151803836,13.228756371398354,20.311392104329578,True,22.080371649378577,78.35917519671867,-0.6474178048695542,True,False,20,0,,,,,,,,,,4.173411604607624,8.498726639833913,2.00049962917004,0.49925282057074394,1.0,1.2246640902221717,-0.41686495347405517,0.19770590321017462,0.47934395614403413
ECSC_1058_2_86F_1058_YR2,86,6-8yr,703,802,23.782957743944067,15.91018957506095,7.779058955567052,16.003898788377015,True,32.67967450093167,49.192814032295615,-0.2145546768866676,True,True,20,20,6.148176069501571,11.918405061771361,2.7859267239856242,0.4286829974975521,1.0,1.1916209291073248,-0.7974987969334557,0.18150636666702466,0.4531306020667488,7.954765541616915,23.330354702810325,5.839963618749635,0.7603361598812127,1.0,1.446778899216022,1.983258123330363,0.2929106663134416,0.7341465424966607
ECSC_1058_3_86F_1058_YR3,86,6-8yr,1113,1247,20.175093801720802,15.792103190503791,11.088674560433354,9.086419241287448,True,33.65486159482034,48.23672004150216,-0.15105928386232342,True,True,20,20,14.561645452122761,39.49597095137455,10.163347018280433,0.5830899065143322,1.0,1.279283365227159,0.4194518581839679,0.2590615012704379,0.6979531984689852,12.380806613493723,35.61052257032093,7.834417120862738,0.5811045799532719,1.0,1.3149653128600272,1.5113487564958428,0.23981950374758293,0.6327872945147275
ECSC_1076_1_87M_1076_YR1,87,6-8yr,268,294,51.953778062230356,20.98825272916993,14.35563000240692,37.59814805982344,True,12.431923197602272,82.35917706316368,-0.967816408771151,False,False,0,0,,,,,,,,,,,,,,,,,,
ECSC_1076_2_87M_1076_YR2,87,6-8yr,324,373,44.440409832220666,24.179086494369972,11.37176447015284,33.06864536206783,True,14.93490242935345,61.27049691939279,-0.5871272677093686,True,False,20,0,,,,,,,,,,4.223657616534969,10.569117485780192,2.6745283881257773,0.46870532155303046,1.0,1.1603201480265344,-0.44578997870812564,0.22789411516630753,0.6332256614871932
ECSC_1076_3_87M_1076_YR3,87,6-8yr,403,452,22.18127281364336,13.70434434238874,10.480682225592567,11.700590588050794,True,12.362429974148347,72.44872305772041,-0.27404026623956856,True,False,20,0,,,,,,,,,,6.008077670378897,10.517997568455757,2.3412841305349055,0.44033107027049767,1.0,1.1766800595481839,-0.9170564530539074,0.1729137650342823,0.38968939134690866
ECSC_1086_2_87M_1086_YR2,87,6-8yr,475,531,24.854091298627278,15.787653800144382,10.43587506961346,14.418216229013819,True,13.813375902236,62.881825008550486,-0.3334862457159457,True,False,20,0,,,,,,,,,,5.609619981251713,13.160119717489872,3.5151859842314095,0.5028151359033958,1.0,1.25707982886535,-0.1302891703679081,0.22317828128530323,0.6266353150444679
ECSC_1086_3_87M_1086_YR3,87,6-8yr,293,322,9.745496320150924,5.687473439372291,4.958088685314,4.787407634836923,True,11.2617970188,84.76451537674133,-0.12234652390334715,True,False,20,0,,,,,,,,,,1.954605709757886,3.552453850233734,1.0736404317845913,0.35087512594682,1.0,1.1821611202242877,-1.1325329793089267,0.18151651585775555,0.5492874733889842
ECSC_2002_1_87M_2002_YR1,87,6-8yr,278,310,34.40437008790915,16.873161519893486,10.583429791444038,23.82094029646511,True,12.83467088148683,73.59578736116136,-0.5007467186298965,True,False,20,0,,,,,,,,,,5.848629237277459,7.297194433435928,0.9866994178302804,0.310685787801176,1.0,1.13531550850112,-1.3157250499084656,0.12308370959495013,0.1687060980958317
ECSC_1075_1_88F_1075_YR1,88,6-8yr,224,259,76.93075106107831,35.16293244918427,11.49538205031872,65.43536901075959,True,11.212966201458986,63.83064578580757,-1.168243981640863,False,False,0,0,,,,,,,,,,,,,,,,,,
ECSC_1075_2_88F_1075_YR2,88,6-8yr,423,497,22.45076362741962,14.988911232800483,8.43608795606022,14.014675671359399,True,26.091162542458676,53.24313291008432,-0.23617150680371707,True,False,20,0,,,,,,,,,,11.706061016577406,27.403850679597056,7.1091782718241445,0.5635613850205564,1.0,1.2776091210411296,-0.017900232448706532,0.23394356378277023,0.6073074676235296
ECSC_1075_3_88F_1075_YR3,88,6-8yr,312,351,20.768471551214375,11.89611109361909,8.101535257542738,12.666936293671638,True,10.726679569150651,70.04346001193586,-0.2632759779063237,True,False,20,0,,,,,,,,,,4.668371137438181,6.858022653908632,1.468331476916742,0.2943786570545068,1.0,1.2404263691950597,-0.21893236163608076,0.13732192774152932,0.3145275801106303
ECSC_4011_1_88F_4011_YR1,88,6-8yr,225,256,26.532790559062384,14.323417022441557,9.022943484845644,17.50984707421674,True,14.095374443099306,69.72861319045519,-0.42553375846050556,False,False,0,0,,,,,,,,,,,,,,,,,,
ECSC_1078_1_88M_1078_YR1,88,6-8yr,273,327,24.656479646218422,7.860562324358908,7.191483202467603,17.46499644375082,True,11.002957695915033,96.16902800956073,-0.6002048667756769,True,False,20,0,,,,,,,,,,5.028773850476701,10.32555694654814,3.9853237407453186,0.26476065121553616,1.0,1.044079698266381,-1.7957384896283441,0.20018988526804177,0.7925040694298733
ECSC_1078_2_88M_1078_YR2,88,6-8yr,271,328,22.393125270798215,10.737876255986134,9.394057956776985,12.99906731402123,True,11.006210100730781,89.66219447329378,-0.44446045872433804,True,False,20,0,,,,,,,,,,3.225576297569506,7.562513074051063,1.6077108013396333,0.4413775709760319,1.0,1.2138765678967245,0.4046945948333138,0.19061630452325906,0.49842590998422653
ECSC_1078_3_88M_1078_YR3,88,6-8yr,483,607,21.3540794983422,12.902462606113268,11.351946858060899,10.002132640281303,True,21.407980257951422,84.49814850676924,-0.3124426390111019,True,True,20,20,10.177011407657178,25.311967754647398,6.49770249247376,0.44661325661837126,1.0,1.191030238824475,-0.5696455319703495,0.21970668044762617,0.6384686262201585,9.825908106356263,37.951234492220074,8.327607560543125,0.6646836327233956,1.0,1.390024416256642,3.9062363136755867,0.30263297134942546,0.8475153105855016
ECSC_1002_1_89F_1002_YR1,89,6-8yr,446,502,21.772553741196813,12.619649971637482,8.284740948453248,13.487812792743565,True,16.450552460901328,67.8605487057441,-0.3575679288195386,True,False,20,0,,,,,,,,,,3.5294258082821353,8.686305001910842,2.187788653807487,0.5315905952405562,1.0,1.2381097024305505,-0.10436698806168687,0.23307285512505627,0.6198709854372436
ECSC_1002_2_89F_1002_YR2,89,6-8yr,545,615,16.84179726115427,12.340085987596416,8.526440190537073,8.315357070617196,True,22.233671425809764,54.13731768013807,-0.13518978555068703,True,True,20,20,8.41428920406965,15.959760876177407,2.4790371264678277,0.559381845822723,1.0,1.3051778091029733,2.0209968557424958,0.16313559632229999,0.2946222867249224,6.123893598188874,13.519504932831492,3.0580705562791253,0.5118220143500449,1.0,1.2564635773313069,-0.12798978479379253,0.2017088929787998,0.4993670296922765
ECSC_1002_3_89F_1002_YR3,89,6-8yr,364,435,16.383319935887315,9.586047677682375,6.431637782296597,9.951682153590717,True,18.27756936289711,68.30274674470367,-0.2130468849305034,True,False,20,0,,,,,,,,,,3.87317004267789,11.874383924933964,3.166376903736034,0.5250615152977517,1.0,1.1925870248172319,0.07391236731075246,0.2799642152064277,0.8175155928725549
ECSC_1030_1_89F_1030_YR1,89,6-8yr,324,369,13.466740733591136,7.781301321800302,6.456973417894991,7.009767315696145,True,16.737027668522007,81.10739138316475,-0.19533604514170988,True,False,20,0,,,,,,,,,,1.6429478893906122,2.6898204202587834,0.5615843915802505,0.47370424764361907,1.0,1.3292979653612027,0.5525553143544526,0.16090405138823505,0.3418150966361742
