early_ratio,log_slope_local,log_slope_r2,auc_log_k,auc_linear_k,gain_128,essay_id,window_idx,target_start,score_bin,grade,token_count,baseline_nll
0.28872090893120056,0.20370648574413713,0.844817901703835,1.6772401029532835,80.16232540338271,0.813901928163344,09601E40B377,5,278,low,10,804,2.7640996553003787
0.399289682924248,0.25493755516452504,0.9376826650118394,1.858212441968052,94.1845586799806,0.9383651979507937,09601E40B377,6,313,low,10,804,2.7640996553003787
0.640662166243514,0.27553235380383484,0.9659816060781818,2.559352567988683,117.1101630964587,1.0531789871954151,09601E40B377,7,346,low,10,804,2.7640996553003787
0.6927338561785669,0.21641265258819695,0.8591735970852916,2.1048651127338722,93.45865701860002,1.0093084150745026,09601E40B377,8,374,low,10,804,2.7640996553003787
0.6379094211155572,0.6289841268973522,0.9009496800048766,5.440464395058912,253.93547577242697,2.2641425748025217,09601E40B377,9,404,low,10,804,2.7640996553003787
0.5538025229619854,0.35017192983255735,0.959588771265138,3.5802719304108734,157.97645500686858,1.4918189856313888,09601E40B377,10,428,low,10,804,2.7640996553003787
0.757353777514966,0.3034356626722217,0.8489460122715866,4.096675484434344,166.50782614946365,1.4442365169525146,09601E40B377,11,459,low,10,804,2.7640996553003787
0.15430242515341921,0.16979133079878303,0.5601293063060708,0.7768315937296602,43.95626969491276,1.0156223620137856,09601E40B377,12,493,low,10,804,2.7640996553003787
0.3286592443562177,0.45599469959579936,0.8939854420491165,3.459712526705869,170.73528581280863,1.7167190890158377,09601E40B377,13,522,low,10,804,2.7640996553003787
0.957558062760699,0.10737358196356808,0.6676869819576156,2.8037840531257228,98.62271277029669,0.7647875528181753,09601E40B377,14,556,low,10,804,2.7640996553003787
0.5584140208179763,0.16663331993502337,0.8959538234839343,2.5780342400559686,101.06834599279586,1.0061324334913682,09601E40B377,15,583,low,10,804,2.7640996553003787
0.7783806921476412,0.21129387139443903,0.8525571748258066,3.56854051687866,136.66793177733499,1.1090601226014476,09601E40B377,16,615,low,10,804,2.7640996553003787
0.6735046298845873,0.2652862749778871,0.8869714318475389,3.058669049035502,131.00320148468018,1.2122058868408203,09601E40B377,17,651,low,10,804,2.7640996553003787
0.4905341802785136,0.4590477161133366,0.876831520119792,4.060034340524178,190.25519916319075,2.125420013743062,09601E40B377,18,681,low,10,804,2.7640996553003787
0.42149191564521205,0.3448949305203018,0.9726708368322103,2.848327760435555,135.6121524776663,1.4350503577340037,09601E40B377,19,708,low,10,804,2.7640996553003787
0.5941216284310405,0.30043024394348056,0.8154108641101483,0.8343850351324296,68.1770855226824,0.7259981843733017,0A1C9CA990BD,0,128,mid,10,843,2.5517475694417957
0.7086016156820582,0.1985485496038275,0.7672355229484591,2.220771458090641,94.77588544353357,0.769995643246558,0A1C9CA990BD,1,158,mid,10,843,2.5517475694417957
0.8689704271087413,0.4227678148213752,0.7664721488915831,6.011759286118457,238.42979615734473,2.001649041329661,0A1C9CA990BD,2,193,mid,10,843,2.5517475694417957
0.4821135117646321,0.29692191129988094,0.8637935383858544,2.3222136270127023,112.1001481918558,0.995806219116334,0A1C9CA990BD,3,227,mid,10,843,2.5517475694417957
0.43753565555408286,0.21900229010156302,0.8599062860521847,2.1655589958279284,98.23639581280372,0.9863260609488336,0A1C9CA990BD,4,256,mid,10,843,2.5517475694417957
0.7924203207861993,0.39440611679962495,0.8155068574733918,2.6666257013762817,136.31209764172954,1.1627006838398597,0A1C9CA990BD,5,288,mid,10,843,2.5517475694417957
0.6040456547750558,0.4239367480841045,0.9482011703977399,2.7947832367180308,145.74896323488605,1.3539162768471624,0A1C9CA990BD,6,320,mid,10,843,2.5517475694417957
0.6081819748948066,0.14663004321580614,0.8358092835013523,2.1392839176591365,83.82436546394902,0.8919204165858607,0A1C9CA990BD,7,353,mid,10,843,2.5517475694417957
0.6553867466059968,0.29765716402873144,0.9317359286355693,2.6359530225230134,121.94971282732101,1.1267003167060112,0A1C9CA990BD,8,384,mid,10,843,2.5517475694417957
0.2005504624825645,0.2736590436651976,0.8627499905765044,2.1297134875625763,102.93967163562775,1.1961588859558103,0A1C9CA990BD,9,420,mid,10,843,2.5517475694417957
0.548261135810563,0.24269822018501488,0.9776528922553457,2.4130395213259694,107.39834133271243,1.0811122771232355,0A1C9CA990BD,10,449,mid,10,843,2.5517475694417957
0.7689200164523327,0.1919762359351083,0.8415755610429267,1.707798252747625,79.01859504945818,0.7267849080024229,0A1C9CA990BD,11,489,mid,10,843,2.5517475694417957
1.0831376898923604,0.15168427366994838,0.40222527616604725,3.5942225899581453,128.5283125062142,1.0014331744563192,0A1C9CA990BD,12,521,mid,10,843,2.5517475694417957
0.16118721332932615,0.32153519994638224,0.8816169583129829,1.6790132030273954,96.82370281219482,1.018601417541504,0A1C9CA990BD,13,554,mid,10,843,2.5517475694417957
1.3252799032238571,0.03488197769010459,0.07751785269699323,2.0024053320714432,64.11590035500063,0.5273839889034146,0A1C9CA990BD,14,579,mid,10,843,2.5517475694417957
0.7194261813533651,0.1039837618829627,0.6288875605277499,3.4610284274860175,118.48705857799898,1.112959523354807,0A1C9CA990BD,15,621,mid,10,843,2.5517475694417957
0.5113377384937844,0.279480596847835,0.9464350162281306,2.7046351446559993,121.70572370867575,1.205676140323762,0A1C9CA990BD,16,649,mid,10,843,2.5517475694417957
0.6294523086218654,0.08074603187030958,0.7406622472556377,1.2363253779795769,48.91511269442494,0.4298527010025514,0A1C9CA990BD,17,685,mid,10,843,2.5517475694417957
0.700685327660984,0.23890448774145118,0.9160830747452463,3.0929790902426366,127.66469303254159,1.220420252892279,0A1C9CA990BD,18,711,mid,10,843,2.5517475694417957
0.7518345764724461,0.449566535009301,0.9017577282329767,4.410024284864077,195.96060228347778,1.7090826034545898,0A1C9CA990BD,19,747,mid,10,843,2.5517475694417957
