essay_id,n_windows,mean_nll_0,mean_gain_0,std_gain_0,mean_nll_2,mean_gain_2,std_gain_2,mean_nll_4,mean_gain_4,std_gain_4,mean_nll_8,mean_gain_8,std_gain_8,mean_nll_12,mean_gain_12,std_gain_12,mean_nll_16,mean_gain_16,std_gain_16,mean_nll_24,mean_gain_24,std_gain_24,mean_nll_32,mean_gain_32,std_gain_32,mean_nll_48,mean_gain_48,std_gain_48,mean_nll_64,mean_gain_64,std_gain_64,mean_nll_96,mean_gain_96,std_gain_96,mean_nll_128,mean_gain_128,std_gain_128,early_ratio,log_slope_local,log_slope_r2,auc_log_k,auc_linear_k,auc_local,stability_gain_128,stability_early_ratio,baseline_nll,score,score_bin,grade,token_count,token_count_z,baseline_nll_z
8A8B13591181,20,3.5905582489505896,0.0,0.0,3.3984198290854692,0.19213841986511987,0.19371942230642628,3.1772374473512173,0.4133208015993718,0.22848216645806674,2.9870042929425837,0.6035539560080054,0.27859433068941597,2.8856242138892414,0.7049340350613478,0.2907937568613602,2.785973167978227,0.8045850809723618,0.30237226565725706,2.6430456064641477,0.9475126424864413,0.33166627557113887,2.589716454222798,1.0008417947277906,0.35522528106943074,2.492247142456472,1.098311106494117,0.3355287848929158,2.4214428149163725,1.1691154340342167,0.3381423901674457,2.3931132344529034,1.1974450144976856,0.34330606946379194,2.3370157089084387,1.2535425400421503,0.34756169262581865,0.6418490440263062,0.28147468137960696,0.9754355956857802,3.1687618113114246,135.28257359659239,3.1687618113114246,0.34756169262581865,0.17332887746362113,2.3370157089084387,4,mid,10,977,0.14408287336524633,-0.3093164565344911
B49ED6AC9AF3,20,4.063510647127705,0.0,0.0,3.8646311815828085,0.19887946554489672,0.2138917069765104,3.6437429636716843,0.4197676834560209,0.26690690759258834,3.493032559379935,0.5704780877477699,0.2868881144591303,3.371542578563094,0.6919680685646112,0.29028561227317395,3.307796259224415,0.7557143879032905,0.31877634457811266,3.139968672581017,0.923541974546688,0.3118216809989781,3.0612093014642596,1.0023013456634453,0.31663291370214736,2.913267430663109,1.1502432164645962,0.3839773186161932,2.8146216347813606,1.2488890123463443,0.39563094105585084,2.7384978219866754,1.3250128251410298,0.3994179977816127,2.7071372479200364,1.3563733992076688,0.4056388721577956,0.557158071917913,0.3164240993729676,0.992854345621567,3.237582738858684,143.13669743004343,3.237582738858684,0.4056388721577956,0.16278917242507798,2.7071372479200364,4,mid,9,841,-0.67924783157902,0.7433849594204426
0F2E9FA7DAF4,20,3.492614244645641,0.0,0.0,3.35126995369792,0.14134429094772186,0.1571438671410078,3.1038804184645414,0.38873382618110025,0.22631865629580497,2.8709183182567357,0.6216959263889059,0.25727161002282894,2.734435203671455,0.7581790409741863,0.31066555730353784,2.661513178795576,0.8311010658500656,0.3352039634417747,2.4886458123102786,1.0039684323353633,0.4490614054992232,2.3783444434404375,1.1142698012052044,0.46042476427442475,2.2737083181738855,1.2189059264717563,0.4598091368828854,2.1937674574553965,1.2988467871902452,0.4881920362977657,2.09159888792783,1.4010153567178114,0.507551180431243,1.9523989364504815,1.5402153081951604,0.5108295183603146,0.5396005749507568,0.35965281858757986,0.9935908632301101,3.4013406846841567,153.5087354603434,3.4013406846841567,0.5108295183603146,0.19546136059912728,1.9523989364504815,4,mid,8,815,-0.8366492898771886,-1.4032452833943108
5BCE3F6D4C83,20,3.5061585297507625,0.0,0.0,3.398242021165788,0.10791650858497426,0.1631615555344906,3.233266787789762,0.27289174196100047,0.23787965608405984,3.032032766751945,0.47412576299881737,0.22445824596713337,2.955463216267526,0.5506953134832362,0.23817051253269225,2.8971258023753763,0.6090327273753862,0.20961152247045922,2.8149009007960557,0.6912576289547065,0.19749173841010648,2.7674749745056033,0.738683555245159,0.21977007587420655,2.6881187837570906,0.8180397459936717,0.24560579328195986,2.6745025515556335,0.8316559781951287,0.2532653651221011,2.62958825584501,0.876570273905752,0.2483626988398196,2.6112144730985163,0.8949440566522459,0.2531360908238911,0.6805260315975727,0.20633539152540303,0.9519406726811658,2.3045271887020387,98.59998569181487,2.3045271887020387,0.2531360908238911,0.21430587964032188,2.6112144730985163,4,mid,8,879,-0.44919954637400444,0.47056095369896966
CA30B3FFF4BE,20,3.219097193210356,0.0,0.0,3.0316231248900296,0.18747406832032623,0.2222763619694024,2.869151575304568,0.3499456179057878,0.20290852735888767,2.6110484344884752,0.6080487587218802,0.34622206077288725,2.466609452292323,0.7524877409180324,0.3007309453025794,2.414955830946565,0.804141362263791,0.3264588240500176,2.3118922477588058,0.9072049454515498,0.3588539434204386,2.281994310580194,0.9371028826301616,0.37655270938658825,2.19762551933527,1.0214716738750858,0.393850429694696,2.1809733107686045,1.0381238824417514,0.398313030320642,2.1422943700104953,1.0768028231998605,0.4298461854553052,2.1025348719209433,1.1165623212894125,0.40990028967736014,0.7201938905973148,0.24356085905852043,0.932078233768161,2.980863161372048,123.77586076130429,2.980863161372048,0.40990028967736014,0.19496302491423592,2.1025348719209433,4,mid,9,819,-0.8124336809082395,-0.9762279520670428
5FBEBF4F7E1D,20,3.5060140396318134,0.0,0.0,3.3725924756377936,0.13342156399401928,0.2663054479150049,3.2030600287020206,0.3029540109297922,0.2700815306773413,3.043352774903178,0.4626612647286346,0.23718496430943797,2.95772147718817,0.5482925624436429,0.22238171510920732,2.892721539735794,0.6132924998960188,0.2272468146815628,2.819582404382527,0.686431635249286,0.24207160616333154,2.785916766896844,0.7200972727349689,0.25376503057676136,2.6864875070750713,0.8195265325567413,0.23676602162191324,2.624252549186349,0.8817614904454638,0.23982906307245416,2.544671199284494,0.9613428403473188,0.25623779569009736,2.5092768838629125,0.9967371557689001,0.25506461725463486,0.6153001283702667,0.22385431252917376,0.9893744245792038,2.390037710052621,104.01736149867216,2.390037710052621,0.25506461725463486,0.17332550275218694,2.5092768838629125,3,mid,9,858,-0.5763314934609868,0.1806295846305243
7B000D776D89,20,4.00056479015658,0.0,0.0,3.8327834896743296,0.1677813004822501,0.14355680172097696,3.6749536281451585,0.3256111620114216,0.20858596920237144,3.419318497553468,0.5812462926031121,0.24055097406156234,3.273192430846393,0.7273723593101867,0.22569295126262123,3.189109179750085,0.8114556104064949,0.2256675484223731,3.027948196604848,0.9726165935517319,0.25115851499517317,2.981954652070999,1.0186101380855805,0.2296744330706589,2.892455215007067,1.1081095751495131,0.263854261844654,2.835780205950141,1.1647845842064388,0.2784714088544308,2.7566122099757195,1.2439525801808604,0.3045366349324138,2.7191267892718316,1.2814380008847484,0.31483415007641424,0.6332382915492114,0.3031011152016778,0.9729155009050814,3.13576758456375,137.413932565822,3.13576758456375,0.31483415007641424,0.13404344876327665,2.7191267892718316,4,mid,8,1097,0.8705511424337167,0.7774856691262064
DD1D41CC5388,20,2.9724524767168106,0.0,0.0,2.795873112604022,0.17657936411278866,0.18871906852671846,2.6328745735809207,0.33957790313589,0.21514942618572955,2.451863279938698,0.5205891967781129,0.206376016369008,2.3632695000618695,0.6091829766549411,0.21892286992771084,2.2931587217375635,0.6792937549792472,0.2567927629570713,2.2021081233397126,0.7703443533770982,0.29156937722075277,2.1438589628785847,0.8285935138382259,0.2742996947619359,2.0633156785741447,0.9091367981426659,0.28877772309528804,1.999590482749045,0.9728619939677658,0.3145009584675093,1.9191964466124773,1.0532560301043332,0.32630155729881616,1.8624017423018813,1.1100507344149293,0.32958785642370597,0.6119483857080462,0.24310270111229304,0.9914787467929119,2.6869699861507184,115.43250199380302,2.6869699861507184,0.32958785642370597,0.11946363833869893,1.8624017423018813,4,mid,8,875,-0.4734151553429534,-1.659215724793653
A143BE759AD2,20,3.825051233268553,0.0,0.0,3.7242430692538617,0.10080816401469131,0.1232915371937319,3.5609600536525248,0.26409117961602824,0.1553358835776588,3.3794624133035542,0.44558881996499916,0.20228620266169806,3.2577869461849334,0.56726428708362,0.2535822300260856,3.1431473828852177,0.6819038503833356,0.2416215735189892,2.966775918379426,0.8582753148891273,0.2627238995918451,2.8798105999827386,0.9452406332858148,0.2798960438877465,2.7943136401474478,1.0307375931211058,0.30255317734633025,2.7006324626505376,1.1244187706180158,0.28984619627737285,2.596710816398263,1.2283404168702903,0.28170542498970796,2.52552620023489,1.2995250330336634,0.254477955844515,0.5247331394543988,0.32792312556257464,0.9942746939149003,2.7846093754630004,130.9229613690727,2.7846093754630004,0.254477955844515,0.1195482404154964,2.52552620023489,4,mid,10,882,-0.43103783964729264,0.22684596641354882
D84C48045B90,20,3.4993936769423946,0.0,0.0,3.281143970042467,0.21824970689992754,0.25950960275094304,3.095432422682643,0.4039612542597517,0.2682768338662307,2.8618991304188968,0.637494546523498,0.3521240415747381,2.803276942484081,0.6961167344583139,0.35557851789514733,2.779942408576608,0.719451268365787,0.35854844051792867,2.6916422821581363,0.8077513947842583,0.35357461469616663,2.600357975065708,0.8990357018766865,0.35047213956994666,2.532837101817131,0.9665565751252636,0.38600590020215586,2.4789650201797486,1.0204286567626462,0.3927284579424479,2.4186009109020232,1.0807927660403713,0.3914750730029376,2.357790096104145,1.1416035808382496,0.3909835447584334,0.630211117450694,0.2334662330933418,0.9748865228906076,2.9382418583499255,121.35619426250697,2.9382418583499255,0.3909835447584334,0.20662672817561,2.357790096104145,3,mid,9,901,-0.3160136970447849,-0.25022984710636226
