essay_id,window_idx,target_start,k,nll_k,gain_k
0F2E9FA7DAF4,17,653,12,3.5073227882385254,1.1698977101233696
0F2E9FA7DAF4,17,653,16,3.29170560836792,1.385514889993975
0F2E9FA7DAF4,17,653,24,3.217129707336426,1.4600907910254692
0F2E9FA7DAF4,17,653,32,3.1350202560424805,1.5422002423194145
0F2E9FA7DAF4,17,653,48,3.196310520172119,1.4809099781897759
0F2E9FA7DAF4,17,653,64,3.119157314300537,1.558063184061358
0F2E9FA7DAF4,17,653,96,3.040891647338867,1.6363288510230278
0F2E9FA7DAF4,17,653,128,2.9958767890930176,1.6813437092688774
0F2E9FA7DAF4,18,690,0,4.011846726940524,0.0
0F2E9FA7DAF4,18,690,2,3.9472475051879883,0.06459922175253574
0F2E9FA7DAF4,18,690,4,3.6081695556640625,0.4036771712764615
0F2E9FA7DAF4,18,690,8,3.24118709564209,0.7706596312984342
0F2E9FA7DAF4,18,690,12,2.7903480529785156,1.2214986739620084
0F2E9FA7DAF4,18,690,16,2.5829248428344727,1.4289218841060514
0F2E9FA7DAF4,18,690,24,2.19875431060791,1.8130924163326139
0F2E9FA7DAF4,18,690,32,2.17710018157959,1.8347465453609342
0F2E9FA7DAF4,18,690,48,2.0814366340637207,1.9304100928768033
0F2E9FA7DAF4,18,690,64,2.0103325843811035,2.0015141425594205
0F2E9FA7DAF4,18,690,96,1.835902452468872,2.175944274471652
0F2E9FA7DAF4,18,690,128,1.8146066665649414,2.1972400603755826
0F2E9FA7DAF4,19,719,0,3.0889093337520475,0.0
0F2E9FA7DAF4,19,719,2,2.8185038566589355,0.2704054770931119
0F2E9FA7DAF4,19,719,4,2.4068038761615753,0.6821054575904721
0F2E9FA7DAF4,19,719,8,2.1679278910160065,0.920981442736041
0F2E9FA7DAF4,19,719,12,2.1787294149398804,0.9101799188121671
0F2E9FA7DAF4,19,719,16,2.0213030576705933,1.0676062760814542
0F2E9FA7DAF4,19,719,24,1.9996370077133179,1.0892723260387296
0F2E9FA7DAF4,19,719,32,1.958738923072815,1.1301704106792325
0F2E9FA7DAF4,19,719,48,1.850542813539505,1.2383665202125425
0F2E9FA7DAF4,19,719,64,1.915389358997345,1.1735199747547025
0F2E9FA7DAF4,19,719,96,1.904495894908905,1.1844134388431424
0F2E9FA7DAF4,19,719,128,1.7175610065460205,1.371348327206027
5BCE3F6D4C83,0,128,0,3.9706925422914567,0.0
5BCE3F6D4C83,0,128,2,4.031719207763672,-0.061026665472215136
5BCE3F6D4C83,0,128,4,3.8388818502426147,0.131810692048842
5BCE3F6D4C83,0,128,8,3.458731770515442,0.5119607717760148
5BCE3F6D4C83,0,128,12,3.366558790206909,0.6041337520845476
5BCE3F6D4C83,0,128,16,3.3570995330810547,0.613593009210402
5BCE3F6D4C83,0,128,24,3.3470020294189453,0.6236905128725114
5BCE3F6D4C83,0,128,32,3.2880653142929077,0.682627227998549
5BCE3F6D4C83,0,128,48,3.2341549396514893,0.7365376026399675
5BCE3F6D4C83,0,128,64,3.2595770359039307,0.7111155063875261
5BCE3F6D4C83,0,128,96,3.1389450430870056,0.8317474992044511
5BCE3F6D4C83,0,128,128,3.090948760509491,0.8797437817819658
5BCE3F6D4C83,1,158,0,3.613345238470262,0.0
5BCE3F6D4C83,1,158,2,3.4618821144104004,0.15146312405986162
5BCE3F6D4C83,1,158,4,3.5032386779785156,0.11010656049174639
5BCE3F6D4C83,1,158,8,3.339749813079834,0.273595425390428
5BCE3F6D4C83,1,158,12,3.048574447631836,0.5647707908384261
5BCE3F6D4C83,1,158,16,3.047304153442383,0.5660410850278792
5BCE3F6D4C83,1,158,24,2.980443000793457,0.632902237676805
5BCE3F6D4C83,1,158,32,2.9039907455444336,0.7093544929258284
5BCE3F6D4C83,1,158,48,2.901805877685547,0.7115393607847151
5BCE3F6D4C83,1,158,64,2.808259963989258,0.8050852744810042
5BCE3F6D4C83,1,158,96,2.7624216079711914,0.8509236304990706
5BCE3F6D4C83,1,158,128,2.7548904418945312,0.8584547965757308
5BCE3F6D4C83,2,198,0,3.3159351310422345,0.0
5BCE3F6D4C83,2,198,2,3.3668938130140305,-0.05095868197179598
5BCE3F6D4C83,2,198,4,3.3724675066769123,-0.056532375634677834
5BCE3F6D4C83,2,198,8,2.718884151428938,0.5970509796132966
5BCE3F6D4C83,2,198,12,2.647701919078827,0.6682332119634076
5BCE3F6D4C83,2,198,16,2.660680904984474,0.6552542260577603
5BCE3F6D4C83,2,198,24,2.730167720466852,0.5857674105753823
5BCE3F6D4C83,2,198,32,2.70824808627367,0.6076870447685643
5BCE3F6D4C83,2,198,48,2.661245472729206,0.6546896583130284
5BCE3F6D4C83,2,198,64,2.6509672217071056,0.6649679093351288
5BCE3F6D4C83,2,198,96,2.4793486148118973,0.8365865162303372
5BCE3F6D4C83,2,198,128,2.457921653985977,0.8580134770562573
5BCE3F6D4C83,3,227,0,3.597078877110635,0.0
5BCE3F6D4C83,3,227,2,3.798863410949707,-0.20178453383907202
5BCE3F6D4C83,3,227,4,3.746382713317871,-0.14930383620723608
5BCE3F6D4C83,3,227,8,3.3985037803649902,0.19857509674564477
5BCE3F6D4C83,3,227,12,3.482161045074463,0.11491783203617212
5BCE3F6D4C83,3,227,16,3.117048978805542,0.480029898305093
5BCE3F6D4C83,3,227,24,3.039569139480591,0.5575097376300442
5BCE3F6D4C83,3,227,32,2.922130584716797,0.6749482923938381
5BCE3F6D4C83,3,227,48,2.917856454849243,0.6792224222613918
5BCE3F6D4C83,3,227,64,2.8150930404663086,0.7819858366443264
5BCE3F6D4C83,3,227,96,2.88924777507782,0.7078311020328152
5BCE3F6D4C83,3,227,128,2.835725426673889,0.7613534504367458
5BCE3F6D4C83,4,268,0,2.412207941855154,0.0
5BCE3F6D4C83,4,268,2,2.2922375202178955,0.11997042163725835
5BCE3F6D4C83,4,268,4,2.222971200942993,0.1892367409121607
5BCE3F6D4C83,4,268,8,2.3232336044311523,0.08897433742400152
5BCE3F6D4C83,4,268,12,2.263083815574646,0.14912412628050786
5BCE3F6D4C83,4,268,16,2.2124065160751343,0.19980142578001958
5BCE3F6D4C83,4,268,24,2.1629873514175415,0.24922059043761235
5BCE3F6D4C83,4,268,32,2.153871536254883,0.25833640560027105
5BCE3F6D4C83,4,268,48,1.9198099374771118,0.49239800437804204
5BCE3F6D4C83,4,268,64,1.8888674974441528,0.523340444411001
5BCE3F6D4C83,4,268,96,1.7632899284362793,0.6489180134188746
5BCE3F6D4C83,4,268,128,1.7659728527069092,0.6462350891482447
5BCE3F6D4C83,5,302,0,3.2762958157447075,0.0
5BCE3F6D4C83,5,302,2,3.1170064210891724,0.15928939465553515
5BCE3F6D4C83,5,302,4,3.05970561504364,0.21659020070106738
5BCE3F6D4C83,5,302,8,2.775150179862976,0.5011456358817314
5BCE3F6D4C83,5,302,12,2.57284677028656,0.7034490454581475
5BCE3F6D4C83,5,302,16,2.449726700782776,0.8265691149619316
5BCE3F6D4C83,5,302,24,2.4425387382507324,0.8337570774939751
5BCE3F6D4C83,5,302,32,2.430467903614044,0.8458279121306633
5BCE3F6D4C83,5,302,48,2.25421142578125,1.0220843899634575
5BCE3F6D4C83,5,302,64,2.2264262437820435,1.049869571962664
5BCE3F6D4C83,5,302,96,2.1070202589035034,1.169275556841204
5BCE3F6D4C83,5,302,128,2.064873456954956,1.2114223587897515
5BCE3F6D4C83,6,329,0,2.9987384426978325,0.0
5BCE3F6D4C83,6,329,2,2.9574575424194336,0.041280900278398924
5BCE3F6D4C83,6,329,4,2.8358540534973145,0.16288438920051806
5BCE3F6D4C83,6,329,8,2.398293912410736,0.6004445302870964
5BCE3F6D4C83,6,329,12,2.3545286655426025,0.64420977715523
5BCE3F6D4C83,6,329,16,2.2762986421585083,0.7224398005393242
5BCE3F6D4C83,6,329,24,1.8799206018447876,1.118817840853045
5BCE3F6D4C83,6,329,32,1.8165204524993896,1.1822179901984429
5BCE3F6D4C83,6,329,48,1.636864423751831,1.3618740189460015
5BCE3F6D4C83,6,329,64,1.675087332725525,1.3236511099723076
5BCE3F6D4C83,6,329,96,1.7047315835952759,1.2940068591025566
5BCE3F6D4C83,6,329,128,1.7402039766311646,1.258534466066668
5BCE3F6D4C83,7,366,0,2.8790680785332956,0.0
5BCE3F6D4C83,7,366,2,2.6504516638815403,0.2286164146517553
5BCE3F6D4C83,7,366,4,2.37025323882699,0.5088148397063055
5BCE3F6D4C83,7,366,8,2.367431640625,0.5116364379082956
5BCE3F6D4C83,7,366,12,2.3678785488009453,0.5111895297323503
5BCE3F6D4C83,7,366,16,2.340384379029274,0.5386836995040216
5BCE3F6D4C83,7,366,24,2.2969856187701225,0.5820824597631731
5BCE3F6D4C83,7,366,32,2.257712058722973,0.6213560198103227
5BCE3F6D4C83,7,366,48,2.1764673963189125,0.7026006822143831
5BCE3F6D4C83,7,366,64,2.193398244678974,0.6856698338543215
5BCE3F6D4C83,7,366,96,2.1690769866108894,0.7099910919224062
5BCE3F6D4C83,7,366,128,2.2596607580780983,0.6194073204551973
5BCE3F6D4C83,8,404,0,3.7217874834614415,0.0
5BCE3F6D4C83,8,404,2,3.448434352874756,0.27335313058668564
5BCE3F6D4C83,8,404,4,3.2265923023223877,0.4951951811390538
5BCE3F6D4C83,8,404,8,3.079514503479004,0.6422729799824376
5BCE3F6D4C83,8,404,12,3.037508010864258,0.6842794725971837
5BCE3F6D4C83,8,404,16,2.978934168815613,0.7428533146458287
5BCE3F6D4C83,8,404,24,2.9961923360824585,0.725595147378983
5BCE3F6D4C83,8,404,32,2.8679028749465942,0.8538846085148473
5BCE3F6D4C83,8,404,48,2.8259780406951904,0.8958094427662511
5BCE3F6D4C83,8,404,64,2.7827563285827637,0.9390311548786778
5BCE3F6D4C83,8,404,96,2.770639181137085,0.9511483023243565
5BCE3F6D4C83,8,404,128,2.5785125494003296,1.143274934061112
5BCE3F6D4C83,9,443,0,4.223888766381048,0.0
5BCE3F6D4C83,9,443,2,4.254264831542969,-0.030376065161920707
5BCE3F6D4C83,9,443,4,3.927562713623047,0.29632605275800117
5BCE3F6D4C83,9,443,8,3.8797683715820312,0.3441203947990168
5BCE3F6D4C83,9,443,12,3.8079490661621094,0.41593970021893867
5BCE3F6D4C83,9,443,16,3.7639598846435547,0.45992888173749336
5BCE3F6D4C83,9,443,24,3.4523048400878906,0.7715839262931574
5BCE3F6D4C83,9,443,32,3.430938720703125,0.792950045677923
5BCE3F6D4C83,9,443,48,3.4507675170898438,0.7731212492912043
5BCE3F6D4C83,9,443,64,3.4463939666748047,0.7774947997062434
5BCE3F6D4C83,9,443,96,3.4686107635498047,0.7552780028312434
5BCE3F6D4C83,9,443,128,3.4681167602539062,0.7557720061271418
5BCE3F6D4C83,10,469,0,4.058518932711694,0.0
5BCE3F6D4C83,10,469,2,3.6452484130859375,0.41327051962575645
5BCE3F6D4C83,10,469,4,3.4470410346984863,0.6114778980132076
5BCE3F6D4C83,10,469,8,3.1238765716552734,0.9346423610564205
5BCE3F6D4C83,10,469,12,3.0884323120117188,0.9700866206999752
5BCE3F6D4C83,10,469,16,3.0793466567993164,0.9791722759123775
5BCE3F6D4C83,10,469,24,3.009977340698242,1.0485415920134518
5BCE3F6D4C83,10,469,32,2.84694766998291,1.2115712627287838
5BCE3F6D4C83,10,469,48,2.7034072875976562,1.3551116451140377
5BCE3F6D4C83,10,469,64,2.684091567993164,1.3744273647185299
5BCE3F6D4C83,10,469,96,2.608105182647705,1.4504137500639889
5BCE3F6D4C83,10,469,128,2.631558895111084,1.42696003760061
5BCE3F6D4C83,11,503,0,4.330944430443548,0.0
5BCE3F6D4C83,11,503,2,4.209499359130859,0.12144507131268867
5BCE3F6D4C83,11,503,4,4.011719226837158,0.31922520360638984
5BCE3F6D4C83,11,503,8,3.8581089973449707,0.47283543309857734
5BCE3F6D4C83,11,503,12,3.60287606716156,0.728068363281988
5BCE3F6D4C83,11,503,16,3.6098879277706146,0.7210565026729334
5BCE3F6D4C83,11,503,24,3.562775582075119,0.768168848368429
5BCE3F6D4C83,11,503,32,3.5175116658210754,0.8134327646224726
5BCE3F6D4C83,11,503,48,3.342500686645508,0.9884437437980402
5BCE3F6D4C83,11,503,64,3.323607087135315,1.007337343308233
5BCE3F6D4C83,11,503,96,3.307973563671112,1.022970866772436
5BCE3F6D4C83,11,503,128,3.358225166797638,0.9727192636459101
5BCE3F6D4C83,12,543,0,3.216624790622342,0.0
5BCE3F6D4C83,12,543,2,2.923794150352478,0.29283064026986416
5BCE3F6D4C83,12,543,4,2.6433971412479877,0.5732276493743544
5BCE3F6D4C83,12,543,8,2.524456162005663,0.6921686286166793
5BCE3F6D4C83,12,543,12,2.4398415610194206,0.7767832296029216
5BCE3F6D4C83,12,543,16,2.5193247571587563,0.6973000334635859
5BCE3F6D4C83,12,543,24,2.4533176608383656,0.7633071297839766
5BCE3F6D4C83,12,543,32,2.4793499410152435,0.7372748496070987
5BCE3F6D4C83,12,543,48,2.4512054547667503,0.7654193358555919
5BCE3F6D4C83,12,543,64,2.449651014059782,0.7669737765625602
5BCE3F6D4C83,12,543,96,2.4439286217093468,0.7726961689129954
5BCE3F6D4C83,12,543,128,2.397741101682186,0.8188836889401561
5BCE3F6D4C83,13,575,0,3.1510943751181326,0.0
5BCE3F6D4C83,13,575,2,2.8639564514160156,0.287137923702117
5BCE3F6D4C83,13,575,4,2.445604056119919,0.7054903189982138
5BCE3F6D4C83,13,575,8,2.288511037826538,0.8625833372915945
5BCE3F6D4C83,13,575,12,2.313182145357132,0.8379122297610007
5BCE3F6D4C83,13,575,16,2.3678126633167267,0.7832817118014059
5BCE3F6D4C83,13,575,24,2.423038810491562,0.7280555646265707
5BCE3F6D4C83,13,575,32,2.431553691625595,0.7195406834925375
5BCE3F6D4C83,13,575,48,2.1291984915733337,1.0218958835447989
5BCE3F6D4C83,13,575,64,2.097628653049469,1.0534657220686636
5BCE3F6D4C83,13,575,96,2.005083739757538,1.1460106353605948
5BCE3F6D4C83,13,575,128,2.0130990743637085,1.1379953007544241
5BCE3F6D4C83,14,610,0,2.76982178226594,0.0
5BCE3F6D4C83,14,610,2,2.6393420696258545,0.1304797126400854
5BCE3F6D4C83,14,610,4,2.5594065189361572,0.21041526332978266
5BCE3F6D4C83,14,610,8,2.466675817966461,0.3031459642994787
5BCE3F6D4C83,14,610,12,2.3449970483779907,0.42482473388794917
5BCE3F6D4C83,14,610,16,2.3622084856033325,0.40761329666260737
5BCE3F6D4C83,14,610,24,2.277141511440277,0.4926802708256628
5BCE3F6D4C83,14,610,32,2.2596805691719055,0.5101412130940344
5BCE3F6D4C83,14,610,48,2.3836092948913574,0.38621248737458247
5BCE3F6D4C83,14,610,64,2.4393794536590576,0.3304423286068823
5BCE3F6D4C83,14,610,96,2.3770416975021362,0.39278008476380366
5BCE3F6D4C83,14,610,128,2.3450779914855957,0.4247437907803442
5BCE3F6D4C83,15,649,0,3.0294941163832143,0.0
5BCE3F6D4C83,15,649,2,2.8709385320544243,0.15855558432879002
5BCE3F6D4C83,15,649,4,2.829571932554245,0.1999221838289693
5BCE3F6D4C83,15,649,8,2.615784205496311,0.4137099108869031
5BCE3F6D4C83,15,649,12,2.5604760721325874,0.4690180442506269
5BCE3F6D4C83,15,649,16,2.3601175509393215,0.6693765654438928
5BCE3F6D4C83,15,649,24,2.343544788658619,0.6859493277245954
5BCE3F6D4C83,15,649,32,2.3310798592865467,0.6984142570966676
5BCE3F6D4C83,15,649,48,2.3486816734075546,0.6808124429756597
5BCE3F6D4C83,15,649,64,2.3236955665051937,0.7057985498780206
5BCE3F6D4C83,15,649,96,2.2403921112418175,0.7891020051413968
5BCE3F6D4C83,15,649,128,2.273794263601303,0.7556998527819112
5BCE3F6D4C83,16,680,0,3.393089452097493,0.0
5BCE3F6D4C83,16,680,2,3.100342206656933,0.2927472454405602
5BCE3F6D4C83,16,680,4,2.848800301551819,0.5442891505456742
5BCE3F6D4C83,16,680,8,2.9042089506983757,0.4888805013991173
5BCE3F6D4C83,16,680,12,2.8797698095440865,0.5133196425534066
5BCE3F6D4C83,16,680,16,2.8305085450410843,0.5625809070564087
5BCE3F6D4C83,16,680,24,2.6466516479849815,0.7464378041125115
5BCE3F6D4C83,16,680,32,2.475982151925564,0.9171073001719292
5BCE3F6D4C83,16,680,48,2.455764178186655,0.937325273910838
5BCE3F6D4C83,16,680,64,2.3760516941547394,1.0170377579427536
5BCE3F6D4C83,16,680,96,2.3574754409492016,1.0356140111482914
5BCE3F6D4C83,16,680,128,2.2031815089285374,1.1899079431689557
5BCE3F6D4C83,17,719,0,3.5767699210874495,0.0
5BCE3F6D4C83,17,719,2,3.784745216369629,-0.2079752952821794
5BCE3F6D4C83,17,719,4,3.713085651397705,-0.13631573031025557
5BCE3F6D4C83,17,719,8,3.3521528244018555,0.22461709668559404
5BCE3F6D4C83,17,719,12,3.294188976287842,0.2825809447996077
5BCE3F6D4C83,17,719,16,3.141066312789917,0.4357036082975325
5BCE3F6D4C83,17,719,24,3.148247718811035,0.42852220227641435
5BCE3F6D4C83,17,719,32,3.1580758094787598,0.41869411160868975
5BCE3F6D4C83,17,719,48,3.052004098892212,0.5247658221952376
5BCE3F6D4C83,17,719,64,3.1071863174438477,0.46958360364360185
5BCE3F6D4C83,17,719,96,3.067507743835449,0.5092621772520003
5BCE3F6D4C83,17,719,128,3.0183260440826416,0.5584438770048079
5BCE3F6D4C83,18,744,0,3.526668440911078,0.0
5BCE3F6D4C83,18,744,2,3.493727959692478,0.032940481218599604
5BCE3F6D4C83,18,744,4,3.3781610429286957,0.1485073979823821
5BCE3F6D4C83,18,744,8,3.3897732757031918,0.13689516520788603
5BCE3F6D4C83,18,744,12,3.403821986168623,0.12284645474245481
5BCE3F6D4C83,18,744,16,3.3647005558013916,0.16196788510968618
5BCE3F6D4C83,18,744,24,2.970262847840786,0.5564055930702918
5BCE3F6D4C83,18,744,32,2.930820867419243,0.5958475734918349
5BCE3F6D4C83,18,744,48,2.760913457721472,0.765754983189606
5BCE3F6D4C83,18,744,64,2.755470398813486,0.7711980420975917
5BCE3F6D4C83,18,744,96,2.714013956487179,0.812654484423899
5BCE3F6D4C83,18,744,128,2.6967253498733044,0.8299430910377734
5BCE3F6D4C83,19,783,0,5.06110603578629,0.0
5BCE3F6D4C83,19,783,2,5.054035186767578,0.007070849018711911
5BCE3F6D4C83,19,783,4,4.684638977050781,0.3764670587355088
5BCE3F6D4C83,19,783,8,4.377845764160156,0.6832602716261338
5BCE3F6D4C83,19,783,12,4.232887268066406,0.8282187677198838
5BCE3F6D4C83,19,783,16,4.10369873046875,0.95740730531754
5BCE3F6D4C83,19,783,24,4.13494873046875,0.92615730531754
5BCE3F6D4C83,19,783,32,4.138648986816406,0.9224570489698838
5BCE3F6D4C83,19,783,48,4.1559295654296875,0.9051764703566025
5BCE3F6D4C83,19,783,64,4.18646240234375,0.87464363344254
5BCE3F6D4C83,19,783,96,4.216911315917969,0.8441947198683213
5BCE3F6D4C83,19,783,128,4.269733428955078,0.7913726068312119
CA30B3FFF4BE,0,133,0,3.948147681451613,0.0
CA30B3FFF4BE,0,133,2,3.624711036682129,0.3234366447694841
CA30B3FFF4BE,0,133,4,3.5802927017211914,0.3678549797304216
CA30B3FFF4BE,0,133,8,3.3288345336914062,0.6193131477602067
CA30B3FFF4BE,0,133,12,3.0275821685791016,0.9205655128725114
CA30B3FFF4BE,0,133,16,2.9213790893554688,1.0267685920961442
CA30B3FFF4BE,0,133,24,2.7059946060180664,1.2421530754335466
CA30B3FFF4BE,0,133,32,2.775200843811035,1.1729468376405778
CA30B3FFF4BE,0,133,48,2.6472854614257812,1.3008622200258317
CA30B3FFF4BE,0,133,64,2.509246826171875,1.438900855279738
CA30B3FFF4BE,0,133,96,2.202559471130371,1.745588210321242
CA30B3FFF4BE,0,133,128,2.0800533294677734,1.8680943519838396
CA30B3FFF4BE,1,162,0,3.281799808625252,0.0
CA30B3FFF4BE,1,162,2,3.241838753223419,0.03996105540183281
CA30B3FFF4BE,1,162,4,3.3167688846588135,-0.034969076033561475
CA30B3FFF4BE,1,162,8,3.169396996498108,0.11240281212714409
CA30B3FFF4BE,1,162,12,2.9865572452545166,0.2952425633707354
CA30B3FFF4BE,1,162,16,3.0404796600341797,0.24132014859107231
CA30B3FFF4BE,1,162,24,2.993056356906891,0.28874345171836113
CA30B3FFF4BE,1,162,32,2.9875173568725586,0.2942824517526934
CA30B3FFF4BE,1,162,48,2.9896227419376373,0.2921770666876147
CA30B3FFF4BE,1,162,64,3.000850111246109,0.280949697379143
CA30B3FFF4BE,1,162,96,2.9439570605754852,0.3378427480497668
CA30B3FFF4BE,1,162,128,2.8341304659843445,0.4476693426409075
CA30B3FFF4BE,2,191,0,3.144582748413086,0.0
CA30B3FFF4BE,2,191,2,3.021899312734604,0.12268343567848206
CA30B3FFF4BE,2,191,4,2.9003165662288666,0.24426618218421936
CA30B3FFF4BE,2,191,8,2.366692006587982,0.7778907418251038
CA30B3FFF4BE,2,191,12,2.3434275090694427,0.8011552393436432
CA30B3FFF4BE,2,191,16,2.2374539375305176,0.9071288108825684
CA30B3FFF4BE,2,191,24,2.1281521916389465,1.0164305567741394
CA30B3FFF4BE,2,191,32,2.104161649942398,1.0404210984706879
CA30B3FFF4BE,2,191,48,2.1942784786224365,0.9503042697906494
CA30B3FFF4BE,2,191,64,2.302464634180069,0.842118114233017
CA30B3FFF4BE,2,191,96,2.124877393245697,1.019705355167389
CA30B3FFF4BE,2,191,128,2.088484048843384,1.0560986995697021
CA30B3FFF4BE,3,221,0,2.0803351325373494,0.0
CA30B3FFF4BE,3,221,2,1.7907844744622707,0.2895506580750786
CA30B3FFF4BE,3,221,4,1.70013677328825,0.3801983592490994
CA30B3FFF4BE,3,221,8,1.6449326239526272,0.4354025085847222
CA30B3FFF4BE,3,221,12,1.6069125346839428,0.47342259785340657
CA30B3FFF4BE,3,221,16,1.6208191588521004,0.459515973685249
CA30B3FFF4BE,3,221,24,1.6657819524407387,0.4145531800966107
CA30B3FFF4BE,3,221,32,1.6704403385519981,0.4098947939853512
CA30B3FFF4BE,3,221,48,1.70374371483922,0.3765914176981293
CA30B3FFF4BE,3,221,64,1.6920841857790947,0.38825094675825467
CA30B3FFF4BE,3,221,96,1.8839056417346,0.1964294908027493
CA30B3FFF4BE,3,221,128,1.7248020097613335,0.3555331227760159
CA30B3FFF4BE,4,258,0,2.120033940961284,0.0
CA30B3FFF4BE,4,258,2,2.1113684475421906,0.008665493419093284
CA30B3FFF4BE,4,258,4,1.9557037763297558,0.16433016463152805
CA30B3FFF4BE,4,258,8,1.8876207545399666,0.23241318642131725
CA30B3FFF4BE,4,258,12,1.8776449486613274,0.24238899229995647
CA30B3FFF4BE,4,258,16,1.8056336641311646,0.3144002768301193
CA30B3FFF4BE,4,258,24,1.8083265535533428,0.311707387407941
CA30B3FFF4BE,4,258,32,1.8143902607262135,0.3056436802350704
CA30B3FFF4BE,4,258,48,1.603314619511366,0.516719321449918
CA30B3FFF4BE,4,258,64,1.4807231053709984,0.6393108355902855
CA30B3FFF4BE,4,258,96,1.5637156814336777,0.5563182595276062
CA30B3FFF4BE,4,258,128,1.540203332901001,0.5798306080602829
CA30B3FFF4BE,5,286,0,3.648412889049899,0.0
CA30B3FFF4BE,5,286,2,2.966651678085327,0.6817612109645719
CA30B3FFF4BE,5,286,4,2.8900561332702637,0.7583567557796353
CA30B3FFF4BE,5,286,8,2.4916977882385254,1.1567151008113736
CA30B3FFF4BE,5,286,12,2.529308319091797,1.1191045699581021
CA30B3FFF4BE,5,286,16,2.3518874645233154,1.2965254245265836
CA30B3FFF4BE,5,286,24,2.365068197250366,1.2833446917995328
CA30B3FFF4BE,5,286,32,2.3457493782043457,1.3026635108455533
CA30B3FFF4BE,5,286,48,2.3370113372802734,1.3114015517696256
CA30B3FFF4BE,5,286,64,2.3397903442382812,1.3086225448116178
CA30B3FFF4BE,5,286,96,2.216629981994629,1.4317829070552701
CA30B3FFF4BE,5,286,128,2.134049415588379,1.5143634734615201
CA30B3FFF4BE,6,318,0,3.480656562312957,0.0
CA30B3FFF4BE,6,318,2,3.3284337520599365,0.1522228102530203
CA30B3FFF4BE,6,318,4,3.189630776643753,0.2910257856692038
CA30B3FFF4BE,6,318,8,2.4684188961982727,1.0122376661146841
CA30B3FFF4BE,6,318,12,2.4474256932735443,1.0332308690394125
CA30B3FFF4BE,6,318,16,2.398173451423645,1.0824831108893118
CA30B3FFF4BE,6,318,24,2.2569005340337753,1.2237560282791815
CA30B3FFF4BE,6,318,32,2.271669954061508,1.2089866082514487
CA30B3FFF4BE,6,318,48,2.190470963716507,1.2901855985964499
CA30B3FFF4BE,6,318,64,2.16917684674263,1.3114797155703268
CA30B3FFF4BE,6,318,96,2.1423133611679077,1.3383432011450491
CA30B3FFF4BE,6,318,128,2.1773009300231934,1.3033556322897635
CA30B3FFF4BE,7,342,0,3.6513174733807965,0.0
CA30B3FFF4BE,7,342,2,3.38240909576416,0.26890837761663633
CA30B3FFF4BE,7,342,4,3.279851198196411,0.37146627518438535
CA30B3FFF4BE,7,342,8,3.152810573577881,0.4985068998029156
CA30B3FFF4BE,7,342,12,3.094758987426758,0.5565584859540387
CA30B3FFF4BE,7,342,16,3.0626251697540283,0.5886923036267682
CA30B3FFF4BE,7,342,24,2.9914979934692383,0.6598194799115582
CA30B3FFF4BE,7,342,32,2.9512863159179688,0.7000311574628277
CA30B3FFF4BE,7,342,48,2.8734097480773926,0.7779077253034039
CA30B3FFF4BE,7,342,64,2.824951171875,0.8263663015057965
CA30B3FFF4BE,7,342,96,2.8606855869293213,0.7906318864514752
CA30B3FFF4BE,7,342,128,2.8570380210876465,0.79427945229315
CA30B3FFF4BE,8,382,0,3.1447856041692916,0.0
CA30B3FFF4BE,8,382,2,3.1226922273635864,0.022093376805705223
CA30B3FFF4BE,8,382,4,2.858509659767151,0.28627594440214077
CA30B3FFF4BE,8,382,8,2.851697564125061,0.2930880400442306
CA30B3FFF4BE,8,382,12,2.579445958137512,0.5653396460317794
CA30B3FFF4BE,8,382,16,2.6165409684181213,0.5282446357511703
CA30B3FFF4BE,8,382,24,2.4920591711997986,0.6527264329694931
CA30B3FFF4BE,8,382,32,2.41747123003006,0.7273143741392318
CA30B3FFF4BE,8,382,48,2.163720667362213,0.9810649368070785
CA30B3FFF4BE,8,382,64,2.1770026087760925,0.9677829953931991
CA30B3FFF4BE,8,382,96,2.177736520767212,0.9670490834020797
CA30B3FFF4BE,8,382,128,2.184929847717285,0.9598557564520065
CA30B3FFF4BE,9,405,0,3.4158544540405273,0.0
CA30B3FFF4BE,9,405,2,2.728565275669098,0.6872891783714294
CA30B3FFF4BE,9,405,4,2.716281533241272,0.6995729207992554
CA30B3FFF4BE,9,405,8,2.312716878950596,1.1031375750899315
CA30B3FFF4BE,9,405,12,2.402497887611389,1.0133565664291382
CA30B3FFF4BE,9,405,16,2.4697117805480957,0.9461426734924316
CA30B3FFF4BE,9,405,24,2.1376397013664246,1.2782147526741028
CA30B3FFF4BE,9,405,32,1.9487857222557068,1.4670687317848206
CA30B3FFF4BE,9,405,48,1.6739516258239746,1.7419028282165527
CA30B3FFF4BE,9,405,64,1.632584273815155,1.7832701802253723
CA30B3FFF4BE,9,405,96,1.6567069292068481,1.7591475248336792
CA30B3FFF4BE,9,405,128,1.6791087985038757,1.7367456555366516
CA30B3FFF4BE,10,439,0,3.282316700104744,0.0
CA30B3FFF4BE,10,439,2,3.1892330646514893,0.09308363545325493
CA30B3FFF4BE,10,439,4,3.0592284202575684,0.22308827984717583
CA30B3FFF4BE,10,439,8,2.5209254324436188,0.7613912676611254
CA30B3FFF4BE,10,439,12,2.2509118914604187,1.0314048086443255
CA30B3FFF4BE,10,439,16,2.251424789428711,1.0308919106760333
