target_idx,target_pos,target_pos_frac,I_512,I_256,doc_id,age_months,age_group
4,358,0.43341404358353514,,2.382435019495233,32321498,92,grade2
5,384,0.4648910411622276,,3.592491156006564,32321498,92,grade2
6,409,0.49515738498789347,,0.029867946204775286,32321498,92,grade2
7,435,0.5266343825665859,,20.181153408611006,32321498,92,grade2
8,461,0.5581113801452785,,12.157519975703194,32321498,92,grade2
9,486,0.5883777239709443,,7.801116594961021,32321498,92,grade2
10,512,0.6198547215496368,0.8753052067747458,0.7240863739576984,32321498,92,grade2
11,537,0.6501210653753027,,7.022374656098268,32321498,92,grade2
12,563,0.6815980629539952,,5.567558400741536,32321498,92,grade2
13,589,0.7130750605326877,,3.082077630826273,32321498,92,grade2
14,614,0.7433414043583535,,7.717918070219012,32321498,92,grade2
15,640,0.774818401937046,,8.96530250891051,32321498,92,grade2
16,666,0.8062953995157385,,11.693056649413473,32321498,92,grade2
17,691,0.8365617433414043,,4.776241905913198,32321498,92,grade2
18,717,0.8680387409200968,,6.437753627098569,32321498,92,grade2
19,743,0.8995157384987893,5.0470287396988045,4.222192234465281,32321498,92,grade2
0,256,0.43316412859560066,,3.312716989036252,32321499,99,grade2
1,270,0.45685279187817257,,1.5345696137436047,32321499,99,grade2
2,284,0.4805414551607445,,6.072937724108085,32321499,99,grade2
3,299,0.505922165820643,,9.202809609779782,32321499,99,grade2
4,313,0.5296108291032149,,9.731803230977434,32321499,99,grade2
5,328,0.5549915397631133,,6.160072187325367,32321499,99,grade2
6,342,0.5786802030456852,,1.2908392203818977,32321499,99,grade2
7,357,0.6040609137055838,,1.3239119228794483,32321499,99,grade2
8,371,0.6277495769881557,,6.207803285956889,32321499,99,grade2
9,386,0.6531302876480541,,19.25769042021072,32321499,99,grade2
10,400,0.676818950930626,,11.227488187769689,32321499,99,grade2
11,415,0.7021996615905245,,3.3061074611825116,32321499,99,grade2
12,429,0.7258883248730964,,1.265147221750846,32321499,99,grade2
13,444,0.751269035532995,,0.8309461034506462,32321499,99,grade2
14,458,0.7749576988155669,,3.340099490952724,32321499,99,grade2
15,473,0.8003384094754653,,4.778383875837636,32321499,99,grade2
16,487,0.8240270727580372,,3.338886577673835,32321499,99,grade2
17,502,0.8494077834179357,,0.9243306164325871,32321499,99,grade2
18,516,0.8730964467005076,1.6173959207437019,1.4960174704165556,32321499,99,grade2
19,531,0.8984771573604061,5.780382036144589,5.424172907111728,32321499,99,grade2
0,256,0.46545454545454545,,9.713730309381445,32322011,96,grade2
1,268,0.48727272727272725,,3.5886921615684657,32322011,96,grade2
2,281,0.5109090909090909,,8.055534215917437,32322011,96,grade2
3,293,0.5327272727272727,,7.207082954831822,32322011,96,grade2
4,306,0.5563636363636364,,5.748485494865875,32322011,96,grade2
5,318,0.5781818181818181,,18.73130780750781,32322011,96,grade2
6,331,0.6018181818181818,,17.121688349747423,32322011,96,grade2
7,344,0.6254545454545455,,7.360411106136688,32322011,96,grade2
8,356,0.6472727272727272,,7.446309180591388,32322011,96,grade2
9,369,0.6709090909090909,,6.213575516073149,32322011,96,grade2
10,381,0.6927272727272727,,4.552506641628158,32322011,96,grade2
11,394,0.7163636363636363,,5.53629012901394,32322011,96,grade2
12,406,0.7381818181818182,,5.004804416354732,32322011,96,grade2
13,419,0.7618181818181818,,7.879011003791996,32322011,96,grade2
14,432,0.7854545454545454,,1.8300322849607973,32322011,96,grade2
15,444,0.8072727272727273,,3.4190918404893456,32322011,96,grade2
16,457,0.8309090909090909,,4.9354681915142535,32322011,96,grade2
17,469,0.8527272727272728,,13.513878136147564,32322011,96,grade2
18,482,0.8763636363636363,,9.73268432915517,32322011,96,grade2
19,495,0.9,,5.9182794965628975,32322011,96,grade2
0,256,0.43986254295532645,,1.5571793960482836,32322038,99,grade2
1,270,0.4639175257731959,,1.4735455516424238,32322038,99,grade2
2,284,0.4879725085910653,,0.9666503955746624,32322038,99,grade2
3,298,0.5120274914089347,,2.205268435196853,32322038,99,grade2
4,312,0.5360824742268041,,2.698690989096562,32322038,99,grade2
5,326,0.5601374570446735,,0.838152881867595,32322038,99,grade2
6,340,0.584192439862543,,8.359576471380132,32322038,99,grade2
7,354,0.6082474226804123,,15.94082755599385,32322038,99,grade2
8,368,0.6323024054982818,,21.237803780495824,32322038,99,grade2
9,382,0.6563573883161512,,8.585959968152544,32322038,99,grade2
10,396,0.6804123711340206,,8.23717674986412,32322038,99,grade2
11,410,0.7044673539518901,,5.76155222391025,32322038,99,grade2
12,424,0.7285223367697594,,4.100288280653991,32322038,99,grade2
13,438,0.7525773195876289,,3.48610767869555,32322038,99,grade2
14,452,0.7766323024054983,,5.80110845946637,32322038,99,grade2
15,466,0.8006872852233677,,4.214919474058178,32322038,99,grade2
16,480,0.8247422680412371,,13.39924677084569,32322038,99,grade2
17,494,0.8487972508591065,,12.032293360313407,32322038,99,grade2
18,508,0.872852233676976,,17.023600210958428,32322038,99,grade2
19,523,0.8986254295532646,10.15778840693611,9.061232900726647,32322038,99,grade2
0,256,0.3144963144963145,,3.0947928023790094,32322039,96,grade2
1,281,0.3452088452088452,,3.7429842348526643,32322039,96,grade2
2,306,0.3759213759213759,,0.5967615550586496,32322039,96,grade2
3,331,0.40663390663390664,,2.760626199107321,32322039,96,grade2
4,356,0.43734643734643736,,3.38255392228446,32322039,96,grade2
