essay_id,score,grade,ell,prompt_id,word_count,token_count,regime,burn_in_used,half_life,half_life_128,delta_max,delta_128,ppl_W32,ppl_W64,ppl_W128,ppl_W256,ppl_W384,ppl_W512,score_bin,length_bin
3B20A3B52316,6,11,non_ELL,Summer projects,470,595,short,128,54.65266170012791,54.65266170012791,3.3918970227165115,3.3918970227165115,13.14729998832995,10.75153947762768,9.755402965613438,,,,high,5
DD4953261FCD,5,11,non_ELL,Summer projects,504,603,short,128,62.40958547647057,62.40958547647057,0.5326814361991952,0.5326814361991952,8.05797199238738,7.777701714261369,7.525290556188184,,,,high,5
F535CB6993A9,2,10,non_ELL,Car-free cities,424,550,short,128,67.41880509349345,67.41880509349345,1.6117719270959423,1.6117719270959423,12.469563484567457,11.709156436402465,10.857791557471515,,,,low,4
836FC7F5F535,2,8,non_ELL,Mandatory extracurricular activities,399,552,short,128,60.724207062750565,60.724207062750565,0.6497250632958647,0.6497250632958647,7.954585069148941,7.59267426026138,7.304860005853076,,,,low,4
4195C11B8348,1,9,non_ELL,Does the electoral college work?,503,568,short,128,71.17005395510226,71.17005395510226,1.7932372198591011,1.7932372198591011,10.413539228613413,9.630044143475962,8.620302008754312,,,,low,4
FF7AFA7FF8B6,1,10,ELL,Car-free cities,411,573,short,128,77.71956765556143,77.71956765556143,1.6502240412428861,1.6502240412428861,22.41259131581909,21.81262016337447,20.762367274576203,,,,low,4
8D242A52F9B3,2,8,non_ELL,The Face on Mars,412,542,short,128,57.02945491521563,57.02945491521563,4.793046220303033,4.793046220303033,19.526210706115027,16.462271048434797,14.733164485811994,,,,low,4
443033444A5F,1,8,non_ELL,Seeking multiple opinions,514,568,short,128,50.97625598897406,50.97625598897406,1.0811141017420436,1.0811141017420436,14.553053918938852,13.641502892333637,13.471939817196809,,,,low,4
89163FC7FAE8,2,9,non_ELL,Does the electoral college work?,414,561,short,128,49.058995894018665,49.058995894018665,1.8839277932831813,1.8839277932831813,22.90716321378853,21.140186723507544,21.023235420505348,,,,low,4
A1F48D16C67B,1,10,ELL,Facial action coding system,473,580,short,128,59.227156798704115,59.227156798704115,1.6916536321637103,1.6916536321637103,28.344716747097085,27.350618894180336,26.653063114933374,,,,low,4
D4CAF981DE04,2,10,non_ELL,Exploring Venus,483,564,short,128,77.83657781394169,77.83657781394169,1.229530931068087,1.229530931068087,18.525281957311513,18.080087263277786,17.295751026243426,,,,low,4
