pair_type,child_id,log_slope_local_resid_diff,auc_log_k_resid_diff,auc_linear_k_resid_diff,early_ratio_resid_diff,mean_gain_128_resid_diff
between,1036_vs_1097,0.0563649381606085,0.9077687554497924,17.476236918279113,0.2030319827993149,0.0792249633111779
between,1059_vs_1001,0.08158424830960148,0.33612390658685953,22.92829788604118,0.07803594311052409,0.2976972984706767
between,1001_vs_1059,0.07530743586706495,0.5596422862258601,4.749259583757379,0.11718733064121145,0.04081200449648392
between,1025_vs_1035,0.018891008675268994,0.06914173984584604,0.6014226760516408,0.06983292958125609,0.04671254200640895
between,1035_vs_1072,0.07959779198808115,0.13063032564145693,9.145055743794018,0.18253931279847646,0.23080834151999174
between,1035_vs_1072,0.05286539663012568,0.6279556351414541,26.747134365856,0.03885288129929243,0.28266010119579166
between,1064_vs_1039,0.06415054785865104,0.5028112671054128,24.162649931614595,0.03902624095676588,0.21189908948515956
between,1038_vs_1035,0.007998354295978838,0.08628148418600379,4.140022834273452,0.03769953042878871,0.08585906604504423
between,1094_vs_1035,0.03717442099834628,0.4296606148473163,6.781223398604368,0.11879127488475094,0.02908832435834685
between,1042_vs_1068,0.033983139821217645,0.3690833813317975,16.033323880028746,0.0015287642790474676,0.138598313638292
between,1042_vs_1004,0.0012162264896029007,0.17384343859410123,5.328464077651887,0.013798724288821562,0.04190471943111396
between,1068_vs_1045,0.08177781202375045,0.3169308302763887,21.701382964965802,0.036301169715406756,0.2388182685418181
between,1027_vs_1040,0.05873548331756495,0.6886903475867161,28.77399319999222,0.029056481837714143,0.14536401150525102
between,1027_vs_1002,0.011753646498291082,0.6256822489757976,20.044503242872338,0.01887179844223774,0.11132229016518469
between,1031_vs_1002,0.03181894937197549,0.5864327542338561,13.056929679812214,0.050855945964192406,0.03778163372867982
between,1026_vs_1040,0.04816318044178025,0.4912157891722764,21.761331416528833,0.05831741852137462,0.23226502143553085
between,1031_vs_1026,0.06657198800146813,0.8567257750210509,35.60038368439757,0.025909810526013266,0.2882002922774618
between,1054_vs_1098,0.031179149414135354,0.27343380165936004,3.306256171309883,0.008556783426974635,0.023566489488667575
between,1032_vs_1053,0.0693892672160713,0.14622048048142755,15.06789778254344,0.16052038758121612,0.3096006619300664
between,1020_vs_1055,0.019532440253669958,0.035168870124329565,4.47940436922616,0.07137589537930233,0.11177760433496275
between,1053_vs_1055,0.07199255941062177,0.8168252181346296,35.452925701930525,0.07802926868873605,0.4051477683792448
between,1027_vs_1040,0.02649477381168236,0.8085952732106882,19.581977597630242,0.04568332489187488,0.085754014074227
between,1098_vs_1031,0.04823773901709594,0.5725390256940708,10.057909106733348,0.10150011785690838,0.046674313864698336
between,1078_vs_1060,0.007045358232955823,0.5989705556237999,16.63569851282108,0.06074629011283195,0.011423940378913366
between,1034_vs_1027,0.025246033185369166,0.06363155023045586,5.944978545642215,0.0923175940490174,0.09536268180807728
between,1034_vs_1060,0.05088547737594468,0.6716841284369268,27.18811880951222,0.0667486397584548,0.23004966660472292
between,1026_vs_1060,0.09090027207993373,0.5245203005167367,29.320431354230607,0.045394237189201325,0.28858633032234393
between,1020_vs_1055,0.033900958803347536,0.29396797163502075,3.43330077748692,0.030711840337384277,0.002862435832643895
between,1055_vs_1036,0.008197656790344343,0.22005473368992323,5.649641572358689,0.05357626898698642,0.061251621010641744
between,1012_vs_1044,0.045715857616554445,0.10726782161892601,9.862048025319211,0.006052645405975388,0.05805793659537595
between,1031_vs_1012,0.07708231487717732,0.5742399870673252,29.004247619844108,0.006721535062417461,0.2576431917028299
between,1008_vs_1012,0.006182724507597659,0.10749238795646043,3.3837879200603425,0.09917827004426572,0.02913811045756831
between,1080_vs_1023,0.030147591263902984,0.0004793403827698661,4.4690715237934455,0.02561311190433524,0.05001001044306852
between,1024_vs_1064,0.07956645348432378,0.20797487342013277,5.415846783272286,0.05361954240172728,0.14236826385841783
between,1084_vs_1041,0.001418850990335896,0.08129525990412079,1.9837626102457477,0.06365912621365699,0.012287029897398716
between,1020_vs_1055,0.012009772504888216,0.3791639408600034,12.74949808257881,0.02730800753377216,0.11865678455769268
between,1055_vs_1017,0.0628714071167466,0.7261268665826499,31.110195883075875,0.020421051208383667,0.29253878155665225
between,1032_vs_1017,0.01721701422316274,0.5313606330119907,13.267696951919731,0.06554512846891292,0.003658554027482941
between,1097_vs_1053,0.023309908823567982,0.04772517032994772,2.571890622170912,0.006034769165846332,0.014007510193101647
between,1097_vs_1053,0.023309908823567982,0.04772517032994772,2.571890622170912,0.006034769165846332,0.014007510193101647
between,1058_vs_1075,0.0033246986889404195,0.5343963221717396,16.15422249712529,0.0695994406008894,0.0553812771274762
between,1075_vs_1058,0.0033246986889404195,0.5343963221717396,16.15422249712529,0.0695994406008894,0.0553812771274762
between,1005_vs_1003,0.03789213615581888,0.3403148744411695,15.82702059507892,0.007437417215339748,0.1486006471429282
between,1005_vs_1016,0.02878945321382753,0.7296461088917763,16.718973015788094,0.13167675912299892,0.01833789859073498
between,1003_vs_1080,0.002756409240158464,0.3782092756652622,11.377990214108365,0.029233336856153702,0.04737439920381559
between,1044_vs_1002,0.033637513375994854,0.8890392754281682,20.759333698033316,0.1935463037141718,0.0022418315704342273
between,1002_vs_1078,0.05478904039736149,0.517202120995472,23.413849568585533,0.015031004234104639,0.3272860471596939
between,1060_vs_1027,0.0017991195006366034,0.30948446928133055,9.354908149540847,0.023383234810281817,0.07079791909976518
between,1003_vs_1064,0.008303404059343433,0.12499503746588303,5.687277819175051,0.00972180553352664,0.06150764680914578
between,1003_vs_1068,0.08017183559733188,0.649174232278888,31.586848669829692,0.04250975890271269,0.2576477995717914
between,1005_vs_1084,0.017653875480712622,0.30036325797741714,6.148324106908234,0.06503206852833987,0.0034806988163451624
between,1025_vs_1045,0.0017051470649752098,0.14129423018105136,4.026927539760976,0.008273440781261687,0.06998057883478292
between,1040_vs_1034,0.10246164832383714,0.22614783960830387,21.225462472291667,0.06054514939403438,0.37009689784552413
between,1040_vs_1075,0.12798316927315495,0.926238573381478,46.939972754121214,0.17545650654182499,0.6081342838076889
between,1040_vs_1075,0.12798316927315495,0.926238573381478,46.939972754121214,0.17545650654182499,0.6081342838076889
between,1011_vs_1073,0.041618901528541696,0.3117561734706076,1.8295193603167377,0.020934795874860135,0.06871900689855859
between,1072_vs_1073,0.041460813949687314,0.4198445428339528,6.511926160482346,0.12665364351956498,0.06176026158146897
between,1072_vs_1092,0.04232148056425028,0.43824332639551056,18.210339513786096,0.05398616627209596,0.1486842887384512
between,1061_vs_1092,0.03475301159397237,0.29398082227598277,13.890469125017148,0.00018284728582529386,0.1732271266237504
between,1075_vs_1039,0.030114036455045734,0.6131240929725035,22.02549094215263,0.04598911886662116,0.14904859089720834
between,1075_vs_1003,0.06439746154778314,0.5613021774152118,25.974390727505977,0.05982444141108556,0.32748242442320774
between,1039_vs_1075,0.023083643365805706,0.35949760751699955,6.325999258573518,0.06728877379274012,0.008274525155458123
between,1037_vs_1036,0.1306406754695159,1.0219738755180816,49.23652824871019,0.06389954064263004,0.4883638680375362
between,1037_vs_1028,0.12023896687358104,0.8331669516494729,42.521766966451,0.07832250118655903,0.4695481228576315
between,1017_vs_1037,0.041195534669410394,0.665836686854897,26.331769377681724,0.029197604643287245,0.2663435863495558
between,1002_vs_1026,0.04929480238166911,0.40501053205835813,4.319482315510896,0.09391694066643785,0.02996793840135714
between,1075_vs_1027,0.07866045238045999,1.2214483615072549,47.361948296546245,0.048289023034471246,0.4350274052755718
between,1086_vs_1027,0.08246933063920514,0.78393958209013,35.53377424997916,0.05714370656912049,0.32843070532812924
between,1013_vs_1036,0.10935178704171927,0.7818877285340151,6.085154808688685,0.23464218969971806,0.19220206841868004
between,1028_vs_1013,0.029683570713856744,0.31745942329043153,13.78438474183642,0.05324896468811102,0.15626781378777266
between,1008_vs_1012,0.02508869476317599,0.12923828034083407,0.21787436849410824,0.037010888341520554,0.043188133315108734
between,1008_vs_4056,0.04419375319796781,0.26662992073207725,14.344400876419712,0.008401938001703857,0.11929040461448559
between,1012_vs_1091,0.10740984267075632,0.1634688177311734,20.836568525235094,0.07855297577132014,0.18688609034049208
between,1073_vs_1017,0.046170425632344914,0.4204609379136306,19.968453347367813,0.058394204082589996,0.10918214350016697
between,1073_vs_1036,0.00026751987971734836,0.5537289537129237,16.544480714535325,0.11977645109699842,0.03345867377148215
between,1017_vs_1020,0.07488117962163482,1.1052908074426533,43.859693965654685,0.0068869563253884936,0.41119556611434493
between,1030_vs_1016,0.04391918476084572,0.37859699054327844,4.789277654237878,0.10895576359457848,0.04807303472841884
between,1026_vs_1002,0.043156589915528065,0.5916523761025352,10.729116727176006,0.09110952306792863,0.027275776458436596
between,1075_vs_1038,0.033245438087903034,0.13105470465774127,8.620013426897259,0.11138363845488009,0.14407088694512216
between,4087_vs_1022,0.005705161556773031,0.3192001539328366,8.472077135264016,0.11791915958820287,0.017166151478712477
between,2025_vs_1022,0.07463532359412867,0.16255581953137455,15.931190956395795,0.05084153910552103,0.1590992515234242
between,4073_vs_1022,0.028306313048260034,0.05958073436019884,2.90643849966375,0.032046442427622335,0.024751448202207094
between,1087_vs_1078,0.0803955616538124,0.42677853021895773,0.6103639967905679,0.1415804653703543,0.15862584050565198
between,1087_vs_1031,0.06997027031002728,0.30053525940479986,20.008802528774368,0.05785867008742995,0.23362360285946804
between,1078_vs_1030,0.06288066775734602,0.20261986708944102,4.624556351643264,0.10110744531634097,0.15685492137324597
between,1047_vs_1097,0.1584379143559323,1.4733575541057768,66.7265449621687,0.12656996037966295,0.5561275760885305
between,1011_vs_1097,0.10162188384789855,0.3863234923942436,27.235403540514,0.025662904530239228,0.2585149936975282
between,1084_vs_1035,0.03422474991523006,0.42906359631198576,7.169511952305925,0.089998866610009,0.005977487050016439
between,1041_vs_1084,0.042037986184534304,0.2944914206481819,1.686177129783914,0.10471540861958772,0.07039799536483438
between,1042_vs_1068,0.1697284559605408,0.5092386740447825,40.358297737262035,0.0882950588476753,0.45488219229546223
between,1092_vs_1004,0.004763362593816989,0.33249144378579665,9.061031407177069,0.007313895410550608,0.11471003075058528
between,1099_vs_4009,0.018846072700576755,0.12004081902429942,0.9447527558172055,0.00920640360128866,0.027921992665756346
between,1099_vs_4006,0.012423547748847907,0.07550351548389589,3.691898465964954,0.06824118093125897,0.035703616623246504
between,4049_vs_4039,0.016787877455582023,0.48136410011740116,12.117442798397832,0.09710468212328549,0.07057196388080578
between,1041_vs_1004,0.0409765415046468,0.35179332233222205,5.174609148060171,0.04435002001358168,0.007625964550018072
between,1065_vs_1025,0.0818907214818333,0.17996572854124526,6.402900115210571,0.07997987852970168,0.11554287325911572
between,1004_vs_1080,0.0056752778289930195,0.4937556527701461,16.405373738244947,0.038736710069570135,0.07695235510266851
between,1011_vs_1014,0.07648905847757942,0.11448412410206288,8.217072813360204,0.071748321095364,0.19738453517017707
between,1011_vs_1023,0.08867511504380837,0.8577266540818096,38.543095571974845,0.006962921839046565,0.44629339351225994
between,1023_vs_1047,0.036965942316807165,0.6591189248693148,24.692076301271157,0.031870735279633466,0.2222055756392256
between,1045_vs_1028,0.1505936134285017,1.0528275976197614,53.233429832309724,0.12035678227504831,0.6652987960596857
between,1057_vs_1028,0.11767532099397748,1.1073722729525182,50.09211751411013,0.05521844424764977,0.5596218530421218
between,1044_vs_1038,0.05396248298505668,0.38943736931560213,19.845266475062658,0.0023452468937446014,0.13903130852694545
between,1038_vs_1048,0.05569071186553287,0.06777482693939074,6.835857896412108,0.10569814209968065,0.09345726355915818
between,1094_vs_1086,0.0909386686283527,0.5468810481565498,29.885142428374365,0.050019599474063314,0.2562671857093961
between,1094_vs_1054,0.05612176325880519,0.10665701429709973,5.72513948289577,0.06632736561965014,0.01006109089329743
between,1086_vs_1002,0.06884186366657147,0.6131855233310866,28.678036204900394,0.07321062597241279,0.3097064646356247
between,1060_vs_1076,0.02751875227502859,0.28141609921386923,12.508320114299238,0.024839786549510467,0.14150295376546485
between,1054_vs_1040,0.004223462012949486,0.14256048511232766,4.055507614179703,0.06270686566836248,0.017809911941973455
between,1002_vs_1027,0.006287790828816642,0.5257020048606815,16.451482442000525,0.016351472971528613,0.10155095189562058
between,1035_vs_1094,0.06231977599262256,1.1844189649829784,43.706924169848605,0.1377153720196267,0.24222715114085203
between,1035_vs_1068,0.030916315944931883,1.1060595463584733,36.90546838952699,0.15281266919947134,0.21276811110821003
between,1024_vs_1068,0.07588612588774174,0.09090835847254342,8.989362930995668,0.052403129608301846,0.07318906354675603
between,1047_vs_1092,0.040767363998312156,0.05771726487004791,7.6204341239632924,0.07764807457479395,0.1257386099168174
between,1011_vs_1092,0.0003675892328890429,0.4875646622371246,14.858078978765747,0.0005285821321147077,0.1251180158415388
between,1064_vs_1041,0.0010870031491571064,0.21638621444557282,5.974835098229903,0.017633111910341115,0.051793561320754966
between,1064_vs_1080,0.08044107616203883,0.8757373251075982,38.006984423447875,0.019306003225952106,0.36800545531417583
between,1005_vs_1018,0.015979488867647107,0.3281102065843742,12.092845102174351,0.029926733344211365,0.08066514873299058
between,1060_vs_1094,0.047009204398459736,0.9885696766375656,35.41004959860024,0.11865452260159703,0.17122142535992158
between,1060_vs_1076,0.052375026008446235,0.8480237225664835,32.3953862181057,0.02746041916234543,0.18099100355662112
between,1002_vs_1076,0.04236964207318006,0.5466683082485337,22.919668980029314,0.09693077126841187,0.23594877212394771
between,1009_vs_1021,0.12238559731804133,0.4572760979840771,31.572073822025004,0.0448911902771475,0.30294448310687216
between,1056_vs_1067,0.0938177522444229,0.4676251894334138,29.015753154690515,0.08509890807036968,0.3041258843435495
between,1006_vs_1010,0.042834664774492104,0.48840995828328015,20.64200308759891,0.12562297750068896,0.2835612098679945
between,1065_vs_1083,0.0075519087531730755,0.4761254024015593,15.478306750753603,0.0037453614174408623,0.15604226046301162
between,1065_vs_1047,0.0001063077951640734,0.1314212710930862,4.4298079861041515,0.0065633798111679464,0.0006244366227483589
between,1025_vs_1047,0.023824519258343224,0.033861979591852,2.2504714165941095,0.02787075487349766,0.06353898516628487
between,1084_vs_1003,0.04563493463316126,0.4127211360238796,19.130180846311248,0.00667094769942278,0.09686050258733081
between,1061_vs_1028,0.11910841496814045,0.06994499729961579,15.942481275431618,0.1747558753294075,0.2909710826488692
between,1017_vs_1020,0.0682189935742879,0.47239822709691826,23.36362704269348,0.0193880903267869,0.3016436398250435
between,1037_vs_1020,0.06456284550209274,0.45598334388180684,23.21862130899433,0.056016606755792675,0.24113275704013137
between,1009_vs_1044,0.030183784357626642,0.5462389283866402,11.838170507507499,0.1247906740560073,0.09439724506823999
between,1034_vs_1027,0.03464315954947356,0.17021565611822176,0.04704127418020221,0.008142133534406626,0.08797434364368284
between,1044_vs_1027,0.00046375768221323943,0.843847455005104,24.876683590288962,0.10804545762110485,0.08094514645157935
between,1009_vs_1021,0.11973372556165474,0.22002489025518956,24.086229181744073,0.1035694593248001,0.388443221568501
between,1009_vs_1021,0.11973372556165474,0.22002489025518956,24.086229181744073,0.1035694593248001,0.388443221568501
between,2006_vs_1036,0.0544445749466676,1.1251434131799058,41.5075638786235,0.014658984854557078,0.36215241914523544
between,1017_vs_1036,0.03563301224203014,0.14276440655676081,8.573202120707123,0.012847176965294582,0.11218088301192863
between,4010_vs_1014,0.0031950288746420696,0.11151683953357328,2.4603965917641233,0.10327973637361176,0.11285105132615825
between,4084_vs_4003,0.07519093465383792,0.6844749221352853,8.294865693251722,0.15342190199913275,0.0019064539234550093
between,2015_vs_1055,0.0252441394797705,0.2104918125418811,10.363454575538952,0.08410326177080041,0.0979955340874541
between,1097_vs_1057,0.01899853996494072,0.311446043014191,11.844579829359816,0.01803684216469903,0.08215434263385735
between,1028_vs_1061,0.005839655561789114,0.03952506475217632,0.17726691798958427,0.012741049506713509,0.021765693019693444
between,2001_vs_1083,0.0404937106169016,0.22866220073653976,0.444922218532497,0.1273803997855123,0.07806589370355321
between,1025_vs_2030,0.015509661450465284,0.8774833203217622,28.57467131282175,0.09659609434285577,0.12380338710286276
between,4066_vs_4008,0.01057426831373387,0.38572401258421385,9.256465356845325,0.010546122092986221,0.1435761323475051
between,1023_vs_1065,0.04464066575290665,0.5462798743416375,22.58214414783987,0.07278881476793153,0.22283355202696287
