pair_type,child_id,log_slope_local_diff,auc_log_k_diff,auc_linear_k_diff,early_ratio_diff,mean_gain_128_diff
between,1036_vs_1097,0.09408779441106058,0.7098291162212749,6.042164349027189,0.21899838710533848,0.20000822164358634
between,1059_vs_1001,0.03053981022667307,0.11569946563948807,8.73096499068123,0.0304078984395052,0.12529788190318714
between,1001_vs_1059,0.07308931956961934,0.4001844516918709,0.5896926403045768,0.09225196573454908,0.07117281556129451
between,1025_vs_1035,0.04031578036797068,0.011132110585683641,5.467604075131874,0.10047261613747749,0.1390086168243041
between,1035_vs_1072,0.10479182805057746,0.11862307406635697,20.230285600284446,0.1709982236226898,0.30843258043450694
between,1035_vs_1072,0.006802792344931197,0.29979850063254876,10.26073174724175,0.027512167370307927,0.11809685399695735
between,1064_vs_1039,0.05218455392767568,0.5129703546339668,22.554818457845755,0.007770243154972767,0.17314189191787444
between,1038_vs_1035,0.026509794778414086,0.24792661268118543,11.468936325273233,0.034457463988706194,0.157552458730436
between,1094_vs_1035,0.04391863900636661,0.313510437889744,2.3793428476779184,0.10919157811666547,0.05073112013839909
between,1042_vs_1068,0.011795529960154982,0.14048776898527038,2.0600695423541993,0.058187735632835635,0.02809877818630535
between,1042_vs_1004,0.03342247249748259,0.22291523313527328,11.718487541858138,0.025813265299989285,0.12872616167991313
between,1068_vs_1045,0.04500960562348871,0.09594886444317474,4.102188608338736,0.05588144703531017,0.1088245661027969
between,1027_vs_1040,0.06589614077839456,0.6048254242949573,27.515200327673227,0.005459356097540891,0.1686190392701854
between,1027_vs_1002,0.003501690431779836,0.3930647935331777,11.10186277589483,0.00444600799200634,0.04073086169458162
between,1031_vs_1002,0.06441905097830347,0.28084073597676085,0.7367015907841221,0.052597528395082915,0.10284050039706694
between,1026_vs_1040,0.10641466801657873,0.9862634952941249,44.944257089495636,0.05964931996104805,0.4393696516752241
between,1031_vs_1026,0.0633848175468944,0.7072009084387867,30.888398676726126,0.05210583591814921,0.26810126093126185
between,1054_vs_1098,0.06946685880144188,0.07045816422439533,8.500011703275845,0.034594981389344914,0.14662023580843364
between,1032_vs_1053,0.10807594218330979,0.3756254840573021,27.558576452323507,0.1764771457972607,0.43355172685077115
between,1020_vs_1055,0.04396587590359652,0.4065997263032184,18.99602263935151,0.04868337371399045,0.22232788426260774
between,1053_vs_1055,0.0665182285642496,0.6443171787105517,29.6258317274432,0.08462853818477145,0.34312457384601736
between,1027_vs_1040,0.02138025191367099,1.0634979910176519,34.3283113545948,0.012853150894677201,0.24449069125037037
between,1098_vs_1031,0.057335093608659626,0.6157615473316129,9.837977403738876,0.13335521829218322,0.08118949868986647
between,1078_vs_1060,0.02490683897489121,0.5660406918348535,12.987990625250717,0.07428726986750067,0.04840786207106795
between,1034_vs_1027,0.05339077098633582,0.2897007963274776,16.787523216009106,0.08630787864740963,0.17590237855911228
between,1034_vs_1060,0.034569312775848016,0.5122434098002842,20.04524063737162,0.049710733333910406,0.1985449760190907
between,1026_vs_1060,0.10697471605169939,0.6741730528513772,36.08740215916785,0.047489781844062495,0.35538768576037505
between,1020_vs_1055,0.00781331726852691,0.32886066405056447,8.503078701082728,0.002327900339718747,0.06419945772617108
between,1055_vs_1036,0.023614994094734665,0.09305158344919295,0.35533309016500425,0.04909632507243711,0.0010014232127897316
between,1012_vs_1044,0.02834295555442473,0.14709424000125626,0.2277557239056307,0.03986572591072468,0.019360260040529598
between,1031_vs_1012,0.06916145300591137,0.5788320758999186,27.970547061473553,0.006966597489137416,0.23185424372073116
between,1008_vs_1012,0.01991131233500698,0.22586527715381077,8.833857930571838,0.0786144392864454,0.06295335619680342
between,1080_vs_1023,0.05893631191197607,0.2484815195820338,16.074916181545092,0.021153104950922597,0.1413081305161601
between,1024_vs_1064,0.07380816849595345,0.13011660672965863,6.846773030873294,0.03159100921622027,0.12199960235626506
between,1084_vs_1041,0.05354502517722742,0.29972739746675225,16.953463995648974,0.07272266580336861,0.1960334073151313
between,1020_vs_1055,0.01636527693474621,0.48381406415386863,16.46680848502342,0.016452388638445004,0.140924627261777
between,1055_vs_1017,0.07881660007329272,1.1033115814184509,44.34306521386873,0.04954066240925392,0.4048405556909498
between,1032_vs_1017,0.01986339085707073,0.7583502088622645,19.34772027769398,0.10224333298107835,0.03850932928823658
between,1097_vs_1053,0.05982187043718523,0.3446978737643902,19.484550434735468,0.009808914189263662,0.1424218020131507
between,1097_vs_1053,0.05982187043718523,0.3446978737643902,19.484550434735468,0.009808914189263662,0.1424218020131507
between,1058_vs_1075,0.014424829152589247,0.5886168433197176,19.533849029867838,0.052485773154480664,0.10184494228132301
between,1075_vs_1058,0.014424829152589247,0.5886168433197176,19.533849029867838,0.052485773154480664,0.10184494228132301
between,1005_vs_1003,0.1107209161456501,1.08868989313103,48.612344479080235,0.013369562985682149,0.4274695772317152
between,1005_vs_1016,0.040883100381086335,0.6645840199129518,13.026981990459916,0.14419055871325548,0.03267844963458266
between,1003_vs_1080,0.06528755910792172,1.0628712827132718,40.772812686620256,0.05663172359604918,0.2862914437247863
between,1044_vs_1002,0.02852296447669811,0.8305194566029068,19.792459660864665,0.1730150395830693,0.013594285182414678
between,1002_vs_1078,0.07162873814575105,0.5909734084624358,28.112520502075085,0.01808835535105502,0.36114978924874364
between,1060_vs_1027,0.009699738188403417,0.2609192060747638,9.142129527945713,0.031056927113747412,0.0631155548557154
between,1003_vs_1064,0.01384165310790647,0.18743114121265236,6.757046961592067,0.024922381044609643,0.1617688019429484
between,1003_vs_1068,0.038907800882706456,0.3907040889159914,17.855062945811994,0.02787299004577104,0.1154883113599594
between,1005_vs_1084,0.019663847223344855,0.5505884904087726,19.058018356946178,0.057864435614797594,0.12816561373972113
between,1025_vs_1045,0.020261693375839884,0.01132520957231442,3.835730371552046,0.014701660049337706,0.019284229701564515
between,1040_vs_1034,0.09607361583030072,0.1002839968056275,16.58587927529888,0.07082228844102295,0.3381074895781855
between,1040_vs_1075,0.17696479134796972,1.144926164454037,60.73517011807809,0.23177620802826793,0.8009212060320758
between,1040_vs_1075,0.17696479134796972,1.144926164454037,60.73517011807809,0.23177620802826793,0.8009212060320758
between,1011_vs_1073,0.06292627364271636,0.3556557151285027,0.2199935469896559,0.05971723353128844,0.023353571564920905
between,1072_vs_1073,0.024519086755494912,1.0226190198911174,34.01020428886818,0.13497321031621834,0.18144743869141244
between,1072_vs_1092,0.020697850646943405,0.010479536099874842,2.450540755665145,0.014349845157266006,0.04737488502456344
between,1061_vs_1092,0.03399806841454306,0.013006748956221337,5.573776436621159,0.03209722216686883,0.11707035726116599
between,1075_vs_1039,0.06820415862039875,0.7731288626501733,32.53737892056665,0.01010725740367191,0.27256837833312253
between,1075_vs_1003,0.0971149491354501,0.6958199114834285,34.94598700990599,0.09008607507226718,0.42941508091265135
between,1039_vs_1075,0.01152637151507746,0.4642339382607936,11.102867815667594,0.06074810894305083,0.0631749046425667
between,1037_vs_1036,0.14158591314872693,1.1454215060402437,54.326579762274264,0.05518682558608312,0.5326788586954918
between,1037_vs_1028,0.08886020203790496,0.47767650000503803,27.453235976157714,0.08238696678042978,0.3301358038379305
between,1017_vs_1037,0.07528509622636975,1.1124649227019878,44.32944145731386,0.00517824384545118,0.41520156490225935
between,1002_vs_1026,0.08831479825294769,0.15955034888150177,8.702023240611453,0.10398822293581378,0.15883979811783777
between,1075_vs_1027,0.08501097082544135,1.187101026211086,47.28900417185602,0.06527255734336745,0.45455875627456166
between,1086_vs_1027,0.11683160276597271,0.9496939583899238,45.52878312333942,0.07070135382444365,0.43186594401636413
between,1013_vs_1036,0.10222474999898151,0.9186043080503867,11.151314812754435,0.24421748668572962,0.1548343062881501
between,1028_vs_1013,0.008888469266048138,0.08760160576166953,3.9682668385727027,0.05327701393338391,0.061684951859135806
between,1008_vs_1012,0.064648975815227,0.1051909997736944,12.498519403102932,0.0694419306221562,0.20421494145787555
between,1008_vs_4056,0.003784643101268359,0.07431255954508842,1.5994033433016455,0.030851508648036874,0.0399092591217447
between,1012_vs_1091,0.09849934905211849,0.04718624851505826,16.061351067789218,0.09638159102245192,0.17326701514182608
between,1073_vs_1017,0.07272682153090959,0.794178469251948,34.71804977732319,0.08129852929384296,0.23739473050640458
between,1073_vs_1036,0.054884777326457246,1.0143906081100593,38.18661677986387,0.11775305985925333,0.23543072342872629
between,1017_vs_1020,0.09518187700803893,1.5871256455723195,60.80987369889215,0.03308827377080892,0.5457651829527268
between,1030_vs_1016,0.05122192034762524,0.3310999129624941,2.3664077516404802,0.12786001333942087,0.10838740742014297
between,1026_vs_1002,0.060252816880839555,0.48284104744591216,5.013108968157951,0.10368869636050815,0.04264575858269937
between,1075_vs_1038,0.020665980041335574,0.023027565400806527,3.538827869199878,0.1258810550826488,0.12907466388517763
between,4087_vs_1022,0.06449096812197636,0.02206459422396012,8.987586973559502,0.14823244746902697,0.20399291563418598
between,2025_vs_1022,0.0680141878526021,0.24598878940199853,2.8298178399762435,0.11986411613590076,0.12874252680809217
between,4073_vs_1022,0.014962087092156406,0.08239409439439793,0.20441153722424588,0.02998929406389128,0.04053662592364882
between,1087_vs_1078,0.004030615683234595,1.1717904330591091,32.59927015266112,0.1575035906358615,0.12939170983529857
between,1087_vs_1031,0.032237732427706445,0.14163093800298743,1.4007904279615957,0.08717038613544703,0.10803296527554962
between,1078_vs_1030,0.012406720249986236,0.8747474748287818,26.2297806816716,0.0861154517024113,0.16256079880460605
between,1047_vs_1097,0.18528488541413946,1.6507904661017565,75.8994396865368,0.11207862810233282,0.6599702417850497
between,1011_vs_1097,0.15091277435551237,0.8368776597756975,47.74234339575611,0.03172728234414335,0.4599299450074472
between,1084_vs_1035,0.0603151134817001,0.16682296563175836,4.239206014525536,0.08218455265402036,0.11913774359610785
between,1041_vs_1084,0.06504373007169573,0.04670266429942593,8.842883715321989,0.09430732614448079,0.17221390912609724
between,1042_vs_1068,0.1532342320713947,0.2366615677632007,29.918114509121096,0.10624225444447477,0.37686300143118867
between,1092_vs_1004,0.03488710629567815,0.6089160101767854,23.231864380596136,0.002651986153086594,0.23892002644077404
between,1099_vs_4009,0.012756214493656659,0.5727638167970186,15.202180945104146,0.08085109704827909,0.07831128561689016
between,1099_vs_4006,0.019887861698044018,0.045352272153949436,1.211837944292256,0.030820991760165617,0.01730766200250211
between,4049_vs_4039,0.015104017674416492,0.6952129318911404,18.673017507118544,0.12903696190413727,0.0943845845999256
between,1041_vs_1004,0.0680859555221186,0.21352221390372694,3.0868792786233143,0.05759178710279078,0.0800397793131491
between,1065_vs_1025,0.05444156704716713,0.422342990237512,4.816051620533386,0.08980345379230625,0.03588660051745762
between,1004_vs_1080,0.03493215387574233,0.9484223427791245,33.925315540692424,0.0710688004271286,0.21193259173343226
between,1011_vs_1014,0.05470811630548972,0.2553448213164309,0.8146237359893007,0.07588465978889658,0.14797993456163727
between,1011_vs_1023,0.06872817075558707,0.7128447909230813,31.292427759305156,0.01545328548007241,0.40369339897748
between,1023_vs_1047,0.06766316041826637,1.0885722225957526,41.83414312547015,0.050759633361346035,0.3633456515208371
between,1045_vs_1028,0.11949039898055969,0.6690242228375434,37.3672420078708,0.1363893904468011,0.5350536165698883
between,1057_vs_1028,0.11151360493992568,0.8140117076357214,40.6204694574879,0.0801484260178299,0.4925594629779939
between,1044_vs_1038,0.05862694495525922,0.5962484175064624,26.615490724963536,0.036161846254407104,0.16075832622666564
between,1038_vs_1048,0.07031798779098852,0.01582685722072963,11.65112104483191,0.10634793599816628,0.11800281924586198
between,1094_vs_1086,0.06339138152994489,0.19346155848717572,15.589695658222297,0.07031506650556363,0.13853722080107644
between,1094_vs_1054,0.04214632926217621,0.22214575319538632,0.2781135261058978,0.061668498068372046,0.05920759439468415
between,1086_vs_1002,0.051529440125627546,0.3174715255796734,17.580084568838885,0.10191737061018158,0.2243172468677641
between,1060_vs_1076,0.0012254586371639453,0.08348185816956644,2.4553074375996573,0.008562617679730322,0.02640232472650439
between,1054_vs_1040,0.05516633020330969,0.5722974113815855,25.49495101542246,0.07597164328630646,0.23033226122779227
between,1002_vs_1027,0.035141728568974906,0.6192619611164902,23.5117231763179,0.0015982301100783136,0.18289341849665508
between,1035_vs_1094,0.016563454209213402,0.8057589156990912,25.789901445469525,0.14158418925631222,0.08057059609601547
between,1035_vs_1068,0.015616396428531243,0.5679312302531518,14.181869490012048,0.12366253048432785,0.04733029664043431
between,1024_vs_1068,0.07004762984044749,0.2558173564661219,3.278869674282703,0.07523550002984758,0.047809218591259306
between,1047_vs_1092,0.04267963007196518,0.26753184769492666,14.06860759796632,0.04321929690467352,0.14545227269972516
between,1011_vs_1092,0.024325145484986765,0.5484556159511573,12.858391486829305,0.06290587239116463,0.037214608730808285
between,1064_vs_1041,0.052371552766718454,0.5860946453314635,24.9184939644029,0.0393956252861738,0.23688279659517364
between,1064_vs_1080,0.07841014117475925,0.8975634684226184,38.19638597619152,0.007360150267042287,0.36257132176430007
between,1005_vs_1018,0.03351810361029167,0.04758108309041642,6.291570970608376,0.037669378425165156,0.0888553480948171
between,1060_vs_1094,0.04476491878915989,0.8535796165572611,31.175132511315752,0.12039481083132819,0.11985118927494165
between,1060_vs_1076,0.042883440284495034,0.6285786364545931,24.752140578483335,0.017930813847020333,0.09713463033399239
between,1002_vs_1076,0.029144260270584477,0.32896157217041644,14.716845884582654,0.11869033004515783,0.169581705716348
between,1009_vs_1021,0.18240252895726683,0.878137085028575,52.841598476012905,0.06241624303363169,0.519544035292441
between,1056_vs_1067,0.1306945854686507,0.7581385905941307,43.04566477864017,0.08302407040433268,0.427877843476111
between,1006_vs_1010,0.044172857466053095,0.4646901326656616,20.179761422834133,0.12553716394725034,0.2733856324226629
between,1065_vs_1083,0.024765961143217607,0.7906283314432225,27.109616568396234,0.030629094764865195,0.2306185870401325
between,1065_vs_1047,0.028714429823796184,0.22999035916506738,11.771468124082048,0.03542429169626948,0.08508376786785732
between,1025_vs_1047,0.012355381866491877,0.31523558886954195,11.397102419407162,0.024759306829431726,0.05629762141935246
between,1084_vs_1003,0.008103859539884628,0.1600401566245644,6.124020629832842,0.0012358837750012786,0.02164005944805747
between,1061_vs_1028,0.09846130807456843,0.34650588492207435,4.771193578166361,0.18802053056524648,0.20112917500157557
between,1017_vs_1020,0.04548296164097537,0.20350895886161213,12.10256118747975,0.02856171776639571,0.198124344310453
between,1037_vs_1020,0.04371276324804069,0.23728052027854307,13.711345081680264,0.05860007198429662,0.14597912526899792
between,1009_vs_1044,0.0879248036784272,0.38485695734264347,1.6137110159281747,0.19213571418422148,0.28238387804838894
between,1034_vs_1027,0.012629012827056363,0.23916413877461995,5.426215786895398,0.024698044322247648,0.03803625068356942
between,1044_vs_1027,0.006690671520277525,0.9967877093374851,30.425794856394447,0.12267628545121001,0.1160122618559869
between,1009_vs_1021,0.18433209333319167,0.8736757355378537,52.874303823997906,0.0854804255472047,0.6328139514692368
between,1009_vs_1021,0.18433209333319167,0.8736757355378537,52.874303823997906,0.0854804255472047,0.6328139514692368
between,2006_vs_1036,0.04675179984762584,1.2601137902286386,44.37088657045555,0.020461985904835167,0.3506671553657901
between,1017_vs_1036,0.07065091562184828,0.268477352614354,17.477132736242595,0.013788494627817505,0.2144382467192989
between,4010_vs_1014,0.016886421106570848,0.2672775360159534,9.995249396562599,0.1028215235892842,0.04757574200630166
between,4084_vs_4003,0.08722230119608237,0.8227983641718817,10.615934595129204,0.19231427942428347,0.02085110506703791
between,2015_vs_1055,0.010543680340896977,0.290640152893034,10.566114643504534,0.050133763326773995,0.05719335982876439
between,1097_vs_1057,0.006477303037062898,0.018584318525916466,0.37393298937433883,0.0031591719605553736,0.03002455099936463
between,1028_vs_1061,0.03272505263309361,0.42260984450114014,16.763701611180437,0.011383394152330473,0.14102367739523558
between,2001_vs_1083,0.0016488717621477855,0.7253927117945289,19.948796247186237,0.15443357440704608,0.07392793653472784
between,1025_vs_2030,0.00951939539872726,0.45302360379266826,12.393809141266729,0.07714531874657449,0.013934341553718976
between,4066_vs_4008,0.020906506504670297,0.6389368063026502,21.33447353224605,0.0072847526450132705,0.25753965123045863
between,1023_vs_1065,0.014561385365072066,0.09636996695652655,4.884137635654099,0.08738700511127273,0.03535952741099946
