doc_id,gain128,baseline_nll,token_count,score_bin,grade,L50,L80,L90,tail_33_128,tail_65_128,mean_lag,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10
C278EDC82048,1.3331663160554823,2.6765776574611664,1860,low,6,13.765942742617206,98.11978471395004,113.05989235697494,0.34749936116019187,0.26168473196840764,37.8837667154521,0.0951254545744373,0.11799361682552661,0.14318357315070354,0.12504944797645706,0.07303903974266726,0.053184790684342995,0.044924715885673344,0.05620704875552025,0.029607580436263988,0.05418957369575062,0.20749515827265702
7A2D0B189298,1.13854461848856,2.2693879002705217,825,mid,9,10.164032957142137,35.07326815280041,65.59553494740182,0.2107523349984955,0.10126784531007989,22.18960905843606,0.0776670269724537,0.15326484546561278,0.23255399563831777,0.09410592294550489,0.07431866738250627,0.09333743336393768,0.06399977323317141,0.07779265058385192,0.03169183910456367,0.06599647054123182,0.03527137476884806
E4B55CAC7F65,1.260354269740562,2.370490254089236,823,mid,10,11.573621132957362,47.15152908165268,79.25521469608601,0.30489446115159446,0.14705674638609592,27.37146928516938,0.11319256009197068,0.11381990761380824,0.18843517472096002,0.09856037839893782,0.03540408848471412,0.06627382667575632,0.07941960286225837,0.1111835271083054,0.04665418765719313,0.1023316147156652,0.04472513167043072
453D762EF267,1.1684327954186065,2.577559238485992,922,mid,8,9.86307183869492,52.56238345680118,74.78958666587674,0.271307449437071,0.12728743021453826,25.757092707394868,0.07402692156255163,0.1559389344751541,0.24824555911578736,0.07573616888990575,0.03392994499273026,0.0908851133392387,0.049929908187561205,0.04866024363795196,0.09535977558458082,0.08640919841889139,0.040878231795646855
9278F35CE330,1.3213575821009371,2.5811932452023028,832,mid,10,10.708487373295121,45.37059218231127,73.74612990924638,0.2621755124396441,0.1175263729132329,25.467676545205798,0.10661169524882139,0.14421599536050314,0.18613121210847905,0.1106963357193736,0.048899640802945794,0.06308205182659274,0.07818755649364019,0.07539111085791211,0.06925802866849909,0.06212091129995874,0.05540546161327416
8A8B13591181,1.2535425400421505,2.3370157089084387,977,mid,10,9.687037756229806,33.30659454804186,55.329524037968696,0.201589285757995,0.06735081045202895,20.579790453666227,0.15327634581803593,0.1764458521900778,0.1517564409120388,0.08087486129504104,0.07949554381111251,0.11401891595100827,0.042542754264690674,0.07775508900005015,0.05648338630591587,0.02259961633413439,0.04475119411789456
B49ED6AC9AF3,1.3563733992076688,2.7071372479200364,841,mid,9,11.65969122223614,41.394922943820674,59.71908470992644,0.26104320075213516,0.0792439507617238,22.971022866079995,0.14662589642429805,0.1628520715904315,0.11111276907950797,0.0895697164864854,0.046997618337190135,0.12373258480403307,0.058066142525918726,0.10907163977675448,0.07272761021365688,0.05612305051039304,0.02312090025133076
0F2E9FA7DAF4,1.5402153081951604,1.9523989364504817,815,mid,8,13.49074116401858,51.48927519014757,91.50283456319464,0.27654932704771207,0.15671089601605978,28.83293745130579,0.09176917681291615,0.16062009896737872,0.15125294429179062,0.08861301005066147,0.04734534482800982,0.1122358449273338,0.07161425307419736,0.06793603771486054,0.051902393316791744,0.06633395278176296,0.09037694323429682
5BCE3F6D4C83,0.8949440566522459,2.6112144730985163,879,mid,8,7.602645697751779,28.64533343030206,45.6202055149263,0.17460365287146207,0.07071735712046792,18.3255315973024,0.1205846418922116,0.18434139223534918,0.22485653660920585,0.08555791830256491,0.06518554255824117,0.09187714133428906,0.05299317419667618,0.08867167747374469,0.015214618277249447,0.05018670762353134,0.020530649496936584
CA30B3FFF4BE,1.1165623212894125,2.1025348719209433,819,mid,9,7.421538251105948,23.052181033118323,45.05479043787795,0.16072496379065532,0.07024994248156248,17.645586949085633,0.167902914817894,0.1455105071052716,0.23115874133925052,0.12936043017227483,0.04626129716262383,0.09230437139302755,0.026776774219002368,0.0755612021257305,0.014913819183362324,0.03464109438463077,0.03560884809693171
