doc_id,dataset,group,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,n_turns_total,n_turns_child,n_turns_adult,adult_turn_frac,adult_token_frac,child_tokens,adult_tokens,canonical_sim,group_canonical_mean
wadan-9,dutch_frog,9-10yr,435,47,9.25531914893617,0.2850574712643678,20.318065520885476,122,115,7,0.05737704918032787,0.014799154334038054,932,14,0.22430142325665486,0.12942082867064442
wasab-9,dutch_frog,9-10yr,274,35,7.828571428571428,0.38321167883211676,26.778712529915225,89,83,6,0.06741573033707865,0.019858156028368795,691,14,0.14302386325692015,0.12942082867064442
arden-10,dutch_frog,10+yr,300,43,6.976744186046512,0.31666666666666665,21.11111111111111,108,101,7,0.06481481481481481,0.018018018018018018,763,14,0.16944311164669926,0.13141658222572375
jedia-10,dutch_frog,10+yr,397,68,5.838235294117647,0.36272040302267,36.16689540115348,155,148,7,0.04516129032258064,0.01488833746898263,794,12,0.13411757328530144,0.13141658222572375
jhand-10,dutch_frog,10+yr,343,51,6.7254901960784315,0.4402332361516035,46.336777581585864,121,107,14,0.11570247933884298,0.037275064267352186,749,29,0.11014527922178732,0.13141658222572375
jhche-10,dutch_frog,10+yr,332,54,6.148148148148148,0.37650602409638556,17.95906432748538,115,101,14,0.12173913043478261,0.052083333333333336,637,35,0.06342293787503064,0.13141658222572375
jhmar-10,dutch_frog,9-10yr,434,76,5.7105263157894735,0.347926267281106,31.555798876932236,184,168,16,0.08695652173913043,0.030360531309297913,1022,32,0.07263858003290925,0.12942082867064442
kamar-10,dutch_frog,10+yr,370,61,6.065573770491803,0.3837837837837838,42.169117647058826,144,128,16,0.1111111111111111,0.03138075313807531,926,30,0.10210358669045698,0.13141658222572375
kobre-10,dutch_frog,9-10yr,379,57,6.649122807017544,0.37467018469656993,36.17727272727272,112,104,8,0.07142857142857142,0.02021563342318059,727,15,0.12617654039092233,0.12942082867064442
kobru-10,dutch_frog,10+yr,142,43,3.302325581395349,0.5140845070422535,43.65274402824264,109,99,10,0.09174311926605505,0.02676864244741874,509,14,0.05623430590766985,0.13141658222572375
kodes-10,dutch_frog,10+yr,573,78,7.346153846153846,0.33856893542757416,46.50409446234864,169,151,18,0.10650887573964497,0.03935599284436494,1074,44,0.09274024777592661,0.13141658222572375
kojon-10,dutch_frog,9-10yr,366,47,7.787234042553192,0.31693989071038253,22.33447542533081,107,96,11,0.102803738317757,0.027777777777777776,700,20,0.12418940156889433,0.12942082867064442
kokel-10,dutch_frog,10+yr,277,53,5.226415094339623,0.4548736462093863,56.66107776990843,124,111,13,0.10483870967741936,0.0421216848673947,614,27,0.07046798089657878,0.13141658222572375
konoo-10,dutch_frog,10+yr,418,53,7.886792452830188,0.32057416267942584,27.36183574879227,129,113,16,0.12403100775193798,0.03393939393939394,797,28,0.14847536471301317,0.13141658222572375
kotom-10,dutch_frog,10+yr,363,57,6.368421052631579,0.36363636363636365,27.225,131,117,14,0.10687022900763359,0.035046728971962614,826,30,0.09344953845987056,0.13141658222572375
koyvo-10,dutch_frog,10+yr,291,42,6.928571428571429,0.3711340206185567,30.97741935483871,113,95,18,0.1592920353982301,0.050340136054421766,698,37,0.1372603701689728,0.13141658222572375
krrei-10,dutch_frog,10+yr,459,55,8.345454545454546,0.28540305010893247,22.866315054628267,105,95,10,0.09523809523809523,0.02103960396039604,791,17,0.20970773866081566,0.13141658222572375
mlwen-10,dutch_frog,9-10yr,542,66,8.212121212121213,0.2767527675276753,30.581749789221092,144,134,10,0.06944444444444445,0.03544776119402985,1034,38,0.1899910831856291,0.12942082867064442
sldeb-10,dutch_frog,10+yr,319,38,8.394736842105264,0.30094043887147337,22.032652675363963,94,89,5,0.05319148936170213,0.025,741,19,0.17462905596734773,0.13141658222572375
slmar-10,dutch_frog,10+yr,202,30,6.733333333333333,0.4158415841584158,27.32377735077171,76,70,6,0.07894736842105263,0.049145299145299144,445,23,0.16389713808190948,0.13141658222572375
slric-10,dutch_frog,10+yr,310,35,8.857142857142858,0.3419354838709677,27.825086306098967,88,79,9,0.10227272727272728,0.026392961876832845,664,18,0.18649404267816402,0.13141658222572375
slshi-10,dutch_frog,10+yr,268,46,5.826086956521739,0.4291044776119403,35.416666666666664,97,92,5,0.05154639175257732,0.03260869565217391,534,18,0.09955977632280166,0.13141658222572375
ttfra-10,dutch_frog,10+yr,210,30,7.0,0.4,23.860976649147155,75,68,7,0.09333333333333334,0.029239766081871343,498,15,0.11583718670721725,0.13141658222572375
ttpri-10,dutch_frog,9-10yr,163,30,5.433333333333334,0.4723926380368098,34.584923114151835,79,72,7,0.08860759493670886,0.038,481,19,0.060560748645893885,0.12942082867064442
wacin-10,dutch_frog,10+yr,325,50,6.5,0.38461538461538464,27.254353233830845,115,111,4,0.034782608695652174,0.01544943820224719,701,11,0.07192461265333576,0.13141658222572375
wadan-10,dutch_frog,10+yr,569,64,8.890625,0.2759226713532513,26.47943722943723,161,153,8,0.049689440993788817,0.014950166112956811,1186,18,0.20768611364572523,0.13141658222572375
wasab-10,dutch_frog,10+yr,276,43,6.4186046511627906,0.391304347826087,30.90182826444849,91,86,5,0.054945054945054944,0.021922428330522766,580,13,0.16548299406872646,0.13141658222572375
