doc_id,dataset,group,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,n_turns_total,adult_turn_frac,adult_token_frac,canonical_sim,group_canonical_mean
817_B3,enni,LI,85,16,5.3125,0.49411764705882355,28.333333333333332,,,,0.07322229570028113,0.07088047469325238
821_A1,enni,LI,62,8,7.75,0.4838709677419355,18.595858383433537,,,,0.1177600294889447,0.07088047469325238
821_A2,enni,LI,66,10,6.6,0.5909090909090909,20.92578125,,,,0.09083260525356764,0.07088047469325238
821_A3,enni,LI,116,15,7.733333333333333,0.4224137931034483,19.333333333333332,,,,0.10593932876340106,0.07088047469325238
821_B1,enni,LI,47,7,6.714285714285714,0.5106382978723404,15.666666666666666,,,,0.06341913636620262,0.07088047469325238
821_B2,enni,LI,81,9,9.0,0.49382716049382713,15.984168379278579,,,,0.06749675196383244,0.07088047469325238
821_B3,enni,LI,135,17,7.9411764705882355,0.45925925925925926,31.66495057660626,,,,0.10912174494096981,0.07088047469325238
825_A1,enni,LI,34,8,4.25,0.7352941176470589,29.88222222222223,,,,0.063929370256086,0.07088047469325238
825_A2,enni,LI,57,11,5.181818181818182,0.6842105263157895,39.95953002610966,,,,0.06281921397967646,0.07088047469325238
825_A3,enni,LI,111,17,6.529411764705882,0.5495495495495496,46.12991738788355,,,,0.08127503170987535,0.07088047469325238
825_B1,enni,LI,47,9,5.222222222222222,0.6382978723404256,19.583333333333332,,,,0.06985930229366306,0.07088047469325238
825_B2,enni,LI,60,11,5.454545454545454,0.8,84.00000000000003,,,,0.05387233535842775,0.07088047469325238
825_B3,enni,LI,122,20,6.1,0.5655737704918032,52.934306569343065,,,,0.09202736166721073,0.07088047469325238
829_A1,enni,LI,47,6,7.833333333333333,0.5957446808510638,18.2864238410596,,,,0.040745402034777674,0.07088047469325238
829_A2,enni,LI,73,10,7.3,0.5616438356164384,21.291666666666664,,,,0.06743392423356812,0.07088047469325238
829_A3,enni,LI,111,16,6.9375,0.40540540540540543,16.703237410071942,,,,0.07154525478521552,0.07088047469325238
829_B1,enni,LI,30,5,6.0,0.8,42.000000000000014,,,,0.05508174061890283,0.07088047469325238
829_B2,enni,LI,47,9,5.222222222222222,0.6170212765957447,26.679659498207887,,,,0.04480324916502548,0.07088047469325238
829_B3,enni,LI,93,18,5.166666666666667,0.5698924731182796,24.04471383147854,,,,0.06624433111794115,0.07088047469325238
871_A1,enni,LI,57,7,8.142857142857142,0.6140350877192983,15.244186046511627,,,,0.05310632634051368,0.07088047469325238
871_A2,enni,LI,71,9,7.888888888888889,0.676056338028169,36.935661764705884,,,,0.05801768708752815,0.07088047469325238
871_A3,enni,LI,128,17,7.529411764705882,0.4609375,21.333333333333332,,,,0.0736592054924963,0.07088047469325238
871_B1,enni,LI,33,6,5.5,0.7272727272727273,30.575416666666666,,,,0.03218266177975214,0.07088047469325238
871_B2,enni,LI,80,13,6.153846153846154,0.65,27.586206896551722,,,,0.04905352757388166,0.07088047469325238
871_B3,enni,LI,107,15,7.133333333333334,0.5420560747663551,28.754722641582475,,,,0.06672365726055413,0.07088047469325238
878_A1,enni,LI,85,11,7.7272727272727275,0.47058823529411764,18.914769645161893,,,,0.06822009663365819,0.07088047469325238
