doc_id,gain128,baseline_nll,token_count,age_group,task,L50,L80,L90,tail_33_128,tail_65_128,mean_lag,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10
ECSC_1024_1_82F_1024_YR1,1.8062497549480008,2.774511751532555,692,6yr,boy_dog_frog,14.112565990148198,43.07788572383331,77.09152713461948,0.24479206809242732,0.13498581503389195,25.998307728673527,0.1167015309483469,0.10776830274148896,0.15836332252124918,0.08508948058248993,0.08649562405413407,0.11330180731831539,0.08748786374154828,0.06666884699808218,0.04313740606045318,0.0896958882013682,0.04528992683252376
ECSC_1024_2_82F_1024_YR2,1.643919068382632,2.1858134388923647,860,6yr,frog_on_his_own,10.441561288514388,35.275700789756144,65.70449223820414,0.21377164419779096,0.10161034308783823,21.667896319329422,0.09163305963023592,0.1833156263716643,0.16185557514753482,0.13151519679546472,0.05412326129376423,0.13064550807495187,0.03314012848859319,0.09077408765543317,0.021387213454519556,0.07086044815800978,0.030749894929828454
ECSC_1024_3_82F_1024_YR3,1.664687899235756,2.813023316860199,380,6yr,frog_where_are_you,7.348441891095998,30.98149793232139,69.39249571170507,0.19115302340791324,0.11035841351626807,20.375197102934006,0.17762040629499062,0.1404960399929331,0.23234582179999175,0.1034766067735116,0.06042290683742285,0.033681355500193945,0.060803839393042874,0.05750668712837581,0.023287922763269367,0.07310441263462471,0.03725400088164336
ECSC_1039_1_82F_1039_YR1,1.6230270102139444,2.5293416768312453,460,6yr,one_frog_too_many,7.475972274132197,20.392078041815253,30.49968399136033,0.08726619839674546,0.04656553556867514,15.010250789848078,0.11788535961722521,0.17373552019307384,0.25248156738273847,0.12361725986969971,0.0821483654499717,0.10345383805593072,0.059411891034614896,0.0033946557204638274,0.037306007107606474,0.03758914282079261,0.008976392747882528
ECSC_1039_2_82F_1039_YR2,1.5998703831626524,2.414295333623886,671,6yr,frog_on_his_own,7.866488867693816,41.4647994223635,58.91720239510401,0.22336282308983327,0.05799211972299068,20.65957972248941,0.09081583672463832,0.13175547278397418,0.29035035888479177,0.09952242942296492,0.06044701854405919,0.07124387762046351,0.032502182929274814,0.04139995868320789,0.1239707446836347,0.04182823039869247,0.016163889324298214
ECSC_1039_3_82F_1039_YR3,1.6230964104975425,2.060278683900833,694,6yr,one_frog_too_many,9.73883991330759,28.61412026023493,46.82416137558168,0.1767747069079862,0.05180602258659916,18.1588198712873,0.08997122981231484,0.19386165105993333,0.18221251630011515,0.13786993183258361,0.08882466875328728,0.08246910334245355,0.04801619199132604,0.08330491610535919,0.04166376821602785,0.03717917896858108,0.014626843618018082
ECSC_1018_1_82M_1018_YR1,1.7907033778006032,2.488943135738373,301,6yr,frog_where_are_you,10.235400487085375,36.575352072436615,55.238136812055515,0.22209397094704555,0.058704236621466135,20.038006918625964,0.12953922086084277,0.12567151310389693,0.1666286541660806,0.18980228521743597,0.0606427461359942,0.061786278078437104,0.04383533149026686,0.0926928474430837,0.07069688688249572,0.04437715539577684,0.01432708122568929
ECSC_1018_2_82M_1018_YR2,1.9652981076029044,1.865317089855671,136,6yr,one_frog_too_many,7.3905547374444165,26.288301510640512,39.839982002598205,0.15261434340177565,0.0,14.51554086456018,0.03788120510296725,0.17563584405300475,0.3595185833104417,0.10043341633500413,0.05898275614200705,0.05686012860980579,0.05807372304499369,0.11538263561612298,0.03723170778565267,0.0,0.0
ECSC_4013_1_82M_4013_YR1,0.8448195303640058,3.1002330780029297,118,6yr,,10.95251791409692,46.38019840032359,55.81204342121949,0.3388085515580185,0.0,21.454139058556805,0.257802940755477,0.005963685871384249,0.15794145318695207,0.12029378007893625,0.05656825787224538,0.06262133067698661,0.0,0.15561266067025648,0.18319589088776203,0.0,0.0
ECSC_1005_1_83F_1005_YR1,1.588155773762734,3.1527461886405943,224,6yr,one_frog_too_many,9.571532209895478,27.783847328489518,43.79208809719202,0.16639489878489033,0.04719053880255999,17.421949936922868,0.1022776278422308,0.18393704605624706,0.19669366783403286,0.08971493454733623,0.10304183388359123,0.10214606544377956,0.05579392560789196,0.09228274202398984,0.026921617958340503,0.041920241073309,0.005270297729250986
