doc_id,population,prompt_slug,token_count,half_life,ppl_W4,ppl_W8,ppl_W12,ppl_W16,ppl_W24,ppl_W32,ppl_W48,ppl_W64,ppl_W96,ppl_W128,ppl_W192,ppl_W256,delta_max,auc_full,log_slope,auc_early,auc_late,early_fraction,token_count_z,ppl_W4_z,is_ai
human_seeking_opinions_EDDFFD34DBD4,human,seeking_opinions,569,59.80583358479278,15.943974930992843,15.218256039337238,13.705720364952038,14.428868175642448,13.221827736964318,13.54020678950014,12.65828416716529,10.698989492323946,9.09395846417215,7.329655316087321,6.299904348478071,6.481205043994289,9.462769886998554,1802.7366544809493,2.5326311306370126,52.33878448108702,1211.9538063054968,0.029032961831109268,-0.0140829280425786,0.5356879070945578,0
human_seeking_opinions_B5868ECDF875,human,seeking_opinions,581,27.591611631811716,8.813277390289175,7.569326628402301,7.501932531579675,6.7136854106461605,6.587964043933509,6.245263203241556,5.755410551492245,5.52598151694312,5.300102241517227,4.9051020206719596,4.265693206950963,4.054938616162626,4.758338774126549,942.5846327647403,1.0801486355416152,50.89329787927937,316.4561569867942,0.053993345647914706,0.17964320405533782,-0.3187201493166411,0
human_seeking_opinions_273D52E9DC95,human,seeking_opinions,670,16.91770959036108,8.48348683446001,8.05520826856304,7.330595903185491,7.047956986651865,6.371746980108527,6.032321774895836,5.99605405040126,5.822646899460662,5.766687818324476,5.749482172720616,5.667807521721397,5.457286036817982,3.0262007976420273,660.1165334296852,0.7248021702373705,41.63643614860338,69.41912393870692,0.06307437253885785,1.616445350448218,-0.358236018026585,0
human_seeking_opinions_29627B30B5A6,human,seeking_opinions,472,28.462224224152767,10.338735927504343,9.433099508242385,9.091134069331476,8.998563719972822,7.919370558166131,7.615394512841114,7.202313977050317,6.708434453089664,5.817904767339366,5.713361666078121,5.3502330636716815,5.160902870575055,5.1778330569292885,1057.6383956595753,1.3290990012262631,46.902274968287045,400.7076438067247,0.044346229449279184,-1.5800358291674028,-0.13593802225572177,0
human_seeking_opinions_4CAE60F391E8,human,seeking_opinions,484,79.21487414404253,9.417461953551324,9.55981915391415,8.832184396461129,8.738409413264524,8.461377361195316,8.454656063071717,8.297935476298685,7.926236317175366,7.2626859697899535,6.91535651572313,6.6552861844681,5.804020991817862,3.6134409617334624,560.2134354952133,0.8456902730884188,17.345896969396783,327.19901905838435,0.03096301493387692,-1.3863096970694864,-0.24632608752061644,0
human_seeking_opinions_9DF9D4AC395A,human,seeking_opinions,585,44.15728520697831,13.538301501237395,12.45445196007192,12.408839334243476,12.320201591051422,11.630912061655732,11.808827202725181,11.37375258291445,10.618536631010212,10.492764250276633,10.104256821078847,9.736713685096861,9.418187124293377,4.120114376944018,794.3184099447303,0.9552101214602134,38.338859004455585,368.57730807353886,0.048266360850333624,0.24421858142130995,0.2474374592604484,0
human_seeking_opinions_C834107D49D3,human,seeking_opinions,513,49.21483475893069,13.77849925157649,13.183081679276228,13.877625388805543,13.89750797738936,12.748363971026068,12.192375024263939,11.271102756610107,10.284253970966093,9.933590427757174,9.797178144365752,8.616494689116049,8.613848985817615,5.164650265758874,962.3035130217589,1.4752921967121053,15.85669253906119,591.1549935646863,0.016477849581229418,-0.9181382111661885,0.2762182190458811,0
human_seeking_opinions_DBFD15D537CA,human,seeking_opinions,437,46.96847414809427,21.784621208383722,21.08090127578459,20.969075738634263,20.165670993157136,18.14847406190573,17.518327323986973,15.423657947430618,14.723458989402562,12.022046287227031,10.897412924137623,10.443628513231811,9.332782888116654,12.451838320267068,2326.589525975232,3.411488008998097,61.94511561016481,1308.994580260195,0.026624857938445073,-2.145070381119659,1.2355205960517164,0
human_seeking_opinions_191D76BCC101,human,seeking_opinions,644,62.66701531946973,15.277656618687631,14.552366095896543,14.297506085146033,13.969016661543755,14.28353676311585,13.694039438506508,12.655497485475458,12.2360422670013,11.465346431794321,10.854389317298116,9.506906034278316,9.264318837864286,6.0133377808233455,1052.6488623826344,1.4886386266074065,28.961031533492754,668.9575824885699,0.027512528221367624,1.1967053975693989,0.45584891085076173,0
human_seeking_opinions_6872BC56971B,human,seeking_opinions,449,79.95748882663796,9.037946262703175,8.779898931611575,8.837543863208932,8.79030047023689,8.376507493951674,8.014580804902325,7.852618669532395,7.7470144168208055,7.1025433863937035,6.202392297416077,5.887048445819329,5.8133238667426665,3.224622395960508,573.7240344396587,0.8625851025292965,12.70464565835648,331.7855262339119,0.0221441754148661,-1.9513442490217427,-0.29180007683851455,0
human_seeking_opinions_F3F07BA4DCC7,human,seeking_opinions,459,56.41833153961224,14.978088772565096,13.771031020356881,13.451357942600824,13.71075776565089,13.380435244658818,13.063299939805677,11.8349766919506,11.341201631434954,10.286802314247582,9.91796533696366,8.412094283777156,8.172269340659502,6.805819431905594,1222.8898799419303,1.6572183124410291,38.97952392446308,754.9976574793575,0.03187492558717883,-1.7899058056068122,0.4199543606040566,0
human_seeking_opinions_009F4E9310CB,human,seeking_opinions,446,38.83288314045851,24.619928361311757,23.05750740108141,21.856970231321366,22.19335725011917,21.106713908850626,20.057003800930726,17.579434707858628,17.02721446991458,16.888801762717062,14.079123386109426,13.683559530840684,13.37796172987802,11.241966631433737,2222.6200125418527,2.9256089609610942,78.21835688925165,1122.30655412725,0.035191961040519415,-1.9997757820462219,1.5752502312008403,0
human_seeking_opinions_80E2B7016611,human,seeking_opinions,691,22.62233403953312,22.640480404654827,21.630086425665475,19.958395476777493,18.884695817378777,18.633806043751,18.888985768536898,17.815972996919864,17.897660164500582,17.104879761948034,16.640338616307393,15.408651730662909,14.713542258086234,7.9269381465685935,1487.0408401922023,1.739995561412251,84.36399658282537,562.3420451189606,0.056732804037797104,1.9554660816195715,1.338070590392871,0
human_distance_learning_7B279795EF91,human,distance_learning,492,45.91299800980781,8.309553744785923,7.780982436440435,7.603729074610853,7.5395774684334995,7.270214803382994,7.268721173949662,6.495368761179392,6.081166960781072,5.930964951532195,5.392328274850003,4.8190875204062,4.882932280644297,3.4266214641416255,662.053775661154,0.8871845676499541,22.035483386765247,406.8717964070663,0.033283524989733214,-1.2571589423375422,-0.37907687297040105,0
human_distance_learning_0F1439303944,human,distance_learning,406,54.653981726490244,15.977325303359647,15.534925889034888,14.931225421243516,14.854020099971125,14.496119459061479,14.451666957944344,14.276330803511366,13.436864823029094,13.322732303424564,12.72203999630641,12.69241119316966,11.877112391895677,4.10021291146397,713.6803257864537,0.9359001550224181,30.646108542141256,341.28674787128455,0.04294094629604674,-2.6455295557059433,0.539683985552781,0
human_distance_learning_39B6908F453E,human,distance_learning,559,15.173904956742499,16.69892961994809,14.960064169838112,14.587608232282715,14.078005297616967,14.344924116034758,14.37953776000436,13.343160060922735,13.253216664798355,12.55855059012459,12.652988856310218,11.870772449280322,11.66757120446427,5.031358415483819,1010.883277330908,1.0654996841561983,59.2359047561697,432.1035959473431,0.058598164678887156,-0.17552137145750893,0.6261474119027115,0
human_distance_learning_0CDCC84B9EA9,human,distance_learning,572,22.887268184943892,11.465290684696326,10.056010955905057,10.070094102809414,9.999817123969548,9.408278409992072,9.497546341506473,8.747993511179702,8.270166391431735,8.253614793935034,8.255101371944916,8.067999529943405,7.5158221220078465,3.9494685626884793,780.9118581642492,0.8506783197032167,44.33782217746684,295.7993031122552,0.056776986690527706,0.0343486049819005,-0.0009529867751386031,0
human_distance_learning_6C952F781B57,human,distance_learning,442,39.55728319052871,14.91140192318141,14.369981727960624,14.484407047979303,13.793717173077043,13.530027894108043,13.296092130325132,12.747144038523134,12.573358448047838,12.417524608413997,12.520681998333146,11.494151744789527,11.162212814137847,3.749189109043563,664.9923414586667,0.8792634450260647,28.09200018632982,275.07094767253056,0.04224409581125365,-2.064351159412194,0.41196386864378776,0
human_distance_learning_F3454E01E31C,human,distance_learning,631,19.079431186723287,10.847055968420081,10.169278091791767,10.036405285317397,9.332212576859257,8.990282274214028,8.914440075558778,8.700018238366038,8.914826532762143,8.34357427757804,7.52945203492984,7.506485970576781,7.554131475885571,3.2929244925345103,692.3409315304806,0.8076436518401279,37.62742771338257,221.80754381616606,0.05434811954596391,0.9868354211299895,-0.07503055342612702,0
