doc_id,child_id,narrative_idx,age_months,age_group,word_count,n_tokens,baseline_nll,max_ctx_used,half_life,early_slope,early_drop_pct,late_benefit_pct,total_benefit,ppl_min_ctx,ppl_max_ctx
PetMcc_47_N1,47,1,70,5yo,75,84,2.97315135755037,48,12.717531958799093,0.27786266961729345,100.0,,6.668704070815043,18.595049060571206,11.926344989756164
PetMcc_47_N2,47,2,70,5yo,89,99,2.3695813229209497,64,16.47176960735626,0.8494125998686752,89.1492560794007,,22.86715929372593,48.39286754249274,25.525708248766808
PetMcc_47_N3,47,3,70,5yo,242,305,2.9613515954268608,96,16.892035196637476,0.3883815307589962,100.0,0.0,9.321156738215908,16.735152711144032,7.413995972928124
PetMcc_47_N4,47,4,70,5yo,126,139,3.2739595112047697,96,12.737984473986803,0.5120441871955251,95.51240219615885,1.959869501767128,12.866455256202135,26.014877959393996,13.14842270319186
PetMcc_47_N6,47,6,70,5yo,64,67,4.115774054276316,32,15.080445220015504,0.21225805777273718,100.0,,5.094193386545692,18.915832776371747,13.821639389826055
PetMcc_49_N1,49,1,83,6yo,76,95,4.2418265091745475,64,18.32791146111977,0.21220394739030057,72.62188976612784,,7.012892054679954,15.3876549404727,8.374762885792746
PetMcc_49_N4,49,4,83,6yo,92,98,2.860518606085526,64,12.41134332065094,0.7000395724312597,95.59145103427265,,17.575786910407444,29.51430518542463,11.938518275017183
PetMcc_49_N5,49,5,83,6yo,191,215,3.5809133429276314,96,35.75052802037972,0.4828767343223177,41.864888489844056,23.430189041847814,27.6820076244727,38.597751862340395,10.915744237867695
PetMcc_49_N7,49,7,83,6yo,83,86,2.998692562705592,48,13.192523280980144,0.6095199465038386,90.98419705049096,,16.07804342986526,38.12654806978601,22.04850463992075
PetMcc_49_N8,49,8,83,6yo,112,127,2.4926782030808297,96,21.341618602911023,0.6585149986510687,95.23824849716385,4.257135046101664,16.594551261719488,32.16571797302247,15.57116671130298
PetMcc_49_N9,49,9,83,6yo,98,108,4.0899208470394735,64,35.835267257118346,0.2775818901492064,43.65775822297774,,15.259522327178633,45.722861499723194,30.46333917254456
PetMcc_49_N10,49,10,83,6yo,54,62,3.2654194078947367,32,17.19148089211358,0.6155134218506887,100.0,,14.77232212441653,38.54468596187064,23.77236383745411
PetMcc_49_N11,49,11,83,6yo,109,122,4.327842310855263,64,15.284206035188236,0.4844742712906571,54.91332865485914,,21.174062464972963,58.491493348545696,37.31743088357273
PetMcc_50_N2,50,2,80,6yo,105,113,3.4895918996710527,64,38.37273674454055,0.12787209242463948,31.06890408015441,,9.877819347196283,31.144857541845006,21.267038194648723
PetMcc_50_N3,50,3,80,6yo,56,65,3.530736019736842,32,13.218745936310976,1.5457362914591608,100.0,,37.09767099501986,72.37709028656587,35.27941929154601
PetMcc_50_N4,50,4,80,6yo,156,182,3.4290964226973686,96,33.49538158664464,0.18165115759386574,48.78166775446915,38.18265218728353,8.937020776320976,18.258014885733775,9.3209941094128
PetMcc_50_N5,50,5,80,6yo,108,117,2.655928762335526,64,15.45715838264801,0.4960784581273354,65.03789759746135,,18.30606989903803,33.06203329933944,14.75596340030141
PetMcc_50_N6,50,6,80,6yo,57,66,3.3904708059210527,32,21.68926423467941,0.7893055157409149,100.0,,18.943332377781957,111.29630809928109,92.35297572149913
PetMcc_50_N7,50,7,80,6yo,74,95,3.6500308388157894,64,38.86608589111107,0.047330568437313536,36.727365864409784,,3.0928807872831623,12.551492483018212,9.45861169573505
PetMcc_50_N8,50,8,80,6yo,105,110,3.7299611944901314,64,13.955749221319213,0.7099897218323242,83.01204030418671,,20.52684557750399,37.316252794294,16.78940721679001
PetMcc_50_N9,50,9,80,6yo,98,110,3.787764699835526,64,20.131277013636357,0.2489277678470335,60.8204791190289,,9.822787513128345,22.591435563199546,12.768648050071201
PetMcc_50_N10,50,10,80,6yo,73,82,2.7336554276315788,48,30.330710283853335,0.07766890256794294,57.90009874753385,,3.219430885184848,8.323250967903952,5.103820082719104
PetMcc_50_N11,50,11,80,6yo,65,75,4.755027770996094,32,17.34170877060356,1.4612084701509644,100.0,,35.06900328362315,63.93604050786374,28.867037224240587
PetMcc_50_N12,50,12,80,6yo,47,55,3.756296258223684,24,12.639211360540648,,,,10.350117932442814,24.72434539272574,14.374227460282928
PetMcc_50_N13,50,13,80,6yo,120,135,2.4081920824552836,96,21.484240617049227,1.3002741599445289,95.66359875660214,4.33640124339785,32.62116441810631,57.400742958362954,24.779578540256644
PetMcc_50_N14,50,14,80,6yo,158,193,2.648366325779965,96,32.28738832716766,1.4016859151867782,49.5592179849456,25.900772647325166,67.8793236299683,87.84320349900868,19.96387986904038
PetMcc_50_N15,50,15,80,6yo,67,77,3.1886821546052633,32,15.9712458679009,0.7097700851753007,100.0,,17.034482044207216,50.202143159725914,33.1676611155187
PetMcc_51_N3,51,3,83,6yo,132,154,2.7272756476151314,96,22.632353107704184,0.2603829619486652,60.935375822091345,21.075965413536515,10.25544029631208,14.33506562232869,4.07962532601661
PetMcc_51_N4,51,4,83,6yo,91,94,3.5888607627467106,64,14.424069852123289,0.5213968444010327,82.99176390411452,,15.078031453919245,31.54001678615393,16.461985332234686
PetMcc_51_N5,51,5,83,6yo,48,57,3.775003533614309,24,13.495730228868144,,,,14.229426178739336,25.9665892176851,11.737163038945765
PetMcc_51_N6,51,6,83,6yo,122,139,2.0045097250687447,96,14.742398516419946,1.5123082383638229,82.36410347558943,11.49676755138368,44.06701000696105,52.61486855439909,8.547858547438041
PetMcc_51_N7,51,7,83,6yo,150,175,3.9792801706414473,96,21.215854649445415,0.5911584626239424,75.81572198580788,15.57652487353702,18.713536890976865,24.319817330770384,5.606280439793518
PetMcc_51_N8,51,8,83,6yo,187,213,2.766652960526316,96,13.560781777543854,1.6669048497063141,87.29259184069431,3.0235003716730597,45.82945190350226,60.55279474979976,14.723342846297497
PetMcc_51_N9,51,9,83,6yo,70,81,3.111623663651316,48,22.552491355273364,0.5410495480423648,68.77090103053685,,18.88180750642026,47.730775681961674,28.848968175541415
PetMcc_51_N10,51,10,83,6yo,66,69,3.1700310958059212,32,21.24633401236816,0.789272112014822,100.0,,18.942530688355728,38.7559965302891,19.813465841933375
PetMcc_52_N5,52,5,88,7yo,69,100,4.7377672697368425,64,12.90323062979825,0.5005764575585948,100.0,,12.013834981406276,33.80407010466057,21.79023512325429
PetMcc_52_N6,52,6,88,7yo,79,99,4.393532200863487,64,21.315627451380514,0.7848518117765341,79.65622317205143,,23.647171222205102,44.14951043928067,20.502339217075566
PetMcc_52_N7,52,7,88,7yo,148,179,4.541837993421052,96,14.000038965161668,0.7123195056314643,77.53485617463254,2.8333506461179394,22.04900992741948,40.00817295315976,17.959163025740278
PetMcc_52_N8,52,8,88,7yo,120,135,2.813685366981908,96,13.702567717137295,0.8224121259140009,73.90831937039722,23.823449952460273,26.705912392646983,45.05757165314736,18.35165926050038
PetMcc_52_N9,52,9,88,7yo,48,61,3.465846011513158,24,14.229907500923211,,,,53.38438990779926,82.54339530673515,29.159005398935886
PetMcc_52_N10,52,10,88,7yo,86,101,2.273859136982968,64,16.326203329831515,0.3835969611138991,88.97905467469883,,10.346622697208083,20.355277737324716,10.008655040116633
PetMcc_52_N11,52,11,88,7yo,252,306,3.650981877979479,96,13.381759519803907,2.342733697407645,94.21769785301142,2.693187443968821,59.67627103933359,68.92625914866602,9.249988109332426
PetMcc_52_N13,52,13,88,7yo,78,92,3.973221628289474,48,36.97756829966027,0.050604046105054756,27.420734212819603,,4.429119574608322,41.7195422957613,37.29042272115298
PetMcc_52_N14,52,14,88,7yo,120,159,3.144864132529811,96,25.684202654379824,0.4084280500859639,64.34497637846772,35.65502362153227,15.23393705890511,37.894366374212204,22.660429315307095
PetMcc_52_N15,52,15,88,7yo,60,72,4.191993311831825,32,12.939915966830117,2.9668278755350084,100.0,,71.2038690128402,141.582851499479,70.3789824866388
PetMcc_52_N17,52,17,88,7yo,100,111,3.6232010690789473,64,17.366576906178746,0.3425926403767871,80.71632175018634,,10.186568454507045,23.053648852304956,12.867080397797912
PetMcc_53_N2,53,2,81,6yo,95,116,3.2757761101973686,64,17.03265007105913,0.25605127630300023,86.96810168661055,,7.066074241123873,18.78564668181183,11.719572440687957
PetMcc_53_N3,53,3,81,6yo,73,84,3.6855838173314144,48,13.598263835721788,1.1832027662673184,92.37765561790731,,30.739972995061525,59.754951289528314,29.01497829446679
PetMcc_53_N4,53,4,81,6yo,75,88,2.6803966321443258,48,33.21344809473754,0.37452145135543385,45.89678478622975,,19.58419282395399,60.221333719456126,40.637140895502135
PetMcc_53_N5,53,5,81,6yo,50,55,3.0672013132195723,24,12.636410077144,,,,6.722389495147274,21.77633219746932,15.053942702322045
PetMcc_53_N6,53,6,81,6yo,70,85,3.6142353258634867,48,22.15023255631909,0.36024227050292107,53.77072560597821,,16.07903630578656,25.235856520536892,9.156820214750333
PetMcc_53_N7,53,7,81,6yo,109,127,3.1695620888157894,96,12.981620167757384,0.5064754566400161,90.16556253975574,9.83443746024426,13.481212357545967,40.10603707013423,26.62482471258826
PetMcc_53_N8,53,8,81,6yo,77,90,3.0712505139802633,48,13.693455131494677,0.31423159419678953,84.13091382742458,,8.964075055921464,15.592407213138912,6.628332157217448
PetMcc_53_N9,53,9,81,6yo,76,88,2.701595105622944,48,12.596499069514188,1.718480608000472,93.3597041890351,,44.17701935783907,57.1674527506155,12.99043339277643
PetMcc_53_N10,53,10,81,6yo,56,63,2.95982521458676,32,14.083596498481736,0.3121715892619797,100.0,,7.492118142287513,27.24481531008745,19.752697167799937
PetMcc_53_N11,53,11,81,6yo,71,87,3.741384405838816,48,15.261142090975312,0.15517963040163682,91.60218836078705,,4.0657447123103685,11.3817093643894,7.315964652079031
PetMcc_53_N12,53,12,81,6yo,67,78,2.3508879009046053,48,27.96039062197908,0.41386455513758186,72.47990137853041,,13.704142989140694,24.760677175077785,11.05653418593709
PetMcc_53_N13,53,13,81,6yo,65,67,2.9061215049342106,32,15.319639626060761,0.425363543335642,100.0,,10.208725040055409,28.71893247147311,18.5102074314177
PetMcc_54_N3,54,3,79,6yo,58,67,3.583459552965666,32,13.183635278198047,0.509799963179086,100.0,,12.235199116298066,20.948988563830902,8.713789447532836
PetMcc_54_N5,54,5,79,6yo,95,123,3.482752749794408,64,13.967156131546666,0.14694881111414615,75.49364863774207,,4.671613480576092,24.761419793908768,20.089806313332677
PetMcc_54_N6,54,6,79,6yo,74,76,3.283177425986842,32,19.067144878206527,0.39588834068626627,100.0,,9.50132017647039,27.78617676616114,18.28485658969075
PetMcc_54_N7,54,7,79,6yo,91,111,2.5342695336592826,64,12.472061721143884,1.5358396226517124,96.95591536805314,,38.01743380351445,66.57810924131535,28.5606754378009
PetMcc_54_N8,54,8,79,6yo,54,57,2.8865597373560856,24,17.16223655870025,,,,8.185850408118377,25.7344921638547,17.548641755736323
PetMcc_54_N9,54,9,79,6yo,51,56,4.796258223684211,24,13.555594585940597,,,,24.123731231993503,52.76708792676136,28.64335669476786
PetMcc_54_N10,54,10,79,6yo,51,62,2.4096969303331877,32,13.16491732191357,1.2380853224704944,100.0,,29.714047739291864,44.92084260649767,15.206794867205808
PetMcc_54_N11,54,11,79,6yo,101,111,3.9427811472039473,64,21.121381249014803,1.1192690717110418,75.74387505239277,,35.46485798684578,49.48357485371925,14.01871686687347
PetMcc_54_N15,54,15,79,6yo,82,94,4.226999383223684,64,22.322297807959153,0.2397635946071973,73.19279127263951,,7.8618756991220025,19.10266747086147,11.240791771739467
PetMcc_55_N1,55,1,87,7yo,105,128,4.212257786800987,96,22.492508884272198,0.23976707909109787,57.23779419768105,32.00995564593194,10.053514428442956,23.4739220046249,13.420407576181944
PetMcc_55_N2,55,2,87,7yo,148,185,2.899465460526316,96,15.99948054439249,1.5025413994367902,91.4506436561666,6.0567962716081345,39.4321922129537,47.68808796549535,8.255895752541647
PetMcc_55_N3,55,3,87,7yo,333,387,2.364154213353207,96,19.253768178068633,0.5640612844655237,79.80077066912699,20.199229330873003,16.96408532607053,43.50887775980796,26.544792433737427
PetMcc_55_N4,55,4,87,7yo,91,107,3.1702077765213814,64,13.974017959621445,1.4542575479292414,96.7072817483594,,36.090540980275144,58.58790891623653,22.497367935961385
PetMcc_55_N5,55,5,87,7yo,222,256,1.8957739378276623,96,19.838832789533157,0.8799996730175645,98.63481427584617,1.3651857241538357,21.412309951085337,42.284264538586136,20.8719545875008
PetMcc_55_N6,55,6,87,7yo,100,114,2.5708405344109786,64,19.58366711931913,0.22579887666100315,89.47104337812286,,6.056901579834658,16.36288936312819,10.305987783293531
PetMcc_55_N7,55,7,87,7yo,135,150,3.336451480263158,96,15.117644955181072,1.6946020751003559,85.02000992358276,6.7799903230910825,47.83632681172789,62.50342054790769,14.667093736179794
PetMcc_55_N8,55,8,87,7yo,103,117,3.8946661698190788,64,18.251755405733956,1.052755977626213,89.40550675804249,,28.26016470261357,48.868720593643616,20.608555891030047
PetMcc_55_N9,55,9,87,7yo,127,159,2.001287861874229,96,14.218011251719043,0.7520842892786748,78.07140423900593,8.640052492374128,23.119890206445227,34.142999307162874,11.023109100717647
PetMcc_55_N10,55,10,87,7yo,93,128,4.170169629548726,96,17.340434561718016,0.41769027527568325,64.66028114496713,19.38117314882687,15.503438013425132,19.078955813428855,3.5755178000037224
PetMcc_55_N11,55,11,87,7yo,114,132,2.2634197034333883,96,13.949208578259444,0.3861967403513751,86.5472170607651,11.586174238531175,10.709439405689267,18.280128551272114,7.570689145582848
PetMcc_55_N12,55,12,87,7yo,105,121,3.4173808850740133,64,14.118596295579579,0.5454307529889199,91.39252348766755,,14.323204538170433,32.5343220563796,18.211117518209168
PetMcc_55_N13,55,13,87,7yo,92,100,3.864206414473684,64,21.915678295610956,0.9394982492380404,57.005098987873815,,39.554282655503144,51.88563442541714,12.33135176991399
PetMcc_56_N1,56,1,81,6yo,42,57,3.4926605224609375,24,13.071048960513911,,,,20.549616141441227,36.33696077169194,15.787344630250713
PetMcc_56_N2,56,2,81,6yo,57,64,3.425816586143092,32,15.323239858486568,0.4102016966680481,100.0,,9.844840720033154,24.43949977827222,14.594659058239067
PetMcc_56_N3,56,3,81,6yo,224,255,2.7154340242084705,96,13.279386903856025,1.793445353588129,89.80501438026819,6.380183790781216,47.92904804163403,68.4743872273112,20.545339185677168
PetMcc_56_N4,56,4,81,6yo,123,140,3.050619828073602,96,43.93601412859073,0.6597378763345491,44.00237643531164,47.957923209009934,35.98375886653867,83.46293969404302,47.479180827504344
PetMcc_56_N5,56,5,81,6yo,120,130,3.7092156661184212,96,14.054869571957113,0.3493576755903318,86.82177948873176,7.9716907516811215,9.657236080096888,18.393963219137934,8.736727139041045
PetMcc_56_N6,56,6,81,6yo,42,58,3.7115253649259867,24,13.888282490009608,,,,66.84861088937676,181.53292863409132,114.68431774471456
PetMcc_56_N7,56,7,81,6yo,50,56,2.6499553479646383,24,16.01739227556546,,,,9.555488115104733,25.55578394454615,16.000295829441416
PetMcc_56_N8,56,8,81,6yo,103,119,3.8883859734786186,64,12.772466137712252,0.3069010678827124,83.81410961498105,,8.788049724587845,21.08657539701501,12.298525672427166
PetMcc_56_N9,56,9,81,6yo,113,125,3.789499383223684,64,34.42099351626241,0.21372524999540662,47.18250413402728,,10.871415356249631,24.451333117933444,13.579917761683813
PetMcc_56_N10,56,10,81,6yo,172,193,3.9256587781404195,96,18.86143613344323,0.33282337938501866,71.45733293576757,5.908579930994505,11.178364454800718,21.966524876772095,10.788160421971376
PetMcc_56_N13,56,13,81,6yo,86,96,2.384842722039474,64,14.795667790780437,1.3722333026654834,87.67285314407806,,37.56419243006708,61.48454596753145,23.92035353746437
PetMcc_56_N14,56,14,81,6yo,120,134,4.6240234375,96,28.412350074276674,0.18636911780645912,59.26560191923226,16.328987135255208,7.547141482593351,14.540942316326374,6.993800833733023
PetMcc_56_N15,56,15,81,6yo,255,298,4.113826952482524,96,17.646064430394738,0.5548157114276466,88.9892658073667,0.0,14.963127241759118,34.542503516741874,19.579376274982756
PetMcc_56_N16,56,16,81,6yo,122,159,4.374897203947368,96,22.517384584610184,1.3694948590107963,67.85116347358371,25.229577659668404,48.44113930198921,61.275082916332586,12.833943614343378
PetMcc_56_N19,56,19,81,6yo,104,126,3.2779482791298316,96,13.824898298235883,0.7697609612999271,82.07374991206774,2.720220814898675,22.509344450559684,34.93676811500563,12.427423664445943
PetMcc_56_N20,56,20,81,6yo,188,208,3.589522512335526,96,13.768461635677092,0.8553923027009023,80.73637283666487,19.263627163335137,25.427715592765168,41.00899985445741,15.581284261692238
PetMcc_56_N21,56,21,81,6yo,69,94,3.6614136946828744,64,37.78388129155681,0.3559399016427666,25.013075907883966,,34.152367629180056,68.35815788093414,34.20579025175409
PetMcc_57_N1,57,1,82,6yo,73,79,3.3301632529810856,48,22.781562629494243,0.17024149013896536,60.582061019510014,,6.74423368003173,18.717996721563964,11.973763041532234
PetMcc_57_N2,57,2,82,6yo,71,79,3.434727618568822,48,12.545295907435257,0.3558143962350559,100.0,,8.539545509641341,19.65001016471533,11.110464655073988
PetMcc_57_N3,57,3,82,6yo,63,69,3.9058765612150492,32,11.999999999999998,0.14528719654831876,100.0,,3.48689271715965,16.788810932324925,13.301918215165275
PetMcc_57_N5,57,5,82,6yo,64,67,3.7324220757735405,32,14.991528551911646,0.4543200569236047,100.0,,10.903681366166513,27.34802356856854,16.444342202402026
PetMcc_57_N7,57,7,82,6yo,59,72,2.7935983758223686,32,12.63682264361046,0.3873189236953007,100.0,,9.295654168687216,18.60319852729842,9.307544358611205
PetMcc_57_N8,57,8,82,6yo,97,115,3.5282568680612663,64,24.165878038984825,0.14539764650839335,95.60982152650872,,3.6497751595885273,12.142452516612458,8.492677357023931
PetMcc_57_N11,57,11,82,6yo,96,105,2.939671566611842,64,20.41382049000967,0.09006868847389064,81.32221424270007,,2.658127970940507,9.330175953969318,6.672047983028811
PetMcc_57_N12,57,12,82,6yo,51,61,3.4227616159539473,24,12.000000000000018,,,,0.807406781122129,22.142117479922963,21.334710698800833
PetMcc_57_N13,57,13,82,6yo,74,80,3.8074212325246712,48,26.24783165681975,0.8143462114952945,95.28953067591125,,20.510447409337253,34.59170661079547,14.081259201458217
PetMcc_57_N14,57,14,82,6yo,56,64,2.7101151315789473,32,13.287863999544886,0.7464438973909407,100.0,,17.914653537382577,33.2350317992172,15.320378261834618
PetMcc_57_N15,57,15,82,6yo,72,86,4.127981085526316,48,15.466398248380028,0.563009294342066,82.10759565687981,,16.45672724442686,29.153665156437658,12.696937912010796
PetMcc_57_N16,57,16,82,6yo,156,179,4.0490465666118425,96,12.879543377832686,1.2753487239584416,88.88066577406912,10.271113945711667,34.43760137081755,55.22687398146056,20.789272610643003
PetMcc_57_N17,57,17,82,6yo,70,80,4.04486083984375,48,13.260654497592224,0.5856933903907798,100.0,,14.056641369378717,44.51395232593485,30.457310956556135
PetMcc_57_N18,57,18,82,6yo,153,163,3.1403937088815788,96,19.963261023255804,1.3243643858738696,83.40062689143684,11.239283728138068,38.110918881158156,90.53087947314997,52.41996059199181
PetMcc_57_N19,57,19,82,6yo,126,139,3.6062043842516447,96,27.48842891448374,0.13602607384976162,81.64445127817267,18.35554872182733,3.998588662530535,11.812935214639431,7.814346552108896
PetMcc_57_N20,57,20,82,6yo,169,186,4.4120586294876905,96,21.76720129311995,0.048689222633567085,62.64970134319893,27.163054522606547,1.8651985853919215,5.819863287122601,3.9546647017306795
PetMcc_58_N2,58,2,90,7yo,80,88,3.623091848273026,48,22.030173809088986,0.18835419696561603,77.84620280835458,,5.80696368492573,24.079522496419045,18.272558811493315
PetMcc_58_N3,58,3,90,7yo,65,79,2.6393908450478003,48,14.737118755189325,1.0382035107175955,99.40009325733608,,25.067264466960985,42.90069308136902,17.833428614408035
PetMcc_58_N5,58,5,90,7yo,60,75,3.053788335699784,32,12.892483929740967,0.4340061263701613,100.0,,10.41614703288387,32.25501466130423,21.83886762842036
PetMcc_58_N6,58,6,90,7yo,77,89,3.11151805676912,48,23.586264130753367,0.4544551972372413,50.92003661112867,,21.419711099166932,37.734824745753805,16.315113646586873
PetMcc_58_N8,58,8,90,7yo,68,75,2.700672751978824,32,15.746870711057527,0.49381976736171973,100.0,,11.851674416681274,20.820172458127963,8.96849804144669
PetMcc_58_N10,58,10,90,7yo,76,84,2.5181820518092106,48,13.207713392515647,0.3573262806525592,85.25873891894045,,10.058594396774826,18.57836371032293,8.519769313548103
PetMcc_58_N14,58,14,90,7yo,90,95,2.763620476973684,64,12.641010478580588,0.9389375125177435,97.08871518845346,,23.210215787370743,45.831237700679274,22.62102191330853
PetMcc_58_N16,58,16,90,7yo,54,58,3.4903974031147205,24,13.435810411868484,,,,9.507061595118955,27.290123731746903,17.783062136627947
PetMcc_58_N17,58,17,90,7yo,62,70,3.0500073181955436,32,28.0,0.06575183234310907,100.0,,1.5780439762346177,32.0328229971421,30.45477902090748
PetMcc_59_N1,59,1,82,6yo,51,60,2.4857852333470394,24,13.620781084223538,,,,13.572699031298484,32.566383537465725,18.99368450616724
PetMcc_59_N3,59,3,82,6yo,49,59,3.7935668543765417,24,12.284657742027438,,,,3.635688995508932,11.647490545198677,8.011801549689745
PetMcc_59_N7,59,7,82,6yo,128,146,3.4802326403166117,96,20.011957884384216,1.1927926400836253,87.37802134722686,3.399267045217549,32.762270100220746,55.10935240983565,22.34708230961491
PetMcc_59_N8,59,8,82,6yo,221,237,2.179202832673725,96,17.99457549223319,0.22407941091300623,76.84617540746146,2.435168087418497,6.9982739328234365,11.759317580378104,4.761043647554668
PetMcc_59_N9,59,9,82,6yo,76,83,3.546722512496145,48,14.831081761013472,0.7089840365205733,82.63200043030108,,20.592042777478433,36.86004875144254,16.268005973964108
PetMcc_59_N10,59,10,82,6yo,61,63,3.688527960526316,32,14.47515928519812,0.10052136541294177,100.0,,2.4125127699106024,12.38382389577636,9.971311125865757
PetMcc_60_N2,60,2,87,7yo,77,87,2.283705861944901,48,24.10011926824645,0.4435285885945686,74.13148782192893,,14.359196663959079,30.997589676275123,16.638393012316044
PetMcc_60_N3,60,3,87,7yo,56,64,4.612613075657895,32,17.155917641394513,1.7398131588670758,100.0,,41.75551581280982,91.28702108360932,49.5315052707995
PetMcc_60_N4,60,4,87,7yo,68,75,3.35260009765625,32,13.343281541682046,0.5272258152310302,100.0,,12.653419565544723,49.759704797858035,37.10628523231331
PetMcc_60_N5,60,5,87,7yo,79,87,3.671431692023026,48,16.924414908889652,0.3600639402398866,88.71077663482771,,9.741245532467389,22.706998165594953,12.965752633127565
PetMcc_60_N7,60,7,87,7yo,92,111,3.789565839265522,64,18.45961514957503,1.3951017910916201,90.01577798520701,,37.19619352920697,61.59036006439299,24.394166535186017
PetMcc_60_N8,60,8,87,7yo,69,77,2.990452816611842,32,12.488751387647476,0.3145254612617587,100.0,,7.548611070282208,18.541497405302003,10.992886335019795
PetMcc_60_N9,60,9,87,7yo,197,223,3.586515276055587,96,18.400173395022282,0.8980488511977244,86.06275894715215,10.450703185726132,25.043552742691368,36.1680667575575,11.12451401486613
PetMcc_60_N10,60,10,87,7yo,100,111,2.8640618575246712,64,16.288858404774178,0.3331312017701496,81.07515658476522,,9.861404133243393,31.385042276385555,21.52363814314216
PetMcc_61_N1,61,1,85,7yo,74,82,2.8975251850328947,48,21.273405240901976,1.1483601523631874,74.88177900413605,,36.805540711304694,75.354095443288,38.54855473198331
PetMcc_61_N3,61,3,85,7yo,57,62,3.482518246299342,32,12.628172405370098,0.34039006187587884,100.0,,8.169361485021092,20.539014816852806,12.369653331831714
PetMcc_61_N4,61,4,85,7yo,134,154,3.3019120065789473,96,25.11862302255641,1.0134380161733032,81.3080937064565,17.850872661061477,29.91401136025881,45.84812116943442,15.934109809175608
PetMcc_61_N5,61,5,85,7yo,167,196,4.127422131990132,96,23.41169643653587,1.4849841880259869,69.05988671507274,14.826647232038397,51.60683315289182,94.08730498817536,42.480471835283545
PetMcc_61_N6,61,6,85,7yo,333,376,3.259739925986842,96,22.27025479192161,1.2737318512007398,63.79326092383787,28.779480225700503,47.91973946168773,87.7041797773709,39.78444031568316
PetMcc_61_N7,61,7,85,7yo,93,104,3.0856291118421053,64,15.179183299787761,0.6628784365383739,55.716643982585765,,28.55355480831429,75.07959327262944,46.52603846431515
PetMcc_61_N8,61,8,85,7yo,72,83,2.5032477127878288,48,19.488425676474368,0.43817685608663687,79.95198083228277,,13.153200754512223,31.639061038473827,18.485860283961603
PetMcc_61_N9,61,9,85,7yo,165,182,2.3952508223684212,96,17.6038977310716,1.3238452353604708,96.96946861775692,0.9886848383567381,32.765246733375626,48.315805811481034,15.550559078105406
PetMcc_61_N10,61,10,85,7yo,84,93,3.511012027138158,48,25.704115778678396,0.8335301714792042,79.64863888938994,,25.116215913346565,57.33409506863519,32.21787915528863
PetMcc_61_N11,61,11,85,7yo,103,122,3.8022071436831824,64,14.90571262907257,1.493061552547353,84.04307578399286,,42.63703693238872,83.87764861811297,41.240611685724254
PetMcc_61_N12,61,12,85,7yo,212,241,4.906134354440789,96,15.370316297655016,0.19254428785390884,72.87488973722265,21.677532020038175,6.341090772358988,13.535035782325803,7.193945009966815
PetMcc_61_N13,61,13,85,7yo,146,168,3.677689401726974,96,14.063655138082517,0.347111822570962,87.59812796413594,11.978703182175067,9.510116180923184,23.56872280150641,14.058606620583227
PetMcc_61_N14,61,14,85,7yo,131,155,3.0708393297697367,96,13.545216876079566,0.9327784204256258,84.55073478375567,12.039679165406909,26.47721766992386,59.707908576312946,33.230690906389086
PetMcc_61_N15,61,15,85,7yo,183,221,2.618351384213096,96,23.08087103996565,0.5396602484455132,65.5560065216097,34.44399347839031,19.756917252766012,45.576781973842394,25.81986472107638
PetMcc_61_N16,61,16,85,7yo,190,211,3.2394581844932153,96,16.462900416945708,0.2920743798350691,91.378444786419,8.621555213581008,7.6711582610382525,20.107023211959362,12.43586495092111
PetMcc_61_N17,61,17,85,7yo,60,67,2.9602950246710527,32,17.02750838979647,0.32444228101106276,100.0,,7.786614744265506,42.78176388198609,34.99514913772058
PetMcc_62_N1,62,1,83,6yo,78,89,2.8330463610197367,48,13.15153185453768,0.5335270215209297,98.18238149381851,,13.041696811263925,19.213734017791985,6.172037206528061
PetMcc_62_N2,62,2,83,6yo,89,97,2.577183773643092,64,13.912550869258492,0.2875247164348745,80.96052746336139,,8.523404442442454,20.819471359599312,12.296066917156859
PetMcc_62_N3,62,3,83,6yo,76,83,2.4367399717632092,48,20.788961007491828,0.7253177186863661,81.95538839634705,,21.240366971708095,41.61868810015328,20.378321128445183
PetMcc_62_N4,62,4,83,6yo,93,101,3.313502261513158,64,27.864783451565835,0.6146125219683433,73.06964882293062,,20.187178623214066,31.415328584123976,11.22814996090991
PetMcc_62_N5,62,5,83,6yo,141,158,2.731667167262027,96,17.450413909888884,1.0483244887204142,90.31164729928693,9.688352700713073,27.858851523228267,34.319324494188955,6.460472970960687
PetMcc_62_N6,62,6,83,6yo,115,124,3.4387945877878288,64,20.667366540946,0.39743412110136855,63.289213449576785,,15.071160449848549,37.40903794151935,22.337877491670802
PetMcc_62_N7,62,7,83,6yo,90,98,3.7947805304276314,64,20.10699107295216,0.6526845816807576,66.93383898655003,,23.402856010523855,39.53791180929036,16.1350557987665
PetMcc_63_N1,63,1,83,6yo,76,82,2.504410593133224,48,15.756598784995735,0.3844493416517929,100.0,,9.22678419964303,22.840140097203417,13.613355897560387
PetMcc_63_N3,63,3,83,6yo,51,56,4.162893194901316,24,14.690476701609596,,,,19.598002424644697,36.043452176613734,16.445449751969036
PetMcc_63_N5,63,5,83,6yo,93,103,4.2846936677631575,64,22.15280937143866,0.21536571915982128,88.3473105377447,,5.850520212075328,13.344248922821764,7.493728710746436
