doc_id,score,grade,ell,token_count,n_curves,alpha,intercept,r,p,benefit_at_1,benefit_total,benefit_short,benefit_long,ppl_drop_intact
04BC78F95F4A,6,10.0,non_ELL,1109,3,-0.9864743487853598,2.369306828573098,-0.7721442788694884,0.04192015327158308,10.689979726820605,29.77935708424836,-1.6449119683476923,24.58279515385732,28.20836784151954
04E2B40088AB,4,8.0,non_ELL,558,3,-0.6389569572004642,0.21859069028185507,-0.6042014821398918,0.0848457274261865,1.2443218594103653,11.64302005585643,-0.08382871338012876,5.371528249349714,10.88630065033796
054C082D0304,6,11.0,non_ELL,1136,3,-1.4853842622420688,2.632179851357223,-0.8748722189782048,0.0044496665199191526,13.904045644601458,14.879601930099081,9.38918646505023,3.3539946597743775,22.063531737702
05C9186E77DF,3,10.0,non_ELL,607,3,-0.9153227144578135,2.0420733146044396,-0.950267024451014,0.001031323529804799,7.706570792232624,20.864344005725503,5.586476595382848,11.97149481438647,18.070787242030192
06BE6D6749EA,2,10.0,non_ELL,198,3,-0.8790403100605843,2.0917648119366397,-0.8655219408899703,0.02591054853766045,8.099196116985048,24.14398864600678,2.698424444997535,19.703849719840317,39.210676296480514
07BD57F7F45F,6,11.0,non_ELL,900,3,-1.1554554184906636,2.211621781469859,-0.790861921589326,0.019431604984422635,9.13051208741958,25.09051435935164,13.693051807369756,10.699182211091403,24.82194778153827
07D3CBDEFCEF,6,10.0,non_ELL,982,3,-1.1039020219506996,2.644797474738909,-0.7665116732641312,0.044413398543066786,14.080593118539078,24.12401162623518,11.275716437508066,5.693208755857356,27.319818735702135
07E4962801FC,3,,UNK,348,3,-0.6189390381210719,0.81812860000632,-0.6872793337774046,0.08798788469648668,2.2662547974736595,10.489229391241826,5.948076577350669,3.248989085617559,9.976757876459162
07F1180D7666,2,10.0,non_ELL,230,3,-0.9518450076987187,4.042384427139085,-0.9289676457322338,0.007389192770935465,56.96200275082257,90.99367056696872,-12.941729812260121,93.96023477329919,141.0776719503978
0821EB1AEDED,6,11.0,non_ELL,1170,3,-1.300224467115831,1.903426254911262,-0.9028273435932351,0.005361954496968878,6.708841309408212,2.62560448588777,9.561747736476669,-2.3693353739243292,13.689445746982216
0839B4ACC2AF,5,11.0,non_ELL,550,3,-0.6950144162591839,0.6384068028483798,-0.6668559957373463,0.03519423723406149,1.893461816989283,16.51466545875097,5.161325253060706,8.471034588726972,19.15188565571757
08BE7B30414F,3,9.0,non_ELL,423,3,-1.7617092845797595,2.681928897745051,-0.7971236582961327,0.031814297143602156,14.613253599892813,6.584449000336758,-0.4454228531638673,0.9232434008721127,8.875097043069601
08CE03D82736,5,8.0,non_ELL,1282,3,-1.1843797283803301,1.9757738093028616,-0.783805892952581,0.02134317822315204,7.212198361300284,15.619047111734499,-0.9471016101097653,10.649656203774438,15.162374559283165
093BD0824B7E,6,11.0,non_ELL,793,3,-0.791314159493882,0.7013944066079079,-0.7469300126923496,0.013049169518072397,2.0165626562027077,15.517468771479056,4.20558082958048,9.175968922787426,14.3116867034773
0A6E7B9813A4,4,10.0,non_ELL,579,3,-1.2846401656557558,2.8349392933949207,-0.862158530227976,0.012561923371533144,17.029366473991175,15.737761026290112,27.734835418207595,-2.3994740019245437,35.47780066092899
0A7B1C9CEF07,5,,UNK,1256,3,-0.9664998288844693,0.9397007710670171,-0.8554990846049814,0.006749267053062889,2.559215512417328,6.316202952860044,0.49447273200599184,5.8217983020515955,13.144429249295674
0B8629C697D5,2,9.0,non_ELL,355,3,-1.3028876900508628,2.4523622626248702,-0.9280636181103743,0.0025637759360591194,11.615753796174078,16.612744971884723,13.22323511687015,3.6328926600419997,23.870864979436895
0BA5EF441ADD,3,8.0,non_ELL,798,3,-1.2906064086584135,2.388704679610049,-0.9625411704226753,0.00012773822225210484,10.899366623489778,13.377609427478854,4.037539995816626,5.121518994183271,21.642716706067446
0BDD43321AFD,6,11.0,non_ELL,1241,3,-0.42924510751037737,0.2519750491543682,-0.34966562726484574,0.3563110725032118,1.2865639360262022,21.723666698353753,6.021857441003988,13.473825075133401,22.63786428373794
