doc_id,score,grade,ell,token_count,alpha,r,p,n_curves
1F0FE892EC33,4,8.0,non_ELL,558,-1.1447640725551542,-0.8418922500060539,0.008746325358111574,3
201EB1D0F1D5,2,8.0,non_ELL,230,-0.676567805716393,-0.7201141893555197,0.01883983886807585,3
203C3C0F1250,4,10.0,non_ELL,511,-1.8958399583603451,-0.9261910074880378,0.00033445374219172433,3
2052CF966A42,4,11.0,non_ELL,450,-0.6652549879276464,-0.8348146471398086,0.009918315316745053,3
20897B41AFB8,6,,UNK,1572,-0.8640392682059606,-0.7026417356490389,0.03477897206326635,3
20BD2EB82D69,2,9.0,non_ELL,256,-1.5670235539994155,-0.932976464617666,0.0002402637734393501,3
214A19342774,4,9.0,non_ELL,863,-1.1901444717862024,-0.8734998135235252,0.002090252540312515,3
220E202448F4,2,8.0,non_ELL,207,-0.9351176264827642,-0.8288031851499297,0.010988299346141381,3
22715C8105CB,2,10.0,non_ELL,262,-1.0625284854277637,-0.919406265619225,0.00016732079960618743,3
22E583DA7364,5,11.0,non_ELL,725,-1.2726541976923014,-0.826250368236348,0.006046927268015331,3
22FBB7ED7597,4,10.0,non_ELL,504,-0.9196145890950611,-0.693146963775328,0.03842414223605851,3
233B42867340,3,8.0,non_ELL,488,-0.9212976802512984,-0.7822481418389796,0.012726165922856305,3
237E08ECC729,5,9.0,non_ELL,600,-0.9178889308880476,-0.6584034030723148,0.07586470030101668,3
242180B4B196,5,,UNK,829,-1.1771084165732995,-0.8316578891619142,0.010471526571788898,3
25664FBAC604,3,10.0,non_ELL,408,-1.1535986176982371,-0.8270754983420071,0.0059521010898592654,3
25C32F08C197,6,10.0,non_ELL,1231,-0.7732214109170493,-0.7689237181785731,0.015447614975070752,3
26453BA910DE,5,11.0,non_ELL,826,-0.43340222922913446,-0.41494447316412025,0.266768849526059,3
26C3EB3BF873,5,9.0,non_ELL,710,-1.154368198481811,-0.8677311420056303,0.025085550998089127,3
26E218908B4C,6,11.0,non_ELL,647,-1.408218048624315,-0.8214020710665804,0.012402399203592129,3
27323553A085,6,11.0,non_ELL,880,-1.6610446555013936,-0.9164758170307504,0.0037005801815504745,3
276B92955757,4,8.0,non_ELL,398,-0.6518916814064648,-0.6369101915718546,0.17381748463437216,3
27B51EEF47E7,6,11.0,non_ELL,894,-0.7742724263176264,-0.6016305791269793,0.08653850260295924,3
2865585E0E34,3,9.0,non_ELL,464,-1.0400077949936886,-0.9389119628965332,0.0005441208115279468,3
28823EC65BA2,6,10.0,non_ELL,883,-1.0440654942391734,-0.8712600500257636,0.00047762472594068436,3
29502FC048A0,5,11.0,non_ELL,1136,-0.8243241402535126,-0.721513642321783,0.06720389724107045,3
2983A5DC1E8E,4,10.0,non_ELL,610,-0.9876576237875841,-0.9209880384192451,0.003228873609534472,3
29B80B7D1092,4,10.0,non_ELL,469,-1.1653490738400796,-0.7697989623991118,0.042948647843685385,3
29F3D2561639,4,,UNK,404,-0.9161518174880476,-0.8913444829403684,0.007044071331061304,3
2A6678ABADEB,5,10.0,non_ELL,648,-0.45253197475852647,-0.41057934287702186,0.4187377735056073,3
2AA5F0CAEC6A,3,10.0,ELL,813,-1.089277620723401,-0.8347211478246462,0.005121156583035276,3
2B3601A69135,2,10.0,ELL,277,-1.0653059019132665,-0.8429287513102667,0.0021931440099997907,3
2B688160509C,4,10.0,non_ELL,460,-0.5256017385075338,-0.5790949166824156,0.07939056829993377,3
2B7A8D15B50C,2,8.0,non_ELL,255,-0.8924109860619298,-0.5725271026912071,0.1071546081068865,3
2B7E0B85DA41,6,8.0,non_ELL,864,-0.9437710200562467,-0.7724993160720257,0.024642522953188684,3
2BB1B9853257,4,8.0,non_ELL,347,-1.1605358237558072,-0.7169948436525887,0.029707863454480402,3
2C78AF6ADD75,3,9.0,non_ELL,314,-0.5756301515565457,-0.6158740890273661,0.14088867877327405,3
2D1749D9898F,3,8.0,non_ELL,280,-1.0132139625015217,-0.7721101848104749,0.024761340940161303,3
2D557A2D84E9,3,9.0,non_ELL,492,-1.5021753930780826,-0.9188586573838593,0.0034467921319044316,3
2DFFBEFF2B10,3,,UNK,277,-1.3710645591017154,-0.448648538193115,0.26485053614163256,3
2E25F9F0DED6,6,11.0,non_ELL,1124,-0.6242199858961212,-0.684709693853551,0.06099566092858391,3
2E7B7DA84C7A,4,8.0,non_ELL,517,-0.9920622915038105,-0.9435154574461139,0.0014125638305837749,3
2F191B309816,5,11.0,non_ELL,541,-1.0106256515924028,-0.8141425962652695,0.013896049949960925,3
302578B02AF9,6,11.0,non_ELL,857,-0.9683108324104495,-0.73108504687939,0.039338685717761,3
309367E834ED,3,8.0,non_ELL,425,-0.99503499457625,-0.7057947119594888,0.015228128027936601,3
30C8220EBBC5,4,8.0,non_ELL,513,-1.2193261554998638,-0.7767543286004924,0.013805586024243439,3
3109DD806F4D,4,10.0,non_ELL,566,-1.5733064839457584,-0.8207372857404741,0.006707058898101702,3
317C1C9BCDA0,6,8.0,non_ELL,923,-0.902223880416789,-0.7728653181549832,0.041606718404323735,3
325B922888A7,2,10.0,non_ELL,318,-1.4348164395208665,-0.9130225978309155,0.004087218462749553,3
3275120B2E8A,4,8.0,non_ELL,564,-0.8137917415034983,-0.8306251376797977,0.001543292664290935,3
328A777ADA33,4,8.0,non_ELL,340,-1.3972648284049158,-0.8738825171189564,0.00206900921631028,3
340734FCEDC4,5,10.0,non_ELL,868,-0.9307149758287703,-0.8820004118664159,0.008612599643822239,3
342DA36F52E0,4,8.0,non_ELL,708,-2.0152492202561194,-0.7605799458076477,0.028444187582821565,3
347D6A056DBE,4,10.0,non_ELL,479,-0.9715488428838224,-0.8794327709461232,0.0017774719635426566,3
35D4D20892A6,3,8.0,non_ELL,354,-0.4674329668528382,-0.5084158210525199,0.16223600515276423,3
36456C81A55A,6,8.0,non_ELL,1079,-0.6975916899458479,-0.4699737594695447,0.201758465350174,3
36D915FE56D5,2,10.0,non_ELL,303,-0.9383184623027729,-0.6305755588490346,0.12895171028171873,3
36EB823B246D,2,10.0,non_ELL,361,-0.8943197138398159,-0.9185015980649526,0.009692328511258013,3
3752D33FDE11,3,9.0,non_ELL,493,-1.234432125842169,-0.9516174822053067,7.822382018342028e-05,3
37A7110DB0C7,6,8.0,non_ELL,911,-1.3146481144050641,-0.8486729758595845,0.0019033470856851284,3
38418C0F9D91,3,8.0,non_ELL,415,-1.1090406364072614,-0.7554235229008434,0.018575611066938027,3
3869028BB079,6,11.0,non_ELL,808,-0.8113460630128625,-0.8197591487247671,0.006829081621857113,3
38FC87B30D30,5,10.0,non_ELL,741,-1.08222367996852,-0.7741524902430722,0.008578609049277031,3
39B821028D1A,6,11.0,non_ELL,995,-0.8594890199470773,-0.9044065702931808,0.013270384362890637,3
39D9DC17D35B,5,,UNK,516,-1.2919786120319294,-0.9158198636463672,0.0037722996969376467,3
3AD47B68A985,6,9.0,non_ELL,1056,-1.438078683696659,-0.8044459760358368,0.008940887578341826,3
3AE58AC9DFC2,5,11.0,non_ELL,597,-1.1937587972352208,-0.8595095954226747,0.006222420731353101,3
3B2A626DE2B7,3,10.0,non_ELL,516,-1.0760861114875901,-0.8919047443586559,0.0005232719066309791,3
3B9E54F5907B,3,10.0,non_ELL,466,-1.2142952035208308,-0.8663635351950334,0.002514532935467707,3
3BC738FE914F,6,8.0,non_ELL,1202,-0.8035786248083255,-0.8601747894009436,0.002927669535594373,3
3BD4064486ED,2,10.0,ELL,299,-0.8673845554016788,-0.6902875349226346,0.058087211366076946,3
3CE85742FADE,5,8.0,non_ELL,573,-1.5288884536977119,-0.8847920763214822,0.003500142456621546,3
3D670976A2FE,6,11.0,non_ELL,953,-0.8533369796832831,-0.6469938389209048,0.05963832058216737,3
3D9CBC4F434F,3,10.0,ELL,686,-0.850160702157243,-0.7481796640877966,0.032761869047635596,3
3EFE95094B2C,4,10.0,non_ELL,758,-0.7726034413736637,-0.8879126211824645,0.007598999769908767,3
3F4D8262235A,3,11.0,ELL,426,-0.5621690950529942,-0.9526556328995766,0.0033091727028998707,3
41A3FC274B69,4,8.0,non_ELL,1270,-1.2697218340396645,-0.9434162107305243,0.0014186999935061955,3
41A45843C231,5,11.0,non_ELL,659,-0.996638487311878,-0.7982276367259914,0.005639034365977543,3
41B983E1E1EE,3,8.0,non_ELL,541,-1.1327108364608671,-0.944800215497276,3.798965979289691e-05,3
4239B55FCE55,4,8.0,non_ELL,454,-0.7950368173078486,-0.9172781473377037,0.0004940294711563942,3
430D826814A1,3,10.0,non_ELL,447,-0.4434863499993104,-0.89969185076549,0.000952976557974747,3
